"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"21869","NLA12_VT-114-2012-1","NLA12_VT-114",1,0.2,2012,7,26,21.625,8.485,7.265,23.6,"E",0
"21870","NLA12_VT-114-2012-1","NLA12_VT-114",1,1,2012,7,26,21.65,8.49,7.33,23.8,"E",0
"21871","NLA12_VT-114-2012-1","NLA12_VT-114",1,2,2012,7,26,21.68,8.53,7.3,23.7,"E",0
"21872","NLA12_VT-114-2012-1","NLA12_VT-114",1,3,2012,7,26,21.67,8.5,7.31,23.8,"E",0
"21873","NLA12_VT-114-2012-1","NLA12_VT-114",1,4,2012,7,26,21.69,8.49,7.3,23.7,"E",0
"21874","NLA12_VT-114-2012-1","NLA12_VT-114",1,5,2012,7,26,21.68,8.5,7.3,23.8,"E",0
"21875","NLA12_VT-114-2012-1","NLA12_VT-114",1,6,2012,7,26,21.66,8.52,7.28,23.8,"E",0
"21876","NLA12_VT-114-2012-1","NLA12_VT-114",1,7,2012,7,26,19.69,8.66,7.04,23.6,"E",0
"21877","NLA12_VT-114-2012-1","NLA12_VT-114",1,8,2012,7,26,16.08,9.81,6.87,23.3,"E",0
"21878","NLA12_VT-114-2012-1","NLA12_VT-114",1,9,2012,7,26,12.2,9.85,6.67,23.2,"E",0
"21879","NLA12_VT-114-2012-1","NLA12_VT-114",1,10,2012,7,26,10,10.22,6.61,22.9,"E",0
"21880","NLA12_VT-114-2012-1","NLA12_VT-114",1,11,2012,7,26,8.94,10.18,6.57,22.8,"E",0
"21881","NLA12_VT-114-2012-1","NLA12_VT-114",1,12,2012,7,26,8.3,10.4,6.58,22.7,"E",0
"21882","NLA12_VT-114-2012-1","NLA12_VT-114",1,13,2012,7,26,7.82,10.39,6.57,22.5,"E",0
"21883","NLA12_VT-114-2012-1","NLA12_VT-114",1,14,2012,7,26,7.55,10.3,6.55,22.7,"E",0
"21884","NLA12_VT-114-2012-1","NLA12_VT-114",1,15,2012,7,26,7.33,9.61,6.47,22.7,"E",0
"21885","NLA12_VT-114-2012-1","NLA12_VT-114",1,16,2012,7,26,6.97,10,6.48,22.8,"E",0
"21886","NLA12_VT-114-2012-1","NLA12_VT-114",1,17,2012,7,26,6.79,10.02,6.49,22.8,"E",0
"21887","NLA12_VT-114-2012-1","NLA12_VT-114",1,18,2012,7,26,6.62,9.7,6.43,22.8,"E",0
"21888","NLA12_VT-114-2012-1","NLA12_VT-114",1,19,2012,7,26,6.53,9.64,6.42,22.9,"E",0
"21889","NLA12_VT-114-2012-1","NLA12_VT-114",1,20,2012,7,26,6.42,9.58,6.41,23,"E",0
"21890","NLA12_VT-114-2012-1","NLA12_VT-114",1,22,2012,7,26,6.26,9.7,6.41,23,"E",0
"21891","NLA12_VT-114-2012-1","NLA12_VT-114",1,24,2012,7,26,6.08,9.11,6.35,23.2,"E",0
"21892","NLA12_VT-114-2012-1","NLA12_VT-114",1,26,2012,7,26,5.96,9.3,6.35,23.1,"E",0
"21893","NLA12_VT-114-2012-1","NLA12_VT-114",1,28,2012,7,26,5.81,8.14,6.25,23.3,"E",0
"21894","NLA12_VT-114-2012-1","NLA12_VT-114",1,30,2012,7,26,5.72,6.43,6.13,23.5,"E",0
