"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"18424","NLA12_IN-186-2012-1","NLA12_IN-186",1,0,2012,8,16,24.05,7.54,8.215,368.5,"E",0
"18425","NLA12_IN-186-2012-1","NLA12_IN-186",1,1,2012,8,16,24.1,7.88,8.2,365,"E",0
"18426","NLA12_IN-186-2012-1","NLA12_IN-186",1,2,2012,8,16,24.1,7.78,8.19,366,"E",0
"18427","NLA12_IN-186-2012-1","NLA12_IN-186",1,3,2012,8,16,24,7.73,8.2,366,"E",0
"18428","NLA12_IN-186-2012-1","NLA12_IN-186",1,4,2012,8,16,23.9,7.7,8.2,371,"E",0
"18429","NLA12_IN-186-2012-1","NLA12_IN-186",1,5,2012,8,16,23.7,7.8,8.2,366,"E",0
"18430","NLA12_IN-186-2012-1","NLA12_IN-186",1,6,2012,8,16,23.2,7.37,8.19,265,"E",0
"18431","NLA12_IN-186-2012-1","NLA12_IN-186",1,7,2012,8,16,18.5,9.07,8.2,366,"M",0
"18432","NLA12_IN-186-2012-1","NLA12_IN-186",1,8,2012,8,16,13.6,12.9,8.21,383,"M",0
"18433","NLA12_IN-186-2012-1","NLA12_IN-186",1,9,2012,8,16,10,13.5,8.01,423,"M",0
"18434","NLA12_IN-186-2012-1","NLA12_IN-186",1,10,2012,8,16,8.34,7.3,7.76,425,"M",0
"18435","NLA12_IN-186-2012-1","NLA12_IN-186",1,11,2012,8,16,7.58,4.22,7.71,438,"M",0
"18436","NLA12_IN-186-2012-1","NLA12_IN-186",1,12,2012,8,16,6.91,1.97,7.63,433,"H",0
"18437","NLA12_IN-186-2012-1","NLA12_IN-186",1,13,2012,8,16,6.17,1.32,7.59,443,"H",0
"18438","NLA12_IN-186-2012-1","NLA12_IN-186",1,13.5,2012,8,16,5.9,0.98,7.42,452,"H",0
