"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"17320","NLA12_CA-200-2012-1","NLA12_CA-200",1,0,2012,7,23,NA,9.8,NA,NA,"E",0
"17321","NLA12_CA-200-2012-1","NLA12_CA-200",1,1,2012,7,23,17.1,9.9,7.3,16,"E",0
"17322","NLA12_CA-200-2012-1","NLA12_CA-200",1,2,2012,7,23,16.8,10,7.2,16,"E",0
"17323","NLA12_CA-200-2012-1","NLA12_CA-200",1,3,2012,7,23,16.6,10.1,7,16,"E",0
"17324","NLA12_CA-200-2012-1","NLA12_CA-200",1,4,2012,7,23,16.1,10.1,7.1,16,"E",0
"17325","NLA12_CA-200-2012-1","NLA12_CA-200",1,5,2012,7,23,15.8,10.2,7.3,16,"E",0
"17326","NLA12_CA-200-2012-1","NLA12_CA-200",1,6,2012,7,23,15.6,10.3,7.5,16,"E",0
"17327","NLA12_CA-200-2012-1","NLA12_CA-200",1,7,2012,7,23,14,10.5,7.7,16,"M",0
"17328","NLA12_CA-200-2012-1","NLA12_CA-200",1,8,2012,7,23,11.3,11.5,7.8,16,"M",0
"17329","NLA12_CA-200-2012-1","NLA12_CA-200",1,9,2012,7,23,10.6,12.2,7.7,16,"M",0
"17330","NLA12_CA-200-2012-1","NLA12_CA-200",1,9.7,2012,7,23,10.1,12.9,7.6,16,"H",0
