"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"16712","NLA06608-R767-2012-1","NLA06608-R767",1,0,2012,7,11,28.5,7.7,8.35,NA,"E",1
"16713","NLA06608-R767-2012-1","NLA06608-R767",1,2,2012,7,11,28.5,7.7,8.2,NA,"E",1
"16714","NLA06608-R767-2012-1","NLA06608-R767",1,4,2012,7,11,28.4,7.7,8.1,NA,"E",1
"16715","NLA06608-R767-2012-1","NLA06608-R767",1,6,2012,7,11,24.4,9.5,8.1,NA,"M",1
"16716","NLA06608-R767-2012-1","NLA06608-R767",1,8,2012,7,11,15.3,11.5,8.2,NA,"M",1
"16717","NLA06608-R767-2012-1","NLA06608-R767",1,10,2012,7,11,10.7,7.9,8.2,NA,"M",1
"16718","NLA06608-R767-2012-1","NLA06608-R767",1,12,2012,7,11,8.9,2,8.1,NA,"M",1
"16719","NLA06608-R767-2012-1","NLA06608-R767",1,14,2012,7,11,8.1,3.6,8,NA,"M",1
"16720","NLA06608-R767-2012-1","NLA06608-R767",1,16,2012,7,11,7.7,3,8,NA,"H",1
"16721","NLA06608-R767-2012-1","NLA06608-R767",1,18,2012,7,11,7.4,0.8,7.9,NA,"H",1
"16722","NLA06608-R767-2012-1","NLA06608-R767",1,20,2012,7,11,7.2,0.7,7.5,NA,"H",1
