"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"18347","NLA12_IN-163-2012-1","NLA12_IN-163",1,0,2012,8,17,24.5,11.45,6.75,426,"E",0
"18348","NLA12_IN-163-2012-1","NLA12_IN-163",1,1,2012,8,17,24.5,11.8,6.3,422,"E",0
"18349","NLA12_IN-163-2012-1","NLA12_IN-163",1,2,2012,8,17,24.5,12.1,6.5,423,"E",0
"18350","NLA12_IN-163-2012-1","NLA12_IN-163",1,3,2012,8,17,24.4,10.2,6.7,423,"E",0
"18351","NLA12_IN-163-2012-1","NLA12_IN-163",1,4,2012,8,17,24.4,11.4,6.8,423,"E",0
"18352","NLA12_IN-163-2012-1","NLA12_IN-163",1,5,2012,8,17,24.3,11,6.9,422,"E",0
"18353","NLA12_IN-163-2012-1","NLA12_IN-163",1,6,2012,8,17,24.4,10.3,7,422,"E",0
"18354","NLA12_IN-163-2012-1","NLA12_IN-163",1,7,2012,8,17,24.3,10.3,7.1,423,"E",0
"18355","NLA12_IN-163-2012-1","NLA12_IN-163",1,8,2012,8,17,18.6,0.75,6.8,509,"M",0
"18356","NLA12_IN-163-2012-1","NLA12_IN-163",1,8.5,2012,8,17,17.2,0.7,6.8,516,"M",0
