"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"21395","NLA12_UT-122-2012-1","NLA12_UT-122",1,0,2012,8,29,12.95,10.35,7.55,16.5,"E",0
"21396","NLA12_UT-122-2012-1","NLA12_UT-122",1,1,2012,8,29,12.8,10.6,7.7,16,"E",0
"21397","NLA12_UT-122-2012-1","NLA12_UT-122",1,2,2012,8,29,12.7,10.7,7.7,16,"E",0
"21398","NLA12_UT-122-2012-1","NLA12_UT-122",1,3,2012,8,29,12.5,10.6,7.5,16,"E",0
"21399","NLA12_UT-122-2012-1","NLA12_UT-122",1,4,2012,8,29,12.3,10.7,7.4,16,"E",0
"21400","NLA12_UT-122-2012-1","NLA12_UT-122",1,5,2012,8,29,12.2,10.7,7.4,17,"M",0
"21401","NLA12_UT-122-2012-1","NLA12_UT-122",1,6,2012,8,29,9.6,11.6,7.2,16,"M",0
"21402","NLA12_UT-122-2012-1","NLA12_UT-122",1,7,2012,8,29,8.4,11.6,6.9,16,"M",0
"21403","NLA12_UT-122-2012-1","NLA12_UT-122",1,8,2012,8,29,6.4,5.9,6.1,17,"M",0
"21404","NLA12_UT-122-2012-1","NLA12_UT-122",1,9,2012,8,29,5.1,3.2,5.8,17,"M",0
"21405","NLA12_UT-122-2012-1","NLA12_UT-122",1,10,2012,8,29,4.5,2,5.6,18,"H",0
"21406","NLA12_UT-122-2012-1","NLA12_UT-122",1,11,2012,8,29,4.1,0.5,5.5,19,"H",0
"21407","NLA12_UT-122-2012-1","NLA12_UT-122",1,12,2012,8,29,4.1,0.3,5.5,19,"H",0
"21408","NLA12_UT-122-2012-1","NLA12_UT-122",1,13,2012,8,29,3.9,0.2,5.5,22,"H",0
"21409","NLA12_UT-122-2012-1","NLA12_UT-122",1,14,2012,8,29,3.8,0.2,5.5,25,"H",0
"21410","NLA12_UT-122-2012-1","NLA12_UT-122",1,15,2012,8,29,3.8,0.2,5.6,26,"H",0
"21411","NLA12_UT-122-2012-1","NLA12_UT-122",1,15.5,2012,8,29,3.7,0.2,5.6,27,"H",0
