"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"20910","NLA12_RI-111-2012-1","NLA12_RI-111",1,0,2012,7,5,27.2,10.415,8.06,383.85,"E",0
"20911","NLA12_RI-111-2012-1","NLA12_RI-111",1,1,2012,7,5,27.2,10.38,8.08,383.8,"E",0
"20912","NLA12_RI-111-2012-1","NLA12_RI-111",1,2,2012,7,5,26.9,10.38,7.85,384.4,"M",0
"20913","NLA12_RI-111-2012-1","NLA12_RI-111",1,3,2012,7,5,23.6,6.99,6.64,410.7,"M",0
"20914","NLA12_RI-111-2012-1","NLA12_RI-111",1,3.8,2012,7,5,21.6,0.83,6.38,421.5,"H",0
