"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"21569","NLA12_UT-294-2012-1","NLA12_UT-294",1,0,2012,7,17,21.295,7.955,8.24,659.5,"E",0
"21570","NLA12_UT-294-2012-1","NLA12_UT-294",1,1,2012,7,17,21.26,8.15,8.21,658,"E",0
"21571","NLA12_UT-294-2012-1","NLA12_UT-294",1,2,2012,7,17,21.17,8.11,8.18,658,"E",0
"21572","NLA12_UT-294-2012-1","NLA12_UT-294",1,3,2012,7,17,21.15,8.03,8.19,567,"E",0
"21573","NLA12_UT-294-2012-1","NLA12_UT-294",1,4,2012,7,17,20.72,8.04,8.07,647,"E",0
"21574","NLA12_UT-294-2012-1","NLA12_UT-294",1,5,2012,7,17,19.73,7.93,8.06,638,"E",0
"21575","NLA12_UT-294-2012-1","NLA12_UT-294",1,6,2012,7,17,19.18,7.7,8.03,629,"E",0
"21576","NLA12_UT-294-2012-1","NLA12_UT-294",1,7,2012,7,17,18.58,7.48,8.06,623,"E",0
"21577","NLA12_UT-294-2012-1","NLA12_UT-294",1,8,2012,7,17,18.39,7.27,8.05,638,"E",0
"21578","NLA12_UT-294-2012-1","NLA12_UT-294",1,9,2012,7,17,18.22,7.4,8.08,628,"E",0
"21579","NLA12_UT-294-2012-1","NLA12_UT-294",1,10,2012,7,17,18.09,7.23,8.06,628,"E",0
"21580","NLA12_UT-294-2012-1","NLA12_UT-294",1,10.5,2012,7,17,17.97,7.1,8.03,616,"E",0
