"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"20187","NLA12_NM-117-2012-1","NLA12_NM-117",1,0,2012,6,3,15.3,6.55,8.8,439.5,"E",0
"20188","NLA12_NM-117-2012-1","NLA12_NM-117",1,1,2012,6,3,15.2,7.2,8.8,439,"E",0
"20189","NLA12_NM-117-2012-1","NLA12_NM-117",1,2,2012,6,3,15.1,7.2,8.7,439,"E",0
"20190","NLA12_NM-117-2012-1","NLA12_NM-117",1,3,2012,6,3,15.1,7.2,8.7,439,"E",0
"20191","NLA12_NM-117-2012-1","NLA12_NM-117",1,4,2012,6,3,14.5,6.8,8.7,439,"E",0
"20192","NLA12_NM-117-2012-1","NLA12_NM-117",1,5,2012,6,3,13.7,6.6,8.7,439,"E",0
"20193","NLA12_NM-117-2012-1","NLA12_NM-117",1,6,2012,6,3,13.1,5.7,8.6,441,"E",0
"20194","NLA12_NM-117-2012-1","NLA12_NM-117",1,7,2012,6,3,12.7,3.9,8.4,442,"E",0
"20195","NLA12_NM-117-2012-1","NLA12_NM-117",1,8,2012,6,3,12.2,2.1,8.2,444,"E",0
"20196","NLA12_NM-117-2012-1","NLA12_NM-117",1,8.9,2012,6,3,11.8,1.1,8,446,"E",0
