"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"18377","NLA12_IN-172-2012-1","NLA12_IN-172",1,0,2012,7,25,27.6,6.12,7.965,480,"E",0
"18378","NLA12_IN-172-2012-1","NLA12_IN-172",1,1,2012,7,25,27.6,6.89,8.24,480,"E",0
"18379","NLA12_IN-172-2012-1","NLA12_IN-172",1,2,2012,7,25,27.6,7.3,8.3,480,"E",0
"18380","NLA12_IN-172-2012-1","NLA12_IN-172",1,3,2012,7,25,27.6,7.26,8.3,480,"E",0
"18381","NLA12_IN-172-2012-1","NLA12_IN-172",1,4,2012,7,25,27.6,7.35,8.31,484,"E",0
"18382","NLA12_IN-172-2012-1","NLA12_IN-172",1,5,2012,7,25,27.6,7.41,8.3,485,"E",0
"18383","NLA12_IN-172-2012-1","NLA12_IN-172",1,6,2012,7,25,24.9,7.93,8.1,534,"M",0
"18384","NLA12_IN-172-2012-1","NLA12_IN-172",1,7,2012,7,25,19.9,7.43,8.04,555,"M",0
"18385","NLA12_IN-172-2012-1","NLA12_IN-172",1,8,2012,7,25,16,5.64,7.92,559,"M",0
"18386","NLA12_IN-172-2012-1","NLA12_IN-172",1,9,2012,7,25,13.9,3.83,7.83,558,"M",0
"18387","NLA12_IN-172-2012-1","NLA12_IN-172",1,10,2012,7,25,12.7,3.09,7.7,558,"M",0
"18388","NLA12_IN-172-2012-1","NLA12_IN-172",1,11,2012,7,25,10.8,1.85,7.71,556,"M",0
"18389","NLA12_IN-172-2012-1","NLA12_IN-172",1,12,2012,7,25,9.9,1.49,7.63,566,"M",0
"18390","NLA12_IN-172-2012-1","NLA12_IN-172",1,13,2012,7,25,9.4,1.28,7.48,577,"H",0
"18391","NLA12_IN-172-2012-1","NLA12_IN-172",1,14,2012,7,25,9.1,1.05,7.39,585,"H",0
