"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"19050","NLA12_MI-148-2012-1","NLA12_MI-148",1,0.1,2012,8,1,25.05,7.75,8.7,283.5,"E",0
"19051","NLA12_MI-148-2012-1","NLA12_MI-148",1,1,2012,8,1,25,7.7,8.7,283,"E",0
"19052","NLA12_MI-148-2012-1","NLA12_MI-148",1,2,2012,8,1,25,7.7,8.7,283,"E",0
"19053","NLA12_MI-148-2012-1","NLA12_MI-148",1,3,2012,8,1,25,7.7,8.7,283,"E",0
"19054","NLA12_MI-148-2012-1","NLA12_MI-148",1,4,2012,8,1,24.7,7.5,8.6,282,"E",0
"19055","NLA12_MI-148-2012-1","NLA12_MI-148",1,5,2012,8,1,21.9,6.5,8,286,"M",0
"19056","NLA12_MI-148-2012-1","NLA12_MI-148",1,6,2012,8,1,16.8,7.3,7.8,255,"M",0
"19057","NLA12_MI-148-2012-1","NLA12_MI-148",1,7,2012,8,1,13.4,8.1,7.8,235,"M",0
"19058","NLA12_MI-148-2012-1","NLA12_MI-148",1,8,2012,8,1,10.8,3.6,7.5,222,"M",0
"19059","NLA12_MI-148-2012-1","NLA12_MI-148",1,9,2012,8,1,9,0.9,7.3,220,"M",0
"19060","NLA12_MI-148-2012-1","NLA12_MI-148",1,10,2012,8,1,7.4,0.7,7.3,219,"M",0
"19061","NLA12_MI-148-2012-1","NLA12_MI-148",1,11,2012,8,1,6.4,0.5,7.3,223,"M",0
"19062","NLA12_MI-148-2012-1","NLA12_MI-148",1,12,2012,8,1,5.5,0.4,7.4,223,"M",0
"19063","NLA12_MI-148-2012-1","NLA12_MI-148",1,13,2012,8,1,5.1,0.3,7.4,227,"H",0
"19064","NLA12_MI-148-2012-1","NLA12_MI-148",1,14,2012,8,1,5,0.2,7.3,227,"H",0
"19065","NLA12_MI-148-2012-1","NLA12_MI-148",1,15,2012,8,1,4.9,0.2,7.3,228,"H",0
"19066","NLA12_MI-148-2012-1","NLA12_MI-148",1,16,2012,8,1,4.8,0.2,7.8,230,"H",0
"19067","NLA12_MI-148-2012-1","NLA12_MI-148",1,16.5,2012,8,1,4.8,0.2,7.1,237,"H",0
