"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"18576","NLA12_KY-114-2012-1","NLA12_KY-114",1,0,2012,6,4,25.25,8.3,8.4,264,"E",0
"18577","NLA12_KY-114-2012-1","NLA12_KY-114",1,1,2012,6,4,25.3,8.3,8.4,264,"E",0
"18578","NLA12_KY-114-2012-1","NLA12_KY-114",1,2,2012,6,4,25.3,8.4,8.4,264,"E",0
"18579","NLA12_KY-114-2012-1","NLA12_KY-114",1,3,2012,6,4,25.3,8.4,8.4,264,"E",0
"18580","NLA12_KY-114-2012-1","NLA12_KY-114",1,4,2012,6,4,25,8.3,8.4,266,"E",0
"18581","NLA12_KY-114-2012-1","NLA12_KY-114",1,5,2012,6,4,24,7.6,7.8,303,"E",0
"18582","NLA12_KY-114-2012-1","NLA12_KY-114",1,6,2012,6,4,22.6,3.7,7.6,347,"E",0
"18583","NLA12_KY-114-2012-1","NLA12_KY-114",1,7,2012,6,4,21,2,7.5,350,"E",0
"18584","NLA12_KY-114-2012-1","NLA12_KY-114",1,8,2012,6,4,19.3,1.6,7.4,348,"E",0
"18585","NLA12_KY-114-2012-1","NLA12_KY-114",1,9,2012,6,4,18,1.6,7.4,352,"E",0
"18586","NLA12_KY-114-2012-1","NLA12_KY-114",1,10,2012,6,4,17.2,1.6,7.4,358,"E",0
"18587","NLA12_KY-114-2012-1","NLA12_KY-114",1,11,2012,6,4,16.5,1.7,7.4,363,"E",0
"18588","NLA12_KY-114-2012-1","NLA12_KY-114",1,12,2012,6,4,15.6,1.7,7.4,366,"E",0
"18589","NLA12_KY-114-2012-1","NLA12_KY-114",1,13,2012,6,4,14.7,1.8,7.4,362,"E",0
"18590","NLA12_KY-114-2012-1","NLA12_KY-114",1,14,2012,6,4,13.8,1.8,7.4,350,"E",0
"18591","NLA12_KY-114-2012-1","NLA12_KY-114",1,15,2012,6,4,13.6,1.7,7.4,347,"E",0
"18592","NLA12_KY-114-2012-1","NLA12_KY-114",1,15.5,2012,6,4,13.5,1.8,7.4,347,"E",0
