"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"22430","NLA12_WI-181-2012-1","NLA12_WI-181",1,0,2012,9,4,26,12.1,8.9,317,"E",0
"22431","NLA12_WI-181-2012-1","NLA12_WI-181",1,1,2012,9,4,25.9,12.1,9,317,"E",0
"22432","NLA12_WI-181-2012-1","NLA12_WI-181",1,2,2012,9,4,24.7,10.9,8.9,319,"E",0
"22433","NLA12_WI-181-2012-1","NLA12_WI-181",1,3,2012,9,4,23.4,5.6,8.3,325,"M",0
"22434","NLA12_WI-181-2012-1","NLA12_WI-181",1,4,2012,9,4,21.8,0.8,7.6,331,"M",0
"22435","NLA12_WI-181-2012-1","NLA12_WI-181",1,5,2012,9,4,18.2,0.6,7.5,362,"M",0
"22436","NLA12_WI-181-2012-1","NLA12_WI-181",1,6,2012,9,4,12.9,0.4,7,398,"M",0
"22437","NLA12_WI-181-2012-1","NLA12_WI-181",1,7,2012,9,4,10,0.3,7,429,"M",0
"22438","NLA12_WI-181-2012-1","NLA12_WI-181",1,8,2012,9,4,8.6,0.3,6.9,456,"M",0
"22439","NLA12_WI-181-2012-1","NLA12_WI-181",1,9,2012,9,4,8.4,0.3,6.7,462,"M",0
"22440","NLA12_WI-181-2012-1","NLA12_WI-181",1,10,2012,9,4,8.3,0.3,6.6,469,"H",0
"22441","NLA12_WI-181-2012-1","NLA12_WI-181",1,10.6,2012,9,4,8.2,0.3,6.6,470,"H",0
