"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"17910","NLA12_ID-165-2012-1","NLA12_ID-165",1,1.59,2012,7,15,20.87,9.23,7.47,67.3,"E",0
"17911","NLA12_ID-165-2012-1","NLA12_ID-165",1,1.74,2012,7,15,20.2,9.11,7.28,66.2,"E",0
"17912","NLA12_ID-165-2012-1","NLA12_ID-165",1,2.63,2012,7,15,15.11,7.79,7.16,58.7,"E",0
"17913","NLA12_ID-165-2012-1","NLA12_ID-165",1,3.6,2012,7,15,11.63,4.82,6.97,60.7,"E",0
"17914","NLA12_ID-165-2012-1","NLA12_ID-165",1,4.58,2012,7,15,9.4,2.39,6.89,65.7,"E",0
"17915","NLA12_ID-165-2012-1","NLA12_ID-165",1,5.47,2012,7,15,7.49,0.28,6.83,65.2,"E",0
"17916","NLA12_ID-165-2012-1","NLA12_ID-165",1,6.56,2012,7,15,6.38,0.06,6.83,64.3,"E",0
"17917","NLA12_ID-165-2012-1","NLA12_ID-165",1,7.48,2012,7,15,5.94,0.03,6.85,63.9,"E",0
"17918","NLA12_ID-165-2012-1","NLA12_ID-165",1,8.49,2012,7,15,5.46,0.02,6.95,65.6,"E",0
"17919","NLA12_ID-165-2012-1","NLA12_ID-165",1,9.6,2012,7,15,5.29,0.02,7,68.5,"E",0
"17920","NLA12_ID-165-2012-1","NLA12_ID-165",1,9.63,2012,7,15,5.29,0.02,7.01,68.5,"E",0
"17921","NLA12_ID-165-2012-1","NLA12_ID-165",1,10.45,2012,7,15,5.23,0.02,7.01,70.1,"E",0
"17922","NLA12_ID-165-2012-1","NLA12_ID-165",1,11.62,2012,7,15,5.18,0.02,7.03,71.6,"E",0
"17923","NLA12_ID-165-2012-1","NLA12_ID-165",1,12.53,2012,7,15,5.16,0.02,7.04,72.1,"E",0
"17924","NLA12_ID-165-2012-1","NLA12_ID-165",1,13.61,2012,7,15,5.14,0.02,7.05,74.3,"E",0
"17925","NLA12_ID-165-2012-1","NLA12_ID-165",1,14.71,2012,7,15,5.14,0.01,7.06,75.4,"E",0
