"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"17331","NLA12_CA-206-2012-1","NLA12_CA-206",1,0,2012,8,20,NA,8.35,NA,NA,"E",0
"17332","NLA12_CA-206-2012-1","NLA12_CA-206",1,1,2012,8,20,26.8,8.4,8.3,130,"E",0
"17333","NLA12_CA-206-2012-1","NLA12_CA-206",1,2,2012,8,20,26.7,8.4,8.3,130,"E",0
"17334","NLA12_CA-206-2012-1","NLA12_CA-206",1,3.6,2012,8,20,26.6,8.4,8.4,130,"E",0
"17335","NLA12_CA-206-2012-1","NLA12_CA-206",1,4,2012,8,20,26.6,8.4,8.4,130,"E",0
"17336","NLA12_CA-206-2012-1","NLA12_CA-206",1,5,2012,8,20,26.5,8.4,8.3,130,"E",0
"17337","NLA12_CA-206-2012-1","NLA12_CA-206",1,6,2012,8,20,26.5,8.4,8.3,130,"E",0
"17338","NLA12_CA-206-2012-1","NLA12_CA-206",1,7,2012,8,20,26.4,8.4,8.3,130,"E",0
"17339","NLA12_CA-206-2012-1","NLA12_CA-206",1,8,2012,8,20,26.3,8.4,8,130,"E",0
"17340","NLA12_CA-206-2012-1","NLA12_CA-206",1,9,2012,8,20,24.9,8.5,8.2,130,"M",0
"17341","NLA12_CA-206-2012-1","NLA12_CA-206",1,10,2012,8,20,23.6,8.5,8,135,"M",0
"17342","NLA12_CA-206-2012-1","NLA12_CA-206",1,11,2012,8,20,21.8,8.3,7.8,142,"M",0
"17343","NLA12_CA-206-2012-1","NLA12_CA-206",1,12,2012,8,20,21,8,7.7,144,"M",0
"17344","NLA12_CA-206-2012-1","NLA12_CA-206",1,13,2012,8,20,20.1,7.9,7.7,146,"H",0
"17345","NLA12_CA-206-2012-1","NLA12_CA-206",1,14,2012,8,20,19.7,7.8,7.6,147,"H",0
"17346","NLA12_CA-206-2012-1","NLA12_CA-206",1,15,2012,8,20,19.4,7.7,7.6,147,"H",0
"17347","NLA12_CA-206-2012-1","NLA12_CA-206",1,16,2012,8,20,18.8,7.6,7.6,146,"H",0
"17348","NLA12_CA-206-2012-1","NLA12_CA-206",1,17,2012,8,20,18.6,7.6,7.6,145,"H",0
"17349","NLA12_CA-206-2012-1","NLA12_CA-206",1,18,2012,8,20,18.2,7.5,7.5,144,"H",0
"17350","NLA12_CA-206-2012-1","NLA12_CA-206",1,19,2012,8,20,18.1,7.5,7.5,144,"H",0
"17351","NLA12_CA-206-2012-1","NLA12_CA-206",1,20,2012,8,20,17.8,7.4,7.5,143,"H",0
"17352","NLA12_CA-206-2012-1","NLA12_CA-206",1,22,2012,8,20,16.8,7.4,7.4,140,"H",0
"17353","NLA12_CA-206-2012-1","NLA12_CA-206",1,24,2012,8,20,16.3,7.3,7.4,138,"H",0
"17354","NLA12_CA-206-2012-1","NLA12_CA-206",1,26,2012,8,20,14.8,7.4,7.4,132,"H",0
"17355","NLA12_CA-206-2012-1","NLA12_CA-206",1,28,2012,8,20,13.9,7.6,7.4,129,"H",0
"17356","NLA12_CA-206-2012-1","NLA12_CA-206",1,30,2012,8,20,13,7.8,7.4,127,"H",0
"17357","NLA12_CA-206-2012-1","NLA12_CA-206",1,32,2012,8,20,11.4,8.1,7.4,125,"H",0
"17358","NLA12_CA-206-2012-1","NLA12_CA-206",1,34,2012,8,20,10.8,8.2,7.4,124,"H",0
"17359","NLA12_CA-206-2012-1","NLA12_CA-206",1,36,2012,8,20,10.2,8.4,7.4,124,"H",0
"17360","NLA12_CA-206-2012-1","NLA12_CA-206",1,38,2012,8,20,9.6,8.6,7.4,125,"H",0
"17361","NLA12_CA-206-2012-1","NLA12_CA-206",1,40,2012,8,20,9.4,8.7,7.4,126,"H",0
"17362","NLA12_CA-206-2012-1","NLA12_CA-206",1,42,2012,8,20,9.1,8.8,7.3,125,"H",0
"17363","NLA12_CA-206-2012-1","NLA12_CA-206",1,44,2012,8,20,9,8.9,7.3,125,"H",0
"17364","NLA12_CA-206-2012-1","NLA12_CA-206",1,44.5,2012,8,20,8.9,9,7.3,125,"H",0
