"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"19654","NLA12_MT-162-2012-1","NLA12_MT-162",1,0,2012,9,18,12.05,9.095,6.835,14.5,"E",0
"19655","NLA12_MT-162-2012-1","NLA12_MT-162",1,1,2012,9,18,12.03,9.24,6.94,15,"E",0
"19656","NLA12_MT-162-2012-1","NLA12_MT-162",1,2,2012,9,18,12,9.18,6.97,15,"E",0
"19657","NLA12_MT-162-2012-1","NLA12_MT-162",1,3,2012,9,18,11.84,9.05,7.02,15,"E",0
"19658","NLA12_MT-162-2012-1","NLA12_MT-162",1,4,2012,9,18,11.76,8.96,7.03,14,"E",0
"19659","NLA12_MT-162-2012-1","NLA12_MT-162",1,5,2012,9,18,11.71,8.88,7.06,14,"E",0
"19660","NLA12_MT-162-2012-1","NLA12_MT-162",1,6,2012,9,18,11.76,8.83,7.06,14,"E",0
"19661","NLA12_MT-162-2012-1","NLA12_MT-162",1,7,2012,9,18,11.6,8.8,7.12,14,"E",0
"19662","NLA12_MT-162-2012-1","NLA12_MT-162",1,8,2012,9,18,11.41,8.81,7.09,14,"E",0
"19663","NLA12_MT-162-2012-1","NLA12_MT-162",1,9,2012,9,18,11.33,8.82,7.12,15,"E",0
"19664","NLA12_MT-162-2012-1","NLA12_MT-162",1,10,2012,9,18,10.75,9.17,7.14,15,"M",0
"19665","NLA12_MT-162-2012-1","NLA12_MT-162",1,11,2012,9,18,7.98,9.7,7.52,15,"M",0
"19666","NLA12_MT-162-2012-1","NLA12_MT-162",1,12,2012,9,18,7.02,9.11,7.25,15,"M",0
"19667","NLA12_MT-162-2012-1","NLA12_MT-162",1,13,2012,9,18,6.44,8.17,7.01,16,"M",0
"19668","NLA12_MT-162-2012-1","NLA12_MT-162",1,14,2012,9,18,5.94,7.24,6.8,16,"H",0
"19669","NLA12_MT-162-2012-1","NLA12_MT-162",1,15,2012,9,18,5.77,6.85,6.58,16,"H",0
"19670","NLA12_MT-162-2012-1","NLA12_MT-162",1,16,2012,9,18,5.57,6.5,6.44,16,"H",0
"19671","NLA12_MT-162-2012-1","NLA12_MT-162",1,17,2012,9,18,5.42,6.34,6.32,16,"H",0
"19672","NLA12_MT-162-2012-1","NLA12_MT-162",1,18,2012,9,18,5.28,6.22,6.25,17,"H",0
"19673","NLA12_MT-162-2012-1","NLA12_MT-162",1,19,2012,9,18,5.19,5.91,6.14,17,"H",0
"19674","NLA12_MT-162-2012-1","NLA12_MT-162",1,20,2012,9,18,5.09,5.35,5.99,17,"H",0
"19675","NLA12_MT-162-2012-1","NLA12_MT-162",1,21,2012,9,18,5.05,4.76,5.94,17,"H",0
"19676","NLA12_MT-162-2012-1","NLA12_MT-162",1,21.7,2012,9,18,NA,NA,NA,NA,"H",0
