"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"21020","NLA12_SD-150-2012-1","NLA12_SD-150",1,0,2012,8,28,21.89,10.59,8.85,1129,"E",0
