"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"22228","NLA12_WI-133-2012-1","NLA12_WI-133",1,0,2012,9,5,24.7,10.6,8.7,433,"E",0
"22229","NLA12_WI-133-2012-1","NLA12_WI-133",1,1,2012,9,5,24.7,10.6,8.7,433,"E",0
"22230","NLA12_WI-133-2012-1","NLA12_WI-133",1,2,2012,9,5,24.7,10.6,8.7,433,"E",0
"22231","NLA12_WI-133-2012-1","NLA12_WI-133",1,3,2012,9,5,23.3,9.2,8.5,436,"M",0
"22232","NLA12_WI-133-2012-1","NLA12_WI-133",1,4,2012,9,5,20.4,0.4,7.5,464,"M",0
"22233","NLA12_WI-133-2012-1","NLA12_WI-133",1,5,2012,9,5,15.2,0.4,7.3,522,"M",0
"22234","NLA12_WI-133-2012-1","NLA12_WI-133",1,6,2012,9,5,11.6,0.3,7.2,533,"M",0
"22235","NLA12_WI-133-2012-1","NLA12_WI-133",1,7,2012,9,5,8.7,0.4,7.1,553,"M",0
"22236","NLA12_WI-133-2012-1","NLA12_WI-133",1,8,2012,9,5,7.4,0.3,7.1,557,"M",0
"22237","NLA12_WI-133-2012-1","NLA12_WI-133",1,9,2012,9,5,6.1,0.3,7,575,"M",0
"22238","NLA12_WI-133-2012-1","NLA12_WI-133",1,10,2012,9,5,5.5,0.3,7,583,"M",0
"22239","NLA12_WI-133-2012-1","NLA12_WI-133",1,11,2012,9,5,5.4,0.3,7,584,"H",0
"22240","NLA12_WI-133-2012-1","NLA12_WI-133",1,12,2012,9,5,5.4,0.3,7,585,"H",0
"22241","NLA12_WI-133-2012-1","NLA12_WI-133",1,13,2012,9,5,5.3,0.3,6.9,588,"H",0
"22242","NLA12_WI-133-2012-1","NLA12_WI-133",1,14,2012,9,5,5.2,0.3,6.9,594,"H",0
"22243","NLA12_WI-133-2012-1","NLA12_WI-133",1,14.3,2012,9,5,5.2,0.3,6.9,594,"H",0
