"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"18914","NLA12_MI-129-2012-1","NLA12_MI-129",1,0.5,2012,7,25,26.7,8.4,8.5,314,"E",0
"18915","NLA12_MI-129-2012-1","NLA12_MI-129",1,1,2012,7,25,26.7,8.4,8.5,314,"E",0
"18916","NLA12_MI-129-2012-1","NLA12_MI-129",1,2,2012,7,25,26.6,8.4,8.5,314,"E",0
"18917","NLA12_MI-129-2012-1","NLA12_MI-129",1,3,2012,7,25,26.5,8.3,8.4,316,"E",0
"18918","NLA12_MI-129-2012-1","NLA12_MI-129",1,4,2012,7,25,25.8,8.2,8.4,316,"E",0
"18919","NLA12_MI-129-2012-1","NLA12_MI-129",1,5,2012,7,25,23.1,8.9,8.1,320,"M",0
"18920","NLA12_MI-129-2012-1","NLA12_MI-129",1,6,2012,7,25,19.7,9.1,8.1,302,"M",0
"18921","NLA12_MI-129-2012-1","NLA12_MI-129",1,7,2012,7,25,16.5,7.1,7.8,287,"M",0
"18922","NLA12_MI-129-2012-1","NLA12_MI-129",1,8,2012,7,25,14.1,5.3,7.6,274,"M",0
"18923","NLA12_MI-129-2012-1","NLA12_MI-129",1,9,2012,7,25,12.2,3.1,7.5,264,"M",0
"18924","NLA12_MI-129-2012-1","NLA12_MI-129",1,10,2012,7,25,10.5,1.5,7.4,258,"M",0
"18925","NLA12_MI-129-2012-1","NLA12_MI-129",1,11,2012,7,25,9.1,0.3,7.4,255,"M",0
"18926","NLA12_MI-129-2012-1","NLA12_MI-129",1,12,2012,7,25,7.7,0.3,7.4,250,"M",0
"18927","NLA12_MI-129-2012-1","NLA12_MI-129",1,13,2012,7,25,6.9,0.3,7.4,247,"H",0
"18928","NLA12_MI-129-2012-1","NLA12_MI-129",1,14,2012,7,25,6.4,0.3,7.4,244,"H",0
"18929","NLA12_MI-129-2012-1","NLA12_MI-129",1,15,2012,7,25,6,0.3,7.4,243,"H",0
"18930","NLA12_MI-129-2012-1","NLA12_MI-129",1,16,2012,7,25,5.9,0.3,7.4,243,"H",0
"18931","NLA12_MI-129-2012-1","NLA12_MI-129",1,17,2012,7,25,5.7,0.3,7.4,242,"H",0
"18932","NLA12_MI-129-2012-1","NLA12_MI-129",1,18,2012,7,25,5.6,0.3,7.3,243,"H",0
"18933","NLA12_MI-129-2012-1","NLA12_MI-129",1,19,2012,7,25,5.6,0.2,7.3,244,"H",0
"18934","NLA12_MI-129-2012-1","NLA12_MI-129",1,20,2012,7,25,5.6,0.2,7.3,250,"H",0
