"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"17827","NLA12_ID-145-2012-1","NLA12_ID-145",1,1.56,2012,7,23,16,8.9,7.63,48.1,"E",0
"17828","NLA12_ID-145-2012-1","NLA12_ID-145",1,1.65,2012,7,23,16.09,9.02,7.65,47.4,"E",0
"17829","NLA12_ID-145-2012-1","NLA12_ID-145",1,2.63,2012,7,23,14.86,9.48,7.58,45.8,"E",0
"17830","NLA12_ID-145-2012-1","NLA12_ID-145",1,3.6,2012,7,23,14.18,9.7,7.56,45,"E",0
"17831","NLA12_ID-145-2012-1","NLA12_ID-145",1,4.64,2012,7,23,13.85,9.84,7.56,44.5,"E",0
"17832","NLA12_ID-145-2012-1","NLA12_ID-145",1,5.6,2012,7,23,13.45,9.83,7.53,44,"E",0
"17833","NLA12_ID-145-2012-1","NLA12_ID-145",1,6.52,2012,7,23,12.97,10,7.54,42.6,"E",0
"17834","NLA12_ID-145-2012-1","NLA12_ID-145",1,7.63,2012,7,23,11.3,10.44,7.44,38.4,"E",0
"17835","NLA12_ID-145-2012-1","NLA12_ID-145",1,8.51,2012,7,23,9.53,10.55,7.29,35,"E",0
"17836","NLA12_ID-145-2012-1","NLA12_ID-145",1,9.56,2012,7,23,7.86,9.21,6.95,32.4,"E",0
"17837","NLA12_ID-145-2012-1","NLA12_ID-145",1,10.58,2012,7,23,7.45,9.14,6.88,31.9,"E",0
"17838","NLA12_ID-145-2012-1","NLA12_ID-145",1,11.56,2012,7,23,6.93,7.18,6.61,31.3,"E",0
