"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"21498","NLA12_UT-203-2012-1","NLA12_UT-203",1,0,2012,7,23,17.1,5.7,7.8,59,"E",0
"21499","NLA12_UT-203-2012-1","NLA12_UT-203",1,1,2012,7,23,16.9,5.7,7.8,56,"E",0
"21500","NLA12_UT-203-2012-1","NLA12_UT-203",1,2,2012,7,23,16.8,5.7,7.8,56,"E",0
"21501","NLA12_UT-203-2012-1","NLA12_UT-203",1,3,2012,7,23,16.7,5.7,7.8,56,"E",0
"21502","NLA12_UT-203-2012-1","NLA12_UT-203",1,4,2012,7,23,16.7,5.7,7.8,56,"M",0
"21503","NLA12_UT-203-2012-1","NLA12_UT-203",1,5,2012,7,23,15.6,6.4,7.7,55,"M",0
"21504","NLA12_UT-203-2012-1","NLA12_UT-203",1,6,2012,7,23,12.1,8.8,8.5,49,"M",0
"21505","NLA12_UT-203-2012-1","NLA12_UT-203",1,7,2012,7,23,9.5,9.93,8.2,49,"M",0
"21506","NLA12_UT-203-2012-1","NLA12_UT-203",1,8,2012,7,23,7.8,10.1,7.8,48,"M",0
"21507","NLA12_UT-203-2012-1","NLA12_UT-203",1,9,2012,7,23,6.62,8.5,7.4,49,"M",0
"21508","NLA12_UT-203-2012-1","NLA12_UT-203",1,10,2012,7,23,6,7,7.1,49,"H",0
"21509","NLA12_UT-203-2012-1","NLA12_UT-203",1,10.5,2012,7,23,6,6.8,7,49,"H",0
