"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"18232","NLA12_IN-131-2012-1","NLA12_IN-131",1,0,2012,9,5,26.7,7.52,7.6,2200,"E",0
"18233","NLA12_IN-131-2012-1","NLA12_IN-131",1,1,2012,9,5,26.5,7.5,7.4,2200,"E",0
"18234","NLA12_IN-131-2012-1","NLA12_IN-131",1,2,2012,9,5,26.4,7.5,7.6,2200,"E",0
"18235","NLA12_IN-131-2012-1","NLA12_IN-131",1,3,2012,9,5,26.3,7.4,7.7,2200,"E",0
"18236","NLA12_IN-131-2012-1","NLA12_IN-131",1,4,2012,9,5,26.2,7.5,7.8,2200,"E",0
"18237","NLA12_IN-131-2012-1","NLA12_IN-131",1,5,2012,9,5,26.1,7.5,7.8,2200,"E",0
"18238","NLA12_IN-131-2012-1","NLA12_IN-131",1,6,2012,9,5,26,7.8,7.8,2200,"E",0
"18239","NLA12_IN-131-2012-1","NLA12_IN-131",1,7,2012,9,5,23.7,10.5,7.5,2200,"M",0
"18240","NLA12_IN-131-2012-1","NLA12_IN-131",1,8,2012,9,5,21,11.7,7.3,2300,"M",0
"18241","NLA12_IN-131-2012-1","NLA12_IN-131",1,9,2012,9,5,18.5,15.4,7.2,2600,"M",0
"18242","NLA12_IN-131-2012-1","NLA12_IN-131",1,10,2012,9,5,16.7,NA,6.8,3500,"M",0
"18243","NLA12_IN-131-2012-1","NLA12_IN-131",1,11,2012,9,5,14.5,8.5,6.5,3700,"M",0
"18244","NLA12_IN-131-2012-1","NLA12_IN-131",1,12,2012,9,5,11.5,5.9,6.5,3700,"M",0
"18245","NLA12_IN-131-2012-1","NLA12_IN-131",1,12.5,2012,9,5,10.5,5.1,6.5,3700,"H",0
