"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"20835","NLA12_PA-114-2012-1","NLA12_PA-114",1,0,2012,7,18,27.2,6.7,7.3,98,"E",0
"20836","NLA12_PA-114-2012-1","NLA12_PA-114",1,1,2012,7,18,27.1,6.8,7.3,97,"E",0
"20837","NLA12_PA-114-2012-1","NLA12_PA-114",1,2,2012,7,18,26.8,6.6,7.3,98,"E",0
"20838","NLA12_PA-114-2012-1","NLA12_PA-114",1,3,2012,7,18,26.6,6.8,7.3,98,"E",0
"20839","NLA12_PA-114-2012-1","NLA12_PA-114",1,4,2012,7,18,26.1,6.5,7.3,98,"E",0
"20840","NLA12_PA-114-2012-1","NLA12_PA-114",1,5,2012,7,18,21.9,7,7.4,97,"M",0
"20841","NLA12_PA-114-2012-1","NLA12_PA-114",1,6,2012,7,18,17,4.6,7.5,99,"M",0
"20842","NLA12_PA-114-2012-1","NLA12_PA-114",1,7,2012,7,18,15.1,2.2,7.4,105,"M",0
"20843","NLA12_PA-114-2012-1","NLA12_PA-114",1,8,2012,7,18,12.7,0.5,7.3,125,"M",0
"20844","NLA12_PA-114-2012-1","NLA12_PA-114",1,8.3,2012,7,18,12.4,0.4,7.1,129,"H",0
