"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"15532","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,0.2,2012,7,21,23.9,8.45,7,22.4,"E",1
"15533","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,1,2012,7,21,23.5,8.7,7.1,22.2,"E",1
"15534","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,2,2012,7,21,23.1,8.7,7.1,22,"E",1
"15535","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,3,2012,7,21,23,8.6,7.1,22,"E",1
"15536","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,4,2012,7,21,22.9,8.5,7,21.9,"E",1
"15537","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,5,2012,7,21,21.4,8.7,6.9,21.2,"M",1
"15538","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,6,2012,7,21,17.7,8.8,6.4,19.3,"M",1
"15539","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,7,2012,7,21,15,8.6,6.4,17.9,"M",1
"15540","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,8,2012,7,21,12.3,8.4,6.2,16.6,"M",1
"15541","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,9,2012,7,21,10.9,8.3,6.2,15.9,"M",1
"15542","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,10,2012,7,21,10.3,8.1,6.1,15.6,"M",1
"15543","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,11,2012,7,21,9.9,8.1,6.1,15.4,"H",1
"15544","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,12,2012,7,21,9.8,8.1,6.1,15.3,"H",1
"15545","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,13,2012,7,21,9.6,8.1,6.1,15.2,"H",1
"15546","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,14,2012,7,21,9.4,8,6.1,15.1,"H",1
"15547","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,15,2012,7,21,9.4,7.9,6.1,15.1,"H",1
"15548","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,16,2012,7,21,9.4,7.9,6,15.1,"H",1
"15549","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,17,2012,7,21,9.3,7.9,6,15.1,"H",1
"15550","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,18,2012,7,21,9.2,7.9,6,15,"H",1
"15551","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,19,2012,7,21,9.2,7.8,6,15,"H",1
"15552","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,20,2012,7,21,9.2,7.8,6,15,"H",1
"15553","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,21,2012,7,21,9.1,7.7,6,15,"H",1
"15554","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,22,2012,7,21,9.1,7.7,6,15,"H",1
"15555","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,23,2012,7,21,9.1,7.7,6,15,"H",1
"15556","NLA06608-EMAP:ME518L-2012-1","NLA06608-EMAP_ME518L",1,24,2012,7,21,9.1,7.6,6,15,"H",1
