"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"21519","NLA12_UT-218-2012-1","NLA12_UT-218",1,0,2012,8,10,22.8,7.985,8.555,382,"E",0
"21520","NLA12_UT-218-2012-1","NLA12_UT-218",1,1,2012,8,10,22.6,8.03,8.56,381,"E",0
"21521","NLA12_UT-218-2012-1","NLA12_UT-218",1,2,2012,8,10,22.4,8.07,8.59,381,"E",0
"21522","NLA12_UT-218-2012-1","NLA12_UT-218",1,3,2012,8,10,22.4,8.03,8.58,381,"E",0
"21523","NLA12_UT-218-2012-1","NLA12_UT-218",1,4,2012,8,10,22.3,8.04,8.59,381,"E",0
"21524","NLA12_UT-218-2012-1","NLA12_UT-218",1,5,2012,8,10,22.3,8.01,8.61,380,"M",0
"21525","NLA12_UT-218-2012-1","NLA12_UT-218",1,6,2012,8,10,20.5,6.82,8.3,360,"M",0
"21526","NLA12_UT-218-2012-1","NLA12_UT-218",1,7,2012,8,10,19.9,6.47,8.2,353,"H",0
"21527","NLA12_UT-218-2012-1","NLA12_UT-218",1,8,2012,8,10,19.8,6.17,8.14,355,"H",0
"21528","NLA12_UT-218-2012-1","NLA12_UT-218",1,9,2012,8,10,19.2,6.28,8.07,344,"H",0
"21529","NLA12_UT-218-2012-1","NLA12_UT-218",1,10,2012,8,10,19,6.16,8.02,342,"H",0
"21530","NLA12_UT-218-2012-1","NLA12_UT-218",1,11,2012,8,10,18.6,5.4,7.9,345,"H",0
"21531","NLA12_UT-218-2012-1","NLA12_UT-218",1,12,2012,8,10,18.2,5.15,7.84,344,"H",0
"21532","NLA12_UT-218-2012-1","NLA12_UT-218",1,13,2012,8,10,17.8,4.34,7.73,350,"H",0
"21533","NLA12_UT-218-2012-1","NLA12_UT-218",1,14,2012,8,10,17.7,4.26,7.71,349,"H",0
"21534","NLA12_UT-218-2012-1","NLA12_UT-218",1,15,2012,8,10,17.6,4.12,7.68,350,"H",0
"21535","NLA12_UT-218-2012-1","NLA12_UT-218",1,16,2012,8,10,17.5,4.24,7.68,347,"H",0
"21536","NLA12_UT-218-2012-1","NLA12_UT-218",1,17,2012,8,10,17.3,3.89,7.64,348,"H",0
"21537","NLA12_UT-218-2012-1","NLA12_UT-218",1,18,2012,8,10,17,3.25,7.58,349,"H",0
"21538","NLA12_UT-218-2012-1","NLA12_UT-218",1,19,2012,8,10,16.9,3.13,7.56,348,"H",0
"21539","NLA12_UT-218-2012-1","NLA12_UT-218",1,19.5,2012,8,10,16.9,3.16,7.55,347,"H",0
