"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"17042","NLA12_CA-116-2012-1","NLA12_CA-116",1,0,2012,6,12,NA,11.1,NA,NA,"E",0
"17043","NLA12_CA-116-2012-1","NLA12_CA-116",1,1,2012,6,12,14.7,11.1,7.7,40,"E",0
"17044","NLA12_CA-116-2012-1","NLA12_CA-116",1,2,2012,6,12,14.2,11.1,7.6,40,"E",0
"17045","NLA12_CA-116-2012-1","NLA12_CA-116",1,3,2012,6,12,13.8,11.2,7.6,40,"E",0
"17046","NLA12_CA-116-2012-1","NLA12_CA-116",1,4,2012,6,12,13.3,11.2,7.6,40,"E",0
"17047","NLA12_CA-116-2012-1","NLA12_CA-116",1,5,2012,6,12,11.2,11.4,7.6,42,"M",0
"17048","NLA12_CA-116-2012-1","NLA12_CA-116",1,6,2012,6,12,8.9,11.8,7.5,44,"M",0
"17049","NLA12_CA-116-2012-1","NLA12_CA-116",1,7,2012,6,12,8.5,11.8,7.5,45,"M",0
"17050","NLA12_CA-116-2012-1","NLA12_CA-116",1,8,2012,6,12,7.4,12.3,7.4,49,"M",0
"17051","NLA12_CA-116-2012-1","NLA12_CA-116",1,9,2012,6,12,5.9,12.4,7.4,51,"M",0
"17052","NLA12_CA-116-2012-1","NLA12_CA-116",1,10,2012,6,12,5.4,12.5,7.3,52,"H",0
"17053","NLA12_CA-116-2012-1","NLA12_CA-116",1,11,2012,6,12,5,12.6,7.3,53,"H",0
"17054","NLA12_CA-116-2012-1","NLA12_CA-116",1,12,2012,6,12,4.8,12.4,7.3,53,"H",0
"17055","NLA12_CA-116-2012-1","NLA12_CA-116",1,13,2012,6,12,4.6,12.5,7.3,53,"H",0
"17056","NLA12_CA-116-2012-1","NLA12_CA-116",1,14,2012,6,12,4.5,12.4,7.3,53,"H",0
"17057","NLA12_CA-116-2012-1","NLA12_CA-116",1,15,2012,6,12,4.4,12.3,7.3,53,"H",0
"17058","NLA12_CA-116-2012-1","NLA12_CA-116",1,16,2012,6,12,4.3,12.1,7.3,53,"H",0
"17059","NLA12_CA-116-2012-1","NLA12_CA-116",1,17,2012,6,12,4.2,11.8,7.3,54,"H",0
"17060","NLA12_CA-116-2012-1","NLA12_CA-116",1,18,2012,6,12,4.1,11.4,7.3,54,"H",0
"17061","NLA12_CA-116-2012-1","NLA12_CA-116",1,19,2012,6,12,4.1,11.1,7.3,54,"H",0
"17062","NLA12_CA-116-2012-1","NLA12_CA-116",1,20,2012,6,12,4.1,10.6,7.2,54,"H",0
"17063","NLA12_CA-116-2012-1","NLA12_CA-116",1,22,2012,6,12,4,9.7,7.2,55,"H",0
"17064","NLA12_CA-116-2012-1","NLA12_CA-116",1,24,2012,6,12,4,8.6,7.2,56,"H",0
"17065","NLA12_CA-116-2012-1","NLA12_CA-116",1,26,2012,6,12,4,7.6,7.3,56,"H",0
"17066","NLA12_CA-116-2012-1","NLA12_CA-116",1,28,2012,6,12,4,6.4,7.3,57,"H",0
"17067","NLA12_CA-116-2012-1","NLA12_CA-116",1,30,2012,6,12,4,5.6,7.3,57,"H",0
"17068","NLA12_CA-116-2012-1","NLA12_CA-116",1,32,2012,6,12,4,4.9,7.3,58,"H",0
"17069","NLA12_CA-116-2012-1","NLA12_CA-116",1,34,2012,6,12,4,4.3,7.2,61,"H",0
