"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"16456","NLA06608-R333-2012-1","NLA06608-R333",1,0,2012,7,31,30,7.6,8.05,303.5,"E",1
"16457","NLA06608-R333-2012-1","NLA06608-R333",1,1,2012,7,31,29.9,7.7,8.1,304,"E",1
"16458","NLA06608-R333-2012-1","NLA06608-R333",1,2,2012,7,31,29.8,7.5,8.1,304,"E",1
"16459","NLA06608-R333-2012-1","NLA06608-R333",1,3,2012,7,31,29.8,7.4,8.1,305,"E",1
"16460","NLA06608-R333-2012-1","NLA06608-R333",1,4,2012,7,31,28.9,5.5,7.9,315,"E",1
"16461","NLA06608-R333-2012-1","NLA06608-R333",1,5,2012,7,31,25.9,2.5,7.8,320,"M",1
"16462","NLA06608-R333-2012-1","NLA06608-R333",1,6,2012,7,31,22.2,1.1,7.7,324,"M",1
"16463","NLA06608-R333-2012-1","NLA06608-R333",1,7,2012,7,31,17,0.6,7.6,331,"M",1
"16464","NLA06608-R333-2012-1","NLA06608-R333",1,8,2012,7,31,13.9,0.5,7.4,355,"M",1
"16465","NLA06608-R333-2012-1","NLA06608-R333",1,8.3,2012,7,31,13.1,0.4,7.2,372,"M",1
