"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"18685","NLA12_MA-110-2012-1","NLA12_MA-110",1,0,2012,9,16,21.55,7.25,6.6,NA,"E",0
"18686","NLA12_MA-110-2012-1","NLA12_MA-110",1,1,2012,9,16,21.5,7.4,6.5,NA,"E",0
"18687","NLA12_MA-110-2012-1","NLA12_MA-110",1,2,2012,9,16,21.5,7.4,6.5,NA,"E",0
"18688","NLA12_MA-110-2012-1","NLA12_MA-110",1,3,2012,9,16,21.5,7.4,6.4,NA,"E",0
"18689","NLA12_MA-110-2012-1","NLA12_MA-110",1,4,2012,9,16,21.5,7.3,6.3,NA,"E",0
"18690","NLA12_MA-110-2012-1","NLA12_MA-110",1,5,2012,9,16,21.5,7.3,6.2,NA,"E",0
"18691","NLA12_MA-110-2012-1","NLA12_MA-110",1,6,2012,9,16,21.5,7.2,6.2,NA,"E",0
"18692","NLA12_MA-110-2012-1","NLA12_MA-110",1,7,2012,9,16,21.4,7.2,6.1,NA,"M",0
"18693","NLA12_MA-110-2012-1","NLA12_MA-110",1,8,2012,9,16,16.3,0.8,5.4,NA,"M",0
"18694","NLA12_MA-110-2012-1","NLA12_MA-110",1,9,2012,9,16,13.8,0.5,5.4,NA,"M",0
"18695","NLA12_MA-110-2012-1","NLA12_MA-110",1,10,2012,9,16,12.4,0.4,5.8,NA,"M",0
"18696","NLA12_MA-110-2012-1","NLA12_MA-110",1,11,2012,9,16,11,0.3,6.1,NA,"M",0
"18697","NLA12_MA-110-2012-1","NLA12_MA-110",1,12,2012,9,16,10.9,0.3,6.1,NA,"H",0
"18698","NLA12_MA-110-2012-1","NLA12_MA-110",1,13,2012,9,16,10.8,0.3,6.1,NA,"H",0
"18699","NLA12_MA-110-2012-1","NLA12_MA-110",1,13.3,2012,9,16,10.8,0.3,6.2,NA,"H",0
