"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"19411","NLA12_MO-122-2012-1","NLA12_MO-122",1,0,2012,8,29,24.7,8.3,9.3,NA,"E",0
"19412","NLA12_MO-122-2012-1","NLA12_MO-122",1,1,2012,8,29,24.4,0.1,9.1,NA,"E",0
"19413","NLA12_MO-122-2012-1","NLA12_MO-122",1,2,2012,8,29,22,0,7,NA,"E",0
"19414","NLA12_MO-122-2012-1","NLA12_MO-122",1,3,2012,8,29,20.9,0,6.4,NA,"E",0
"19415","NLA12_MO-122-2012-1","NLA12_MO-122",1,3.1,2012,8,29,20.7,0,6.3,NA,"E",0
