"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"17839","NLA12_ID-148-2012-1","NLA12_ID-148",1,0.03,2012,7,16,22.13,8.37,10.2,60,"E",0
"17840","NLA12_ID-148-2012-1","NLA12_ID-148",1,0.06,2012,7,16,22.19,8.35,10.67,61,"E",0
"17841","NLA12_ID-148-2012-1","NLA12_ID-148",1,1.07,2012,7,16,22.21,8.36,10.7,61,"E",0
"17842","NLA12_ID-148-2012-1","NLA12_ID-148",1,2.08,2012,7,16,22.21,8.13,10.72,61,"E",0
"17843","NLA12_ID-148-2012-1","NLA12_ID-148",1,3.13,2012,7,16,20.42,9.25,10.86,61,"E",0
"17844","NLA12_ID-148-2012-1","NLA12_ID-148",1,4.01,2012,7,16,16.92,11.71,11.07,61,"E",0
"17845","NLA12_ID-148-2012-1","NLA12_ID-148",1,5.03,2012,7,16,12.99,11.11,10.06,59,"E",0
"17846","NLA12_ID-148-2012-1","NLA12_ID-148",1,5.98,2012,7,16,11.43,8.85,9.14,60,"E",0
"17847","NLA12_ID-148-2012-1","NLA12_ID-148",1,6.97,2012,7,16,10.21,8.13,8.86,60,"E",0
"17848","NLA12_ID-148-2012-1","NLA12_ID-148",1,8.05,2012,7,16,8.46,7.86,8.69,60,"E",0
"17849","NLA12_ID-148-2012-1","NLA12_ID-148",1,9.02,2012,7,16,7.75,7.57,8.64,60,"E",0
"17850","NLA12_ID-148-2012-1","NLA12_ID-148",1,10.03,2012,7,16,6.87,7.65,8.58,60,"E",0
"17851","NLA12_ID-148-2012-1","NLA12_ID-148",1,10.96,2012,7,16,6.22,7.89,8.56,61,"E",0
"17852","NLA12_ID-148-2012-1","NLA12_ID-148",1,12.01,2012,7,16,5.69,7.94,8.51,61,"E",0
"17853","NLA12_ID-148-2012-1","NLA12_ID-148",1,13.06,2012,7,16,5.42,8.19,8.54,62,"E",0
"17854","NLA12_ID-148-2012-1","NLA12_ID-148",1,13.97,2012,7,16,5.15,8.3,8.5,63,"E",0
"17855","NLA12_ID-148-2012-1","NLA12_ID-148",1,15.1,2012,7,16,4.98,7.92,8.43,63,"E",0
"17856","NLA12_ID-148-2012-1","NLA12_ID-148",1,16.04,2012,7,16,4.87,7.83,8.11,63,"E",0
"17857","NLA12_ID-148-2012-1","NLA12_ID-148",1,16.97,2012,7,16,4.74,8.04,8.19,63,"E",0
"17858","NLA12_ID-148-2012-1","NLA12_ID-148",1,18.01,2012,7,16,4.64,8.37,8.2,63,"E",0
"17859","NLA12_ID-148-2012-1","NLA12_ID-148",1,19.06,2012,7,16,4.57,8.34,8.22,63,"E",0
"17860","NLA12_ID-148-2012-1","NLA12_ID-148",1,20.05,2012,7,16,4.51,8.48,8.21,63,"E",0
"17861","NLA12_ID-148-2012-1","NLA12_ID-148",1,22.02,2012,7,16,4.39,8.78,8.24,64,"E",0
"17862","NLA12_ID-148-2012-1","NLA12_ID-148",1,24.07,2012,7,16,4.41,7.51,8.11,64,"E",0
"17863","NLA12_ID-148-2012-1","NLA12_ID-148",1,26,2012,7,16,4.37,3.19,7.79,66,"E",0
"17864","NLA12_ID-148-2012-1","NLA12_ID-148",1,28,2012,7,16,4.35,0.92,7.73,69,"E",0
"17865","NLA12_ID-148-2012-1","NLA12_ID-148",1,29.5,2012,7,16,4.34,0.65,7.88,122,"E",0
