"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"22099","NLA12_WA-159-2012-1","NLA12_WA-159",1,0,2012,9,13,NA,10.565,NA,NA,"E",0
"22100","NLA12_WA-159-2012-1","NLA12_WA-159",1,1,2012,9,13,19.55,10.53,7.85,304.7,"E",0
"22101","NLA12_WA-159-2012-1","NLA12_WA-159",1,2,2012,9,13,19.6,10.52,7.87,304.8,"E",0
"22102","NLA12_WA-159-2012-1","NLA12_WA-159",1,3,2012,9,13,19.58,10.51,7.88,304.7,"E",0
"22103","NLA12_WA-159-2012-1","NLA12_WA-159",1,4,2012,9,13,19.59,10.54,7.88,304.5,"E",0
"22104","NLA12_WA-159-2012-1","NLA12_WA-159",1,5,2012,9,13,19.58,10.54,7.89,304.4,"E",0
"22105","NLA12_WA-159-2012-1","NLA12_WA-159",1,6,2012,9,13,19.58,10.54,7.9,304.5,"E",0
"22106","NLA12_WA-159-2012-1","NLA12_WA-159",1,7,2012,9,13,19.59,10.52,7.9,304.9,"E",0
"22107","NLA12_WA-159-2012-1","NLA12_WA-159",1,8,2012,9,13,19.58,10.55,7.9,304.8,"E",0
"22108","NLA12_WA-159-2012-1","NLA12_WA-159",1,9,2012,9,13,19.5,10.53,7.91,304.4,"E",0
"22109","NLA12_WA-159-2012-1","NLA12_WA-159",1,10,2012,9,13,18.1,1.44,7.31,317.6,"M",0
"22110","NLA12_WA-159-2012-1","NLA12_WA-159",1,11,2012,9,13,16.2,0.06,7.17,320.4,"M",0
"22111","NLA12_WA-159-2012-1","NLA12_WA-159",1,12,2012,9,13,14.4,0.06,7.1,323.3,"M",0
"22112","NLA12_WA-159-2012-1","NLA12_WA-159",1,12.1,2012,9,13,14.11,0.05,7.06,324.1,"H",0
