"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"15853","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,0,2012,7,23,21.7,8.2,7.8,43.6,"E",1
"15854","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,0.3,2012,7,23,21.7,8.45,7.8,43.6,"E",1
"15855","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,1,2012,7,23,21.5,8.6,7.8,41.5,"E",1
"15856","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,2,2012,7,23,21.5,8.6,7.8,43.4,"E",1
"15857","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,3,2012,7,23,21.2,8.6,7.7,43,"E",1
"15858","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,4,2012,7,23,20.6,8.6,7.7,42.4,"E",1
"15859","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,5,2012,7,23,19.8,8.6,7.6,41.6,"E",1
"15860","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,6,2012,7,23,18.4,8.7,7.5,40.2,"M",1
"15861","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,7,2012,7,23,10.3,10,7.2,32.5,"M",1
"15862","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,8,2012,7,23,9.5,9.9,7,31,"M",1
"15863","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,9,2012,7,23,9,9.9,6.9,30.5,"H",1
"15864","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,10,2012,7,23,8.5,9.4,6.8,29.9,"H",1
"15865","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,11,2012,7,23,8.3,9.4,6.7,29.7,"H",1
"15866","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,12,2012,7,23,8.1,9.3,6.6,29.5,"H",1
"15867","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,13,2012,7,23,8,9.1,6.5,29.4,"H",1
"15868","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,14,2012,7,23,7.8,8.9,6.4,29.2,"H",1
"15869","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,15,2012,7,23,7.8,8.9,6.4,29.2,"H",1
"15870","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,16,2012,7,23,7.6,8.6,6.3,29,"H",1
"15871","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,17,2012,7,23,7.5,8.4,6.2,28.9,"H",1
"15872","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,18,2012,7,23,7.5,8.2,6.2,28.9,"H",1
"15873","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,19,2012,7,23,7.5,8,6.2,28.9,"H",1
"15874","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,20,2012,7,23,7.4,7.9,6.1,29.4,"H",1
"15875","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,22,2012,7,23,7.4,7.3,6,29.4,"H",1
"15876","NLA06608-NELP-0955-2012-1","NLA06608-NELP-0955",1,23,2012,7,23,7.4,6.9,6.7,29.4,"H",1
