"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"20605","NLA12_OR-121-2012-1","NLA12_OR-121",1,0.13,2012,8,20,21.9,7.75,7.745,44,"E",0
"20606","NLA12_OR-121-2012-1","NLA12_OR-121",1,0.5,2012,8,20,21.8,7.8,7.74,44,"E",0
"20607","NLA12_OR-121-2012-1","NLA12_OR-121",1,1,2012,8,20,21.3,7.8,7.74,44,"E",0
"20608","NLA12_OR-121-2012-1","NLA12_OR-121",1,1.5,2012,8,20,21.2,7.8,7.74,44,"E",0
"20609","NLA12_OR-121-2012-1","NLA12_OR-121",1,2,2012,8,20,21,7.8,7.74,44,"E",0
"20610","NLA12_OR-121-2012-1","NLA12_OR-121",1,2.5,2012,8,20,20.8,7.8,7.74,44,"E",0
"20611","NLA12_OR-121-2012-1","NLA12_OR-121",1,3,2012,8,20,19.9,7.7,7.71,44,"E",0
"20612","NLA12_OR-121-2012-1","NLA12_OR-121",1,3.5,2012,8,20,19.6,7.7,7.67,44,"E",0
"20613","NLA12_OR-121-2012-1","NLA12_OR-121",1,4,2012,8,20,19.2,7.8,7.59,43,"E",0
"20614","NLA12_OR-121-2012-1","NLA12_OR-121",1,4.5,2012,8,20,16.4,8.4,7.46,37,"E",0
"20615","NLA12_OR-121-2012-1","NLA12_OR-121",1,5,2012,8,20,14.6,6.5,7.03,36,"M",0
"20616","NLA12_OR-121-2012-1","NLA12_OR-121",1,5.5,2012,8,20,13.2,3.7,6.6,36,"M",0
"20617","NLA12_OR-121-2012-1","NLA12_OR-121",1,6,2012,8,20,12.4,1.7,6.45,37,"H",0
