"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"20339","NLA12_NV-193-2012-1","NLA12_NV-193",1,0,2012,6,26,16.7,8,10.3,50,"E",0
"20340","NLA12_NV-193-2012-1","NLA12_NV-193",1,1,2012,6,26,16.7,6.1,10.4,50,"E",0
"20341","NLA12_NV-193-2012-1","NLA12_NV-193",1,2,2012,6,26,16.5,6,10.4,50,"E",0
"20342","NLA12_NV-193-2012-1","NLA12_NV-193",1,3,2012,6,26,15.4,0.9,8.5,73,"E",0
"20343","NLA12_NV-193-2012-1","NLA12_NV-193",1,3.4,2012,6,26,14.5,1.1,8.1,77,"E",0
