"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"22542","NLA12_WY-116-2012-1","NLA12_WY-116",1,0,2012,8,5,17.04,31.8,NA,230,"E",0
"22543","NLA12_WY-116-2012-1","NLA12_WY-116",1,1,2012,8,5,16.95,NA,NA,230,"E",0
"22544","NLA12_WY-116-2012-1","NLA12_WY-116",1,2,2012,8,5,16.55,NA,NA,230,"E",0
"22545","NLA12_WY-116-2012-1","NLA12_WY-116",1,3,2012,8,5,16.15,NA,NA,230,"E",0
"22546","NLA12_WY-116-2012-1","NLA12_WY-116",1,4,2012,8,5,13.59,NA,NA,220,"M",0
"22547","NLA12_WY-116-2012-1","NLA12_WY-116",1,5,2012,8,5,8.28,NA,NA,220,"M",0
"22548","NLA12_WY-116-2012-1","NLA12_WY-116",1,6,2012,8,5,6.3,NA,NA,230,"M",0
"22549","NLA12_WY-116-2012-1","NLA12_WY-116",1,7,2012,8,5,5.27,NA,NA,230,"M",0
"22550","NLA12_WY-116-2012-1","NLA12_WY-116",1,8,2012,8,5,4.72,NA,NA,240,"M",0
"22551","NLA12_WY-116-2012-1","NLA12_WY-116",1,9,2012,8,5,4.53,NA,NA,250,"H",0
"22552","NLA12_WY-116-2012-1","NLA12_WY-116",1,10,2012,8,5,4.4,NA,NA,260,"H",0
"22553","NLA12_WY-116-2012-1","NLA12_WY-116",1,11,2012,8,5,7.24,NA,NA,280,"H",0
"22554","NLA12_WY-116-2012-1","NLA12_WY-116",1,12,2012,8,5,4.16,NA,NA,310,"H",0
"22555","NLA12_WY-116-2012-1","NLA12_WY-116",1,13,2012,8,5,4.13,NA,NA,320,"H",0
