"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"21197","NLA12_TX-141-2012-1","NLA12_TX-141",1,0,2012,6,18,30.2,7.7,8.5,NA,"E",0
"21198","NLA12_TX-141-2012-1","NLA12_TX-141",1,0.5,2012,6,18,30.2,8,6.4,NA,"E",0
"21199","NLA12_TX-141-2012-1","NLA12_TX-141",1,1,2012,6,18,30.2,7.8,8.4,NA,"E",0
"21200","NLA12_TX-141-2012-1","NLA12_TX-141",1,2,2012,6,18,30.2,7.8,8.4,NA,"E",0
"21201","NLA12_TX-141-2012-1","NLA12_TX-141",1,3,2012,6,18,28.5,5.3,6.9,NA,"M",0
"21202","NLA12_TX-141-2012-1","NLA12_TX-141",1,4,2012,6,18,24.8,0.5,6.3,NA,"M",0
"21203","NLA12_TX-141-2012-1","NLA12_TX-141",1,5,2012,6,18,19,0.3,6.6,NA,"M",0
"21204","NLA12_TX-141-2012-1","NLA12_TX-141",1,6,2012,6,18,16.6,0.2,6.7,NA,"M",0
"21205","NLA12_TX-141-2012-1","NLA12_TX-141",1,7,2012,6,18,15.3,0.2,6.7,NA,"M",0
"21206","NLA12_TX-141-2012-1","NLA12_TX-141",1,8,2012,6,18,14.5,0.2,6.8,NA,"M",0
"21207","NLA12_TX-141-2012-1","NLA12_TX-141",1,8.7,2012,6,18,14.1,0.2,6.8,NA,"H",0
