"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"18320","NLA12_IN-155-2012-1","NLA12_IN-155",1,0,2012,9,19,22.765,6.135,7.465,590.5,"E",0
"18321","NLA12_IN-155-2012-1","NLA12_IN-155",1,1,2012,9,19,22.75,6.07,7.72,594,"E",0
"18322","NLA12_IN-155-2012-1","NLA12_IN-155",1,2,2012,9,19,22.75,5.88,7.82,602,"E",0
"18323","NLA12_IN-155-2012-1","NLA12_IN-155",1,3,2012,9,19,22.71,5.93,7.84,595,"E",0
"18324","NLA12_IN-155-2012-1","NLA12_IN-155",1,4,2012,9,19,22.64,5.97,7.86,600,"E",0
"18325","NLA12_IN-155-2012-1","NLA12_IN-155",1,5,2012,9,19,22.68,5.94,7.87,595,"E",0
"18326","NLA12_IN-155-2012-1","NLA12_IN-155",1,6,2012,9,19,22.54,5.69,7.84,599,"E",0
"18327","NLA12_IN-155-2012-1","NLA12_IN-155",1,7,2012,9,19,19.2,0.5,7.47,703,"M",0
"18328","NLA12_IN-155-2012-1","NLA12_IN-155",1,8,2012,9,19,15.42,0.18,7.17,809,"M",0
"18329","NLA12_IN-155-2012-1","NLA12_IN-155",1,8.9,2012,9,19,13.65,0.12,6.83,1213,"M",0
