"COM_ID"	"SITE_ID"	"VISIT_NO"	"DAY"	"MONTH"	"YEAR"	"LAT"	"LON"	"STATE"	"EPA_REG"	"ECO9"	"HUC2"	"HUC8"	"LAKE_ORIGIN"	"AREA_KM2"	"PERIM_KM"	"ELEVATION_M"	"WGT"	"DEPTHMAX_M"	"SLD"
"693"	"11594347"	"NLA06608-0807"	1	27	6	2012	45.45326699	-97.66893772	"SD"	"Region_8"	"TPL"	"10"	"10160010"	"NATURAL"	0.2302534933	2.620295629	533.4	199.6973613	NA	NA
"694"	"2986560"	"NLA06608-0808"	1	6	9	2007	37.80850252	-94.20630504	"MO"	"Region_7"	"TPL"	"10"	"10290105"	"MAN-MADE"	0.117548652	1.713911306	253.52	21.69128674	2.8	1.410180108
"695"	"2986560"	"NLA06608-0808"	1	24	7	2012	37.80745621	-94.20729855	"MO"	"Region_7"	"TPL"	"10"	"10290105"	"MAN_MADE"	0.1175485577	1.713914062	253.52	117.4122258	NA	NA
"696"	"2986560"	"NLA06608-0808"	2	20	9	2012	37.80745621	-94.20729855	"MO"	"Region_7"	"TPL"	"10"	"10290105"	"MAN_MADE"	0.1175485577	1.713914062	253.52	117.4122258	NA	NA
"697"	"21754572"	"NLA06608-0809"	1	24	7	2007	34.27511413	-110.0619092	"AZ"	"Region_9"	"WMT"	"15"	"15020005"	"MAN-MADE"	0.61372139	8.990331508	1906	2.02555244	9.8	3.237316375
"698"	"12257742"	"NLA06608-0811"	1	23	7	2007	41.58503646	-84.93075504	"IN"	"Region_5"	"UMW"	"4"	"4050001"	"NATURAL"	0.070923477	1.273341585	305.54	236.0552488	9	1.348792003
"699"	"19139667"	"NLA06608-0812"	1	28	6	2007	31.89213905	-90.60093891	"MS"	"Region_4"	"CPL"	"8"	"8060203"	"MAN-MADE"	0.354987725	3.218606359	73.51	72.09075834	5.2	1.523899284
"700"	"19139667"	"NLA06608-0812"	1	10	6	2012	31.89191158	-90.60141761	"MS"	"Region_4"	"CPL"	"8"	"8060203"	"MAN_MADE"	0.3549878887	3.218615636	73.51	181.7692234	NA	NA
"701"	"6456569"	"NLA06608-0815"	1	17	7	2007	32.07003639	-84.29700265	"GA"	"Region_4"	"CPL"	"3"	"3130007"	"MAN-MADE"	0.322688336	4.836583988	110.89	91.76647459	2.9	2.401829462
"702"	"6456569"	"NLA06608-0815"	1	21	8	2012	32.0700182	-84.29710667	"GA"	"Region_4"	"CPL"	"3"	"3130007"	"MAN_MADE"	0.322687803	4.836577368	110.89	261.853007	NA	NA
"703"	"18420867"	"NLA06608-0820"	1	6	8	2007	36.04195569	-85.58909082	"TN"	"Region_4"	"SAP"	"5"	"5130108"	"MAN-MADE"	0.302184865	6.801993335	269.03	29.11987367	1.4	3.49055846
"704"	"18420867"	"NLA06608-0820"	1	17	9	2012	36.04444348	-85.58629482	"TN"	"Region_4"	"SAP"	"5"	"5130108"	"MAN_MADE"	0.3021829215	6.802013317	269.03	108.3026677	NA	NA
"705"	"2644338"	"NLA06608-0823"	1	26	7	2007	45.50212807	-92.42758598	"WI"	"Region_5"	"UMW"	"7"	"7030005"	"NATURAL"	2.203464305	8.670594371	353.94	159.855637	18.3	1.64774851
"706"	"846154"	"NLA06608-0824"	1	5	9	2007	36.70285935	-96.42019136	"OK"	"Region_6"	"TPL"	"11"	"11070107"	"MAN-MADE"	3.253715602	25.52217096	266.81	7.802040437	11	3.991378251
"707"	"846154"	"NLA06608-0824"	1	20	6	2012	36.70544343	-96.4191085	"OK"	"Region_6"	"TPL"	"11"	"11070107"	"MAN_MADE"	3.253718103	25.52216396	266.81	5.511051679	NA	NA
"708"	"14596279"	"NLA06608-0825"	1	6	9	2007	37.65022613	-113.5241332	"UT"	"Region_8"	"XER"	"16"	"16030006"	"MAN-MADE"	0.314137302	3.006517111	1654	2.500256737	4.3	1.51320927
"709"	"2890996"	"NLA06608-0827"	1	5	7	2007	39.99512558	-105.1124639	"CO"	"Region_8"	"SPL"	"10"	"10190005"	"MAN-MADE"	0.182456842	1.618212799	1620.93	19.25506637	5.7	1.068687238
"710"	"2890996"	"NLA06608-0827"	1	29	5	2012	39.99496234	-105.112227	"CO"	"Region_8"	"SPL"	"10"	"10190005"	"MAN_MADE"	0.1824577471	1.618216994	1620.93	71.20398155	NA	NA
"711"	"19225145"	"NLA06608-0828"	1	11	7	2007	33.14557832	-90.35508478	"MS"	"Region_4"	"CPL"	"8"	"8030206"	"NATURAL"	0.774847298	6.023188626	34.39	26.61974487	2.6	1.930249597
"712"	"19225145"	"NLA06608-0828"	1	8	6	2012	33.14900152	-90.34987379	"MS"	"Region_4"	"CPL"	"8"	"8030206"	"NATURAL"	0.7748474551	6.023183304	34.39	67.11887169	NA	NA
"713"	"11495002"	"NLA06608-0830"	1	30	8	2007	47.3145341	-99.4057224	"ND"	"Region_8"	"NPL"	"10"	"10160002"	"NATURAL"	0.448952439	3.465909169	542.28	54.02043965	0.6	1.459190782
"714"	"9865506"	"NLA06608-0831"	1	19	7	2007	35.06242308	-82.68737992	"SC"	"Region_4"	"SAP"	"3"	"3050109"	"MAN-MADE"	1.838849003	12.0040752	380.96	8.238346086	20	2.497185136
"715"	"9865506"	"NLA06608-0831"	1	5	6	2012	35.06216037	-82.69528294	"SC"	"Region_4"	"SAP"	"3"	"3050109"	"MAN_MADE"	1.838848436	12.00407375	380.96	41.80720326	NA	NA
"716"	"9865506"	"NLA06608-0831"	2	21	8	2012	35.06216037	-82.69528294	"SC"	"Region_4"	"SAP"	"3"	"3050109"	"MAN_MADE"	1.838848436	12.00407375	380.96	41.80720326	NA	NA
"717"	"9301937"	"NLA06608-0833"	1	7	8	2007	48.90066286	-113.79482	"MT"	"Region_8"	"WMT"	"10"	"10010001"	"NATURAL"	1.053238619	9.483542679	1482	8.362490243	8.5	2.606767415
"718"	"20476542"	"NLA06608-0834"	1	1	6	2007	33.55658479	-111.5104323	"AZ"	"Region_9"	"WMT"	"15"	"15060106"	"MAN-MADE"	3.734887725	24.14729597	459	1.29530541	24	3.52472142
"719"	"20476542"	"NLA06608-0834"	1	8	5	2012	33.5692971	-111.5241427	"AZ"	"Region_9"	"XER"	"15"	"15060106"	"MAN_MADE"	3.734884097	24.14730294	459	7.156067619	NA	NA
"720"	"20476542"	"NLA06608-0834"	2	14	6	2012	33.5692971	-111.5241427	"AZ"	"Region_9"	"XER"	"15"	"15060106"	"MAN_MADE"	3.734884097	24.14730294	459	7.156067619	NA	NA
"721"	"20545502"	"NLA06608-0836"	1	29	8	2007	35.73708099	-109.5195801	"AZ"	"Region_9"	"XER"	"15"	"15020011"	"MAN-MADE"	1.109901187	4.494937961	1960.5	1.201463105	2.3	1.203584572
"722"	"23272352"	"NLA06608-0837"	1	19	7	2007	43.32535916	-113.9237405	"ID"	"Region_10"	"XER"	"17"	"17040221"	"NATURAL"	0.812626668	8.810756432	1452.11	3.399432485	3	2.757164819
"723"	"23272352"	"NLA06608-0837"	1	30	7	2012	43.33129134	-113.9282985	"ID"	"Region_10"	"XER"	"17"	"17040221"	"NATURAL"	0.8179210447	8.713620894	1452.11	15.8529176	NA	NA
"724"	"4268256"	"NLA06608-0842"	1	1	8	2007	44.98259563	-109.5385322	"WY"	"Region_8"	"WMT"	"10"	"10070006"	"NATURAL"	0.154375485	1.629312541	3139	40.31619797	26	1.169796454
"725"	"18226135"	"NLA06608-0843"	1	18	7	2007	33.28828061	-87.1410494	"AL"	"Region_4"	"SAP"	"3"	"3160112"	"MAN-MADE"	0.427393466	5.124597709	148.45	15.24660781	3.8	2.211265586
"726"	"13394473"	"NLA06608-0846"	1	28	8	2007	45.70558294	-89.89123137	"WI"	"Region_5"	"UMW"	"7"	"7070001"	"MAN-MADE"	17.80118547	110.4024441	464.14	7.527925891	4.9	7.38157936
"727"	"13394473"	"NLA06608-0846"	1	22	8	2012	45.71958321	-89.88146231	"WI"	"Region_5"	"UMW"	"7"	"7070001"	"MAN_MADE"	17.80118125	110.402432	464.14	19.6240585	NA	NA
"728"	"18509182"	"NLA06608-0847"	1	30	8	2007	40.52821138	-84.49692799	"OH"	"Region_5"	"TPL"	"4"	"4100004"	"MAN-MADE"	51.14443686	61.48418422	263.19	6.710008221	2.2	2.425265465
"729"	"23842132"	"NLA06608-0849"	1	31	7	2007	48.09040077	-124.6325273	"WA"	"Region_10"	"WMT"	"17"	"17100101"	"NATURAL"	30.36176287	50.00086607	10.11	2.337088279	43.9	2.559818084
"730"	"10091800"	"NLA06608-0850"	1	7	8	2007	40.76400873	-111.3907566	"UT"	"Region_8"	"WMT"	"16"	"16020101"	"MAN-MADE"	4.201827721	12.13167056	1840	4.975432594	23.5	1.66953895
"731"	"14748556"	"NLA06608-0851"	1	5	6	2007	45.77329011	-99.64100853	"SD"	"Region_8"	"NPL"	"10"	"10130106"	"NATURAL"	0.577621722	5.801225281	562.5	4.952820439	4.1	2.153242983
"732"	"14748556"	"NLA06608-0851"	1	17	7	2012	45.77202719	-99.64103628	"SD"	"Region_8"	"NPL"	"10"	"10130106"	"NATURAL"	0.5776213289	5.801237972	562.5	18.56112466	NA	NA
"733"	"19959244"	"NLA06608-0856"	1	19	6	2007	34.28490489	-97.17112636	"OK"	"Region_6"	"SPL"	"11"	"11130303"	"MAN-MADE"	1.607370051	13.29745681	245.42	3.800212608	9.3	2.958732622
"734"	"19959244"	"NLA06608-0856"	1	24	7	2012	34.28477821	-97.17097192	"OK"	"Region_6"	"SPL"	"11"	"11130303"	"MAN_MADE"	1.607371379	13.29748652	245.42	2.684319352	NA	NA
"735"	"8888764"	"NLA06608-0857"	1	22	6	2007	36.17652473	-79.76105079	"NC"	"Region_4"	"SAP"	"3"	"3030002"	"MAN-MADE"	5.01248966	37.33749439	218.37	12.73431006	5.8	4.704500223
"736"	"14767802"	"NLA06608-0859"	1	5	7	2007	42.78877715	-88.21979209	"WI"	"Region_5"	"TPL"	"7"	"7120006"	"NATURAL"	4.893771604	36.1112779	235.53	7.527925891	19	4.604856247
"737"	"17539821"	"NLA06608-0860"	1	19	7	2007	41.77555566	-91.58457902	"IA"	"Region_7"	"TPL"	"7"	"7080208"	"MAN-MADE"	12.41453394	81.6032672	207.23	6.699306329	9.1	6.533372273
"738"	"17539821"	"NLA06608-0860"	2	21	8	2007	41.77555566	-91.58457902	"IA"	"Region_7"	"TPL"	"7"	"7080208"	"MAN-MADE"	12.41453394	81.6032672	207.23	6.699306329	9.5	6.533372273
"739"	"13345560"	"NLA06608-0862"	1	8	8	2007	46.13959313	-90.20943735	"WI"	"Region_5"	"UMW"	"7"	"7050002"	"NATURAL"	0.174604075	1.75735864	482.22	242.0290559	7.3	1.186392196
"740"	"19387454"	"NLA06608-0863"	1	2	7	2007	40.55157389	-81.23795266	"OH"	"Region_5"	"SAP"	"5"	"5040001"	"MAN-MADE"	6.040491796	33.75124062	281.89	6.710008221	6.2	3.873902266
"741"	"1594371"	"NLA06608-0864"	1	25	6	2007	38.29933705	-102.7554334	"CO"	"Region_8"	"SPL"	"11"	"11020009"	"MAN-MADE"	3.036463188	8.631725025	1181.28	5.170878971	11.2	1.397361118
"742"	"1594371"	"NLA06608-0864"	1	13	7	2012	38.30009665	-102.7612671	"CO"	"Region_8"	"SPL"	"11"	"11020009"	"MAN_MADE"	3.03645989	8.631690336	1181.28	19.12157378	NA	NA
"743"	"1594371"	"NLA06608-0864"	2	21	8	2012	38.30009665	-102.7612671	"CO"	"Region_8"	"SPL"	"11"	"11020009"	"MAN_MADE"	3.03645989	8.631690336	1181.28	19.12157378	NA	NA
"744"	"16794081"	"NLA06608-0865"	1	12	9	2007	28.0262635	-81.90969367	"FL"	"Region_4"	"CPL"	"3"	"3100101"	"NATURAL"	0.097157605	1.22560094	40.58	200.5678407	2.9	1.109189509
"745"	"10157221"	"NLA06608-0868"	1	18	8	2007	37.61578723	-87.85835615	"KY"	"Region_4"	"TPL"	"5"	"5140202"	"MAN-MADE"	0.347656266	4.142881879	138.33	9.113587668	4.3	1.982086429
"746"	"4152060"	"NLA06608-0869"	1	9	8	2007	41.41393411	-75.02535883	"PA"	"Region_3"	"NAP"	"2"	"2040104"	"MAN-MADE"	0.291065806	4.269699799	361.42	38.02739512	1.6	2.232527488
"747"	"23777335"	"NLA06608-0870"	1	9	8	2007	44.31668637	-122.0463775	"OR"	"Region_10"	"WMT"	"17"	"17090004"	"MAN-MADE"	0.636914944	6.143986898	795.16	3.999258837	42.4	2.171723992
"748"	"23777335"	"NLA06608-0870"	1	10	7	2012	44.31314071	-122.0454265	"OR"	"Region_10"	"WMT"	"17"	"17090004"	"MAN_MADE"	0.6369158062	6.143979584	795.16	14.60346988	NA	NA
"749"	"4104103"	"NLA06608-0871"	1	12	7	2007	45.39184932	-96.09372175	"MN"	"Region_5"	"TPL"	"7"	"7020002"	"NATURAL"	0.919480939	4.300437957	327.56	194.6655063	1.2	1.265133597
"750"	"20077530"	"NLA06608-0872"	1	21	6	2007	37.70523851	-97.05592896	"KS"	"Region_7"	"SPL"	"11"	"11030017"	"MAN-MADE"	0.887350165	6.705766168	385.74	3.717455758	2.7	2.008149106
"751"	"21745261"	"NLA06608-0873"	1	20	6	2007	34.78754469	-111.2309008	"AZ"	"Region_9"	"WMT"	"15"	"15020008"	"MAN-MADE"	0.493827628	3.404521213	2066	3.185761615	5.4	1.366669243
"752"	"21745261"	"NLA06608-0873"	NA	NA	NA	2012	34.78637532	-111.2304201	"AZ"	"Region_9"	"WMT"	"15"	"15020008"	"MAN_MADE"	0.4938286557	3.404529751	2066	17.6001161	NA	NA
"753"	"8993716"	"NLA06608-0874"	1	30	8	2007	43.49984691	-86.02363273	"MI"	"Region_5"	"UMW"	"4"	"4060101"	"NATURAL"	0.230273152	2.657528962	232.11	81.58117426	11.8	1.562253194
"754"	"3468697"	"NLA06608-0875"	1	14	9	2007	42.42600499	-84.93952274	"MI"	"Region_5"	"UMW"	"4"	"4050003"	"NATURAL"	0.457886331	2.565681137	272.91	81.58117426	6.3	1.069593881
"755"	"10001770"	"NLA06608-0877"	1	13	9	2007	33.39339434	-114.7186101	"AZ"	"Region_9"	"XER"	"15"	"15030104"	"MAN-MADE"	0.550064843	10.51258198	69.11	1.091128324	3.7	3.998503857
"756"	"10001770"	"NLA06608-0877"	1	23	8	2012	33.40602291	-114.7138943	"AZ"	"Region_9"	"XER"	"15"	"15030104"	"MAN_MADE"	0.5500641968	10.5125494	69.11	6.028067123	NA	NA
"757"	"4959624"	"NLA06608-0878"	1	1	8	2007	46.41279009	-95.49202478	"MN"	"Region_5"	"UMW"	"7"	"7010107"	"NATURAL"	2.805232362	10.01612512	399.86	5.66008504	15	1.686981767
"758"	"11699074"	"NLA06608-0880"	1	17	7	2007	39.61349449	-102.1976293	"CO"	"Region_8"	"SPL"	"10"	"10250003"	"MAN-MADE"	7.406546548	18.89637395	1119.24	5.170878971	3.1	1.958689812
"759"	"24215523"	"NLA06608-0881"	1	30	7	2007	44.68029866	-118.0456408	"OR"	"Region_10"	"WMT"	"17"	"17050203"	"MAN-MADE"	9.118175218	25.12410187	1241.7	4.40366347	11.6	2.347100289
"760"	"24215523"	"NLA06608-0881"	1	6	8	2012	44.68126963	-118.0520874	"OR"	"Region_10"	"WMT"	"17"	"17050203"	"MAN_MADE"	9.118180094	25.12405702	1241.7	16.08017148	NA	NA
"761"	"22560302"	"NLA06608-0885"	1	11	7	2007	33.74732977	-117.4401855	"CA"	"Region_9"	"XER"	"18"	"18070203"	"MAN-MADE"	0.267345594	2.435487513	352.21	56.58094452	6.5	1.328753617
"762"	"11187151"	"NLA06608-0889"	1	11	7	2007	41.21839793	-116.5205894	"NV"	"Region_9"	"XER"	"16"	"16040106"	"MAN-MADE"	2.333334357	11.22510047	1645.33	1.036696107	2.8	2.072988138
"763"	"11187151"	"NLA06608-0889"	1	11	7	2012	41.21823837	-116.5203252	"NV"	"Region_9"	"XER"	"16"	"16040106"	"MAN_MADE"	2.333338323	11.22508635	1645.33	4.663642135	NA	NA
"764"	"4793282"	"NLA06608-0890"	1	30	7	2007	48.04237609	-90.41206384	"MN"	"Region_5"	"UMW"	"4"	"4010101"	"NATURAL"	0.592063823	5.673495052	523.79	105.454706	8.5	2.079991144
"765"	"17448259"	"NLA06608-0891"	1	18	8	2007	41.22739765	-103.8250886	"NE"	"Region_7"	"SPL"	"10"	"10190016"	"MAN-MADE"	0.902652545	8.331180711	1463.67	3.778708663	2.6	2.473667467
"766"	"19390574"	"NLA06608-0893"	1	28	6	2007	40.4600301	-81.16283175	"OH"	"Region_5"	"SAP"	"5"	"5040001"	"MAN-MADE"	3.862780202	41.91009843	294.8	11.71887506	10.5	6.015389458
"767"	"20584396"	"NLA06608-0895"	1	9	7	2007	34.36024322	-109.3628312	"AZ"	"Region_9"	"WMT"	"15"	"15020002"	"MAN-MADE"	5.29233009	25.91176317	1822	2.02555244	2	3.177375714
"768"	"20584396"	"NLA06608-0895"	1	26	7	2012	34.3606808	-109.363087	"AZ"	"Region_9"	"XER"	"15"	"15020001"	"MAN_MADE"	5.292331386	25.91177862	1822	11.19040339	NA	NA
"769"	"14684286"	"NLA06608-0899"	1	20	6	2007	46.64962378	-99.42139052	"ND"	"Region_8"	"NPL"	"10"	"10130103"	"NATURAL"	0.865480116	3.694064247	551.81	19.94722145	2.1	1.120136541
"770"	"10421468"	"NLA06608-0900"	1	18	6	2007	38.72322531	-88.7625553	"IL"	"Region_5"	"TPL"	"5"	"5120115"	"MAN-MADE"	2.338842349	27.52135039	155.71	20.33534178	8.2	5.076499329
"771"	"17243772"	"NLA06608-0904"	1	31	7	2007	42.30712511	-96.33164966	"IA"	"Region_7"	"TPL"	"10"	"10230001"	"NATURAL"	0.958995218	10.81728322	324.62	6.08408436	2.7	3.116054522
"772"	"8942385"	"NLA06608-0905"	1	21	6	2007	39.17160197	-119.9011897	"NV"	"Region_9"	"WMT"	"16"	"16050101"	"MAN-MADE"	1.409360139	6.405813521	2385.72	1.117669007	10.2	1.522153209
"773"	"24435779"	"NLA06608-0906"	1	12	6	2007	43.64334502	-110.796597	"WY"	"Region_8"	"WMT"	"17"	"17040103"	"NATURAL"	1.857625724	6.066239699	2021.7	10.82677028	48	1.255554378
"774"	"24435779"	"NLA06608-0906"	1	16	8	2012	43.64344358	-110.7963554	"WY"	"Region_8"	"WMT"	"17"	"17040103"	"NATURAL"	1.857627304	6.066247809	2021.7	NA	NA	NA
"775"	"719574"	"NLA06608-0913"	1	6	9	2007	46.36895187	-69.22774755	"ME"	"Region_1"	"NAP"	"1"	"1010002"	"NATURAL"	1.043874979	11.14439738	307.8	68.10333034	2.8	3.076999413
"776"	"719574"	"NLA06608-0913"	1	20	8	2012	46.37254151	-69.22930798	"ME"	"Region_1"	"NAP"	"1"	"1010002"	"NATURAL"	1.043875226	11.14440316	307.8	106.9001716	NA	NA
"777"	"2675794"	"NLA06608-0914"	1	2	8	2007	44.7665922	-67.69930253	"ME"	"Region_1"	"NAP"	"1"	"1050002"	"NATURAL"	0.834465783	7.084784952	69.91	61.84915074	10.7	2.187849649
"778"	"2675794"	"NLA06608-0914"	1	23	8	2012	44.76671955	-67.69865499	"ME"	"Region_1"	"NAP"	"1"	"1050002"	"NATURAL"	0.8344653561	7.084782016	69.91	97.0831352	NA	NA
"779"	"9398414"	"NLA06608-0915"	1	8	8	2007	47.5788475	-96.23531854	"MN"	"Region_5"	"UMW"	"9"	"9020301"	"NATURAL"	0.042979225	0.886944763	348.7	545.0266745	1.7	1.206875174
"780"	"946899"	"NLA06608-0916"	1	8	8	2007	38.79133283	-105.1064368	"CO"	"Region_8"	"WMT"	"11"	"11020002"	"MAN-MADE"	0.102229312	1.557592447	3147	37.60767404	8.7	1.374235557
"781"	"946899"	"NLA06608-0916"	1	5	7	2012	38.7911491	-105.1063606	"CO"	"Region_8"	"WMT"	"11"	"11020002"	"MAN_MADE"	0.1022284808	1.557596057	3147	139.0707292	NA	NA
"782"	"1023062"	"NLA06608-0918"	1	14	8	2007	45.63536489	-70.35478251	"ME"	"Region_1"	"NAP"	"1"	"1030001"	"NATURAL"	2.828829075	10.73531477	378.84	68.10333034	22.5	1.800555437
"783"	"1023062"	"NLA06608-0918"	1	13	8	2012	45.63439161	-70.36642133	"ME"	"Region_1"	"NAP"	"1"	"1030001"	"NATURAL"	2.828830619	10.73532486	378.84	106.9001716	NA	NA
"784"	"8781297"	"NLA06608-0921"	1	25	6	2007	35.95443189	-78.57809968	"NC"	"Region_4"	"SAP"	"3"	"3020201"	"MAN-MADE"	6.675551704	65.26823664	75.75	47.41940135	7	7.126123842
"785"	"5379710"	"NLA06608-0922"	1	8	6	2007	44.46680722	-106.7540577	"WY"	"Region_8"	"NPL"	"10"	"10090206"	"MAN-MADE"	8.226826629	23.91427051	1392	3.108017713	33.9	2.351993044
"786"	"16031186"	"NLA06608-0924"	1	12	8	2007	42.53263874	-100.5912717	"NE"	"Region_7"	"SPL"	"10"	"10150004"	"NATURAL"	0.130008801	1.655027034	884.24	15.49382569	1.4	1.294833074
"787"	"16031186"	"NLA06608-0924"	1	18	8	2012	42.53266913	-100.5913352	"NE"	"Region_7"	"SPL"	"10"	"10150004"	"NATURAL"	0.1300093741	1.65503812	884.24	63.96724665	NA	NA
"788"	"22071194"	"NLA06608-0925"	1	3	10	2007	36.11204382	-114.4484101	"NV"	"Region_9"	"XER"	"15"	"15010015"	"MAN-MADE"	611.3321842	1151.204341	353	1.224245099	19.5	13.13435821
"789"	"1849431"	"NLA06608-0926"	1	6	8	2007	46.27836202	-91.03611959	"WI"	"Region_5"	"UMW"	"7"	"7030002"	"NATURAL"	0.708648489	3.58596696	435.99	59.0272092	22	1.201671937
"790"	"1371518"	"NLA06608-0927"	1	15	8	2007	40.19262068	-109.6839624	"UT"	"Region_8"	"XER"	"14"	"14060002"	"NATURAL"	4.529226694	12.58569903	1463.07	2.500256737	3	1.668247109
"791"	"1371518"	"NLA06608-0927"	1	22	6	2012	40.19467613	-109.6740598	"UT"	"Region_8"	"XER"	"14"	"14060001"	"NATURAL"	4.529228912	12.58570101	1463.07	5.518387688	NA	NA
"792"	"24315721"	"NLA06608-0929"	1	16	6	2007	46.17967552	-113.2957121	"MT"	"Region_8"	"WMT"	"17"	"17010202"	"MAN-MADE"	11.270674	28.05160966	1944	1.69454268	8.8	2.357099473
"793"	"9328108"	"NLA06608-0930"	1	21	8	2007	43.53424744	-71.50524998	"NH"	"Region_1"	"NAP"	"1"	"1070002"	"NATURAL"	16.69501392	43.11861274	146.79	22.36614373	39	2.976915141
"794"	"9328108"	"NLA06608-0930"	1	28	6	2012	43.53695021	-71.5109902	"NH"	"Region_1"	"NAP"	"1"	"1070002"	"NATURAL"	16.69501872	43.11862338	146.79	62.80328308	NA	NA
"795"	"23422703"	"NLA06608-0933"	1	31	7	2007	43.92762751	-118.1504274	"OR"	"Region_10"	"WMT"	"17"	"17050116"	"MAN-MADE"	7.167882587	14.75750632	1019.15	4.40366347	7.3	1.554936308
"796"	"23422703"	"NLA06608-0933"	1	8	8	2012	43.93094187	-118.1543661	"OR"	"Region_10"	"WMT"	"17"	"17050116"	"MAN_MADE"	7.167880851	14.75749133	1019.15	16.08017148	NA	NA
"797"	"23756298"	"NLA06608-0934"	1	28	8	2007	43.73612725	-122.0382458	"OR"	"Region_10"	"WMT"	"17"	"17090001"	"NATURAL"	24.43702689	35.51064697	1651.51	1.750361848	45	2.026420029
"798"	"23756298"	"NLA06608-0934"	1	13	8	2012	43.73000902	-122.0435795	"OR"	"Region_10"	"WMT"	"17"	"17090001"	"NATURAL"	24.43702474	35.51066091	1651.51	11.79973534	NA	NA
"799"	"2385648"	"NLA06608-0935"	1	6	8	2007	44.6510154	-93.4604842	"MN"	"Region_5"	"UMW"	"7"	"7020012"	"NATURAL"	0.701298513	3.304887117	288.05	105.454706	8.6	1.113269316
"800"	"12135050"	"NLA06608-0938"	1	7	8	2007	43.23106073	-86.2884379	"MI"	"Region_5"	"UMW"	"4"	"4060102"	"NATURAL"	18.99633474	49.51062963	176.65	3.743461174	19	3.204487711
"801"	"12135050"	"NLA06608-0938"	1	11	7	2012	43.2314452	-86.31568591	"MI"	"Region_5"	"UMW"	"4"	"4060102"	"NATURAL"	18.9963343	49.51063769	176.65	12.79786549	NA	NA
"802"	"17508458"	"NLA06608-0940"	1	17	8	2007	41.95740591	-103.5255076	"NE"	"Region_7"	"SPL"	"10"	"10180009"	"MAN-MADE"	0.982749484	4.98232415	1253.35	3.778708663	2.1	1.417769519
"803"	"17508458"	"NLA06608-0940"	1	10	8	2012	41.95667791	-103.5261925	"NE"	"Region_7"	"SPL"	"10"	"10180009"	"NATURAL"	0.9827506919	4.982341369	1253.35	15.60063964	NA	NA
"804"	"4818363"	"NLA06608-0942"	1	10	7	2007	47.07143625	-94.60247265	"MN"	"Region_5"	"UMW"	"7"	"7010102"	"NATURAL"	1.053593225	6.05942703	402.25	116.1182748	23	1.665291032
"805"	"4818363"	"NLA06608-0942"	1	19	6	2012	47.0737093	-94.60199282	"MN"	"Region_5"	"UMW"	"7"	"7010102"	"NATURAL"	1.053593499	6.059424186	402.25	1247.570865	NA	NA
"806"	"19668381"	"NLA06608-0943"	1	11	9	2007	34.80731121	-84.26596921	"GA"	"Region_4"	"SAP"	"6"	"6020003"	"MAN-MADE"	13.41255674	100.3476733	515.11	4.180316271	33.8	7.729414347
"807"	"19668381"	"NLA06608-0943"	1	9	7	2012	34.7978933	-84.25515016	"GA"	"Region_4"	"SAP"	"6"	"6020003"	"MAN_MADE"	13.41256047	100.3476446	515.11	7.952275223	NA	NA
"808"	"12326793"	"NLA06608-0944"	1	24	6	2007	48.20653603	-108.0879027	"MT"	"Region_8"	"NPL"	"10"	"10050004"	"MAN-MADE"	0.607083414	7.711042046	763.1	2.009451518	2.8	2.791797766
"809"	"6161205"	"NLA06608-0946"	1	14	8	2007	41.83996337	-72.19612696	"CT"	"Region_1"	"NAP"	"1"	"1100002"	"MAN-MADE"	0.440594156	5.597981519	159.75	53.01916841	2.1	2.379069679
"810"	"12869679"	"NLA06608-0950"	1	2	8	2007	43.16774073	-108.1947009	"WY"	"Region_8"	"XER"	"10"	"10080001"	"MAN-MADE"	77.64918669	188.2012548	1441	3.108017713	19.8	6.024890067
"811"	"12869679"	"NLA06608-0950"	NA	NA	NA	2012	43.31610437	-108.1837339	"WY"	"Region_8"	"XER"	"10"	"10080005"	"MAN_MADE"	77.64918882	188.2010424	1441	21.09389031	NA	NA
"812"	"2874867"	"NLA06608-0955"	1	3	6	2007	41.17631286	-105.2328863	"WY"	"Region_8"	"WMT"	"10"	"10190009"	"MAN-MADE"	0.681946553	6.509687317	2196	9.832508096	21.4	2.223719615
"813"	"3715298"	"NLA06608-0957"	1	21	6	2007	39.30139975	-80.56008707	"WV"	"Region_3"	"SAP"	"5"	"5020002"	"MAN-MADE"	0.120803077	2.231509492	349.82	16.30617827	7.2	1.811151617
"814"	"4831078"	"NLA06608-0958"	1	15	8	2007	47.5916096	-93.39164891	"MN"	"Region_5"	"UMW"	"7"	"7010103"	"NATURAL"	1.457551696	12.39139172	412.98	116.1182748	6	2.895364003
"815"	"4831078"	"NLA06608-0958"	1	11	7	2012	47.58635938	-93.37906583	"MN"	"Region_5"	"UMW"	"7"	"7010103"	"NATURAL"	1.45755289	12.39140554	412.98	173.6545526	NA	NA
"816"	"4831078"	"NLA06608-0958"	2	29	8	2012	47.58635938	-93.37906583	"MN"	"Region_5"	"UMW"	"7"	"7010103"	"NATURAL"	1.45755289	12.39140554	412.98	173.6545526	NA	NA
"817"	"24381305"	"NLA06608-0961"	1	25	7	2007	47.48939455	-116.6865573	"ID"	"Region_10"	"WMT"	"17"	"17010303"	"NATURAL"	0.919321497	5.703211603	647.4	3.664950899	6	1.67795707
