"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"10121","NLA06608-1274-2007-1","NLA06608-1274",1,0,2007,8,1,24.9,8.3,7.4,20.6,"E",0
"10122","NLA06608-1274-2007-1","NLA06608-1274",1,1,2007,8,1,24.6,8.3,7.4,20.7,"E",0
"10123","NLA06608-1274-2007-1","NLA06608-1274",1,2,2007,8,1,24.4,8.4,7.4,20.7,"E",0
"10124","NLA06608-1274-2007-1","NLA06608-1274",1,3,2007,8,1,24.2,8.45,7.32,20.6,"E",0
"10125","NLA06608-1274-2007-1","NLA06608-1274",1,4,2007,8,1,21.3,8.3,6.92,20.5,"E",0
"10126","NLA06608-1274-2007-1","NLA06608-1274",1,5,2007,8,1,20.7,6.74,6.54,21.5,"M",0
"10127","NLA06608-1274-2007-1","NLA06608-1274",1,6,2007,8,1,20.2,4.83,6.3,22.9,"M",0
"10128","NLA06608-1274-2007-1","NLA06608-1274",1,7,2007,8,1,19.5,1.61,6.29,40.9,"H",0
