"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"16742","NLA06608-R772-2007-1","NLA06608-R772",1,0,2007,9,7,25.9,8.5,8,69,"E",0
"16743","NLA06608-R772-2007-1","NLA06608-R772",1,1,2007,9,7,25.9,8,7.8,69,"E",0
"16744","NLA06608-R772-2007-1","NLA06608-R772",1,2,2007,9,7,25.9,8,7.7,69,"E",0
"16745","NLA06608-R772-2007-1","NLA06608-R772",1,3,2007,9,7,25.9,7.9,7.6,69,"E",0
"16746","NLA06608-R772-2007-1","NLA06608-R772",1,4,2007,9,7,25.9,1.8,7.2,71,"M",0
"16747","NLA06608-R772-2007-1","NLA06608-R772",1,5,2007,9,7,16.7,0.3,6.6,83,"M",0
"16748","NLA06608-R772-2007-1","NLA06608-R772",1,6,2007,9,7,12.7,0.2,6.4,91,"M",0
"16749","NLA06608-R772-2007-1","NLA06608-R772",1,7,2007,9,7,11.4,0.2,6.4,98,"M",0
"16750","NLA06608-R772-2007-1","NLA06608-R772",1,8,2007,9,7,10.6,0.2,6.5,103,"M",0
"16751","NLA06608-R772-2007-1","NLA06608-R772",1,9,2007,9,7,10,0.2,7,119,"M",0
