"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"2172","NLA06608-0169-2007-1","NLA06608-0169",1,0,2007,7,5,20.17,10.16,9.03,179.2,"E",0
"2173","NLA06608-0169-2007-1","NLA06608-0169",1,1,2007,7,5,20.09,10.39,8.99,179.1,"E",0
"2174","NLA06608-0169-2007-1","NLA06608-0169",1,2,2007,7,5,20.05,10.35,8.96,179,"E",0
"2175","NLA06608-0169-2007-1","NLA06608-0169",1,3,2007,7,5,19.67,10.55,8.95,178.8,"M",0
"2176","NLA06608-0169-2007-1","NLA06608-0169",1,4.2,2007,7,5,17,10.63,8.81,178.7,"M",0
"2177","NLA06608-0169-2007-1","NLA06608-0169",1,5,2007,7,5,16.3,9.75,8.65,179,"M",0
"2178","NLA06608-0169-2007-1","NLA06608-0169",1,6,2007,7,5,14.73,8.93,8.36,180,"H",0
"2179","NLA06608-0169-2007-1","NLA06608-0169",1,7,2007,7,5,13.71,7.3,8.07,180.5,"H",0
"2180","NLA06608-0169-2007-1","NLA06608-0169",1,8,2007,7,5,12.76,5.68,7.83,181.4,"H",0
"2181","NLA06608-0169-2007-1","NLA06608-0169",1,8.9,2007,7,5,12.28,4.58,7.73,182.8,"H",0
"2182","NLA06608-0169-2007-1","NLA06608-0169",1,10,2007,7,5,11.92,3.06,7.67,182.9,"H",0
"2183","NLA06608-0169-2007-1","NLA06608-0169",1,11,2007,7,5,11.79,2.53,7.64,183,"H",0
