"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"16434","NLA06608-R328-2007-1","NLA06608-R328",1,0,2007,9,6,25.3,6.9,7.4,61,"E",0
"16435","NLA06608-R328-2007-1","NLA06608-R328",1,1,2007,9,6,25,7,7.5,61,"E",0
"16436","NLA06608-R328-2007-1","NLA06608-R328",1,2,2007,9,6,25,6.9,7.5,61,"E",0
"16437","NLA06608-R328-2007-1","NLA06608-R328",1,3,2007,9,6,24.9,6.9,7.5,61,"E",0
"16438","NLA06608-R328-2007-1","NLA06608-R328",1,4,2007,9,6,24.9,6.9,7.5,61,"E",0
"16439","NLA06608-R328-2007-1","NLA06608-R328",1,5,2007,9,6,24.8,6.8,7.5,61,"E",0
"16440","NLA06608-R328-2007-1","NLA06608-R328",1,6,2007,9,6,24.6,6.1,7.5,61,"E",0
"16441","NLA06608-R328-2007-1","NLA06608-R328",1,7,2007,9,6,22,2.3,6.9,67,"M",0
"16442","NLA06608-R328-2007-1","NLA06608-R328",1,8,2007,9,6,18.2,0.8,6.6,68,"M",0
"16443","NLA06608-R328-2007-1","NLA06608-R328",1,9,2007,9,6,15.9,0.4,6.5,83,"M",0
"16444","NLA06608-R328-2007-1","NLA06608-R328",1,10,2007,9,6,14.4,0.4,6.5,96,"M",0
"16445","NLA06608-R328-2007-1","NLA06608-R328",1,11,2007,9,6,13.4,0.3,6.6,107,"M",0
