"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"15411","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,0,2007,9,14,16.8,8.86,7.06,27,"E",0
"15412","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,0.5,2007,9,14,16.8,8.86,7.05,27,"E",0
"15413","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,1,2007,9,14,16.8,8.85,7.05,27,"E",0
"15414","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,1.5,2007,9,14,16.8,8.89,7.08,27,"E",0
"15415","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,2,2007,9,14,16.8,8.88,7,27,"E",0
"15416","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,2.5,2007,9,14,16.5,8.8,7.07,27,"E",0
"15417","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,3,2007,9,14,16.3,8.76,7.03,26,"E",0
"15418","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,3.5,2007,9,14,16.3,8.73,7.03,26,"E",0
"15419","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,4,2007,9,14,16.2,8.82,7.05,26,"E",0
"15420","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,4.5,2007,9,14,16.2,8.83,7.05,26,"E",0
"15421","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,5,2007,9,14,15.7,7.79,6.84,26,"E",0
"15422","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,5.5,2007,9,14,14.3,5.21,6.42,22,"E",0
"15423","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,6,2007,9,14,9.81,5.63,6.16,16,"E",0
"15424","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,6.5,2007,9,14,8.98,5.92,6.11,15,"E",0
"15425","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,7,2007,9,14,7.4,5.79,6.11,15,"E",0
"15426","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,7.5,2007,9,14,6.8,6.03,6.1,15,"E",0
"15427","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,8,2007,9,14,5.88,6.16,6.11,15,"E",0
"15428","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,8.5,2007,9,14,5.68,6.26,6.1,15,"E",0
"15429","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,9,2007,9,14,5.49,5.18,6.06,15,"E",0
"15430","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,10,2007,9,14,5.14,4.07,6.09,16,"E",0
"15431","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,11,2007,9,14,4.85,4.09,6.07,16,"E",0
"15432","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,12,2007,9,14,4.66,3.13,6.06,16,"E",0
"15433","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,13,2007,9,14,4.56,2.23,6.06,17,"E",0
"15434","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,14,2007,9,14,4.48,1.92,6.06,17,"E",0
"15435","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,15,2007,9,14,4.41,1.95,6.06,18,"E",0
"15436","NLA06608-EMAP:ME011L-2007-1","NLA06608-EMAP_ME011L",1,16,2007,9,14,4.41,1.17,6.08,18,"E",0
