"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"16446","NLA06608-R333-2007-1","NLA06608-R333",1,0,2007,9,17,25.4,6,7.8,295,"E",1
"16447","NLA06608-R333-2007-1","NLA06608-R333",1,1,2007,9,17,25.3,5.9,7.8,295,"E",1
"16448","NLA06608-R333-2007-1","NLA06608-R333",1,2,2007,9,17,25.3,6,7.8,295,"E",1
"16449","NLA06608-R333-2007-1","NLA06608-R333",1,3,2007,9,17,25.2,5.9,7.9,296,"E",1
"16450","NLA06608-R333-2007-1","NLA06608-R333",1,4,2007,9,17,25.1,5.9,7.8,296,"E",1
"16451","NLA06608-R333-2007-1","NLA06608-R333",1,5,2007,9,17,24.8,5.2,7.8,297,"M",1
"16452","NLA06608-R333-2007-1","NLA06608-R333",1,6,2007,9,17,20,0.9,7,329,"M",1
"16453","NLA06608-R333-2007-1","NLA06608-R333",1,7,2007,9,17,17.1,0.8,6.9,347,"H",1
"16454","NLA06608-R333-2007-1","NLA06608-R333",1,8,2007,9,17,13.6,0.6,6.9,379,"H",1
"16455","NLA06608-R333-2007-1","NLA06608-R333",1,9,2007,9,17,12.6,0.5,6.8,434,"H",1
