"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"12692","NLA06608-1857-2007-1","NLA06608-1857",1,0,2007,7,25,26,7.4,9.6,NA,"E",1
"12693","NLA06608-1857-2007-1","NLA06608-1857",1,1,2007,7,25,25.5,7.4,9.7,NA,"E",1
"12694","NLA06608-1857-2007-1","NLA06608-1857",1,2,2007,7,25,25.4,7.4,9.8,NA,"E",1
"12695","NLA06608-1857-2007-1","NLA06608-1857",1,3,2007,7,25,25.3,7.1,9.8,NA,"E",1
"12696","NLA06608-1857-2007-1","NLA06608-1857",1,4,2007,7,25,25.1,7,9.8,NA,"M",1
"12697","NLA06608-1857-2007-1","NLA06608-1857",1,5,2007,7,25,22.7,8.2,9.9,NA,"M",1
"12698","NLA06608-1857-2007-1","NLA06608-1857",1,6,2007,7,25,18.6,9.7,10.1,NA,"M",1
"12699","NLA06608-1857-2007-1","NLA06608-1857",1,7,2007,7,25,16.2,10.2,10.2,NA,"M",1
"12700","NLA06608-1857-2007-1","NLA06608-1857",1,8,2007,7,25,11.5,10.8,10.2,NA,"M",1
"12701","NLA06608-1857-2007-1","NLA06608-1857",1,9,2007,7,25,9.2,10.2,10.1,NA,"M",1
"12702","NLA06608-1857-2007-1","NLA06608-1857",1,10,2007,7,25,7.8,10,10.1,NA,"M",1
"12703","NLA06608-1857-2007-1","NLA06608-1857",1,11,2007,7,25,6.3,10.2,10.1,NA,"M",1
"12704","NLA06608-1857-2007-1","NLA06608-1857",1,12,2007,7,25,5.6,9.7,10,NA,"H",1
"12705","NLA06608-1857-2007-1","NLA06608-1857",1,13,2007,7,25,4.96,7,9.6,NA,"H",1
"12706","NLA06608-1857-2007-1","NLA06608-1857",1,14,2007,7,25,4.7,5.8,9.5,NA,"H",1
"12707","NLA06608-1857-2007-1","NLA06608-1857",1,15,2007,7,25,4.6,5.2,9.4,NA,"H",1
"12708","NLA06608-1857-2007-1","NLA06608-1857",1,16,2007,7,25,4.5,5.2,9.4,NA,"H",1
"12709","NLA06608-1857-2007-1","NLA06608-1857",1,17,2007,7,25,4.5,4.9,9.3,NA,"H",1
"12710","NLA06608-1857-2007-1","NLA06608-1857",1,18,2007,7,25,4.5,4.7,9.3,NA,"H",1
"12711","NLA06608-1857-2007-1","NLA06608-1857",1,19,2007,7,25,4.5,4.7,9.3,NA,"H",1
"12712","NLA06608-1857-2007-1","NLA06608-1857",1,20,2007,7,25,4.5,4.6,9.2,NA,"H",1
"12713","NLA06608-1857-2007-1","NLA06608-1857",1,22,2007,7,25,4.4,4.6,9.2,NA,"H",1
"12714","NLA06608-1857-2007-1","NLA06608-1857",1,24,2007,7,25,4.4,4.6,9.1,NA,"H",1
"12715","NLA06608-1857-2007-1","NLA06608-1857",1,26,2007,7,25,4.4,4.5,9.1,NA,"H",1
"12716","NLA06608-1857-2007-1","NLA06608-1857",1,28,2007,7,25,4.4,4.5,9.1,NA,"H",1
"12717","NLA06608-1857-2007-1","NLA06608-1857",1,30,2007,7,25,4.3,4.2,9.1,NA,"H",1
"12718","NLA06608-1857-2007-1","NLA06608-1857",1,32,2007,7,25,4.3,3.7,9,NA,"H",1
"12719","NLA06608-1857-2007-1","NLA06608-1857",1,34,2007,7,25,4.3,3.2,9,NA,"H",1
"12720","NLA06608-1857-2007-1","NLA06608-1857",1,36,2007,7,25,4.3,3,9,NA,"H",1
"12721","NLA06608-1857-2007-1","NLA06608-1857",1,37.5,2007,7,25,4.3,2.7,8.9,NA,"H",1
