"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"10468","NLA06608-1346-2007-1","NLA06608-1346",1,0,2007,7,12,23.77,7.4,7.73,57.4,"E",1
"10469","NLA06608-1346-2007-1","NLA06608-1346",1,1,2007,7,12,23.78,6.83,7.87,57.4,"E",1
"10470","NLA06608-1346-2007-1","NLA06608-1346",1,2,2007,7,12,23.76,6.16,7.88,57.4,"E",1
"10471","NLA06608-1346-2007-1","NLA06608-1346",1,3,2007,7,12,23.76,5.9,7.87,57.4,"E",1
"10472","NLA06608-1346-2007-1","NLA06608-1346",1,4,2007,7,12,23.42,5.73,7.69,56.9,"E",1
"10473","NLA06608-1346-2007-1","NLA06608-1346",1,5,2007,7,12,22.39,3.03,6.73,59.4,"M",1
