"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"16288","NLA06608-R31-2007-1","NLA06608-R31",1,0,2007,7,30,27.1,9.3,9.4,168.4,"E",0
"16289","NLA06608-R31-2007-1","NLA06608-R31",1,1,2007,7,30,27.1,9.3,9.4,168.6,"E",0
"16290","NLA06608-R31-2007-1","NLA06608-R31",1,2,2007,7,30,27.1,9.3,9.4,168.2,"E",0
"16291","NLA06608-R31-2007-1","NLA06608-R31",1,3,2007,7,30,27,9.2,9.4,168.2,"E",0
"16292","NLA06608-R31-2007-1","NLA06608-R31",1,4,2007,7,30,26.2,8.8,9.2,165.5,"E",0
"16293","NLA06608-R31-2007-1","NLA06608-R31",1,5,2007,7,30,25.4,6.9,8.3,164.6,"M",0
"16294","NLA06608-R31-2007-1","NLA06608-R31",1,6,2007,7,30,23.1,4.8,6.9,163.2,"M",0
"16295","NLA06608-R31-2007-1","NLA06608-R31",1,7,2007,7,30,14.8,0.3,6.5,174.2,"M",0
"16296","NLA06608-R31-2007-1","NLA06608-R31",1,8,2007,7,30,12,0.3,6.6,175,"M",0
"16297","NLA06608-R31-2007-1","NLA06608-R31",1,8.1,2007,7,30,12,0.3,6.6,173.4,"H",0
