"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"16752","NLA06608-R775-2007-1","NLA06608-R775",1,0,2007,9,6,27,8.8,8.7,359,"E",0
"16753","NLA06608-R775-2007-1","NLA06608-R775",1,1,2007,9,6,27,8.7,8.7,359,"E",0
"16754","NLA06608-R775-2007-1","NLA06608-R775",1,2,2007,9,6,27,8.6,8.6,359,"E",0
"16755","NLA06608-R775-2007-1","NLA06608-R775",1,3,2007,9,6,27,8.8,8.6,359,"E",0
"16756","NLA06608-R775-2007-1","NLA06608-R775",1,4,2007,9,6,27,8.8,8.6,359,"E",0
"16757","NLA06608-R775-2007-1","NLA06608-R775",1,5,2007,9,6,26.6,6.3,8.5,362,"E",0
"16758","NLA06608-R775-2007-1","NLA06608-R775",1,6,2007,9,6,24.6,0.2,7.6,369,"M",0
"16759","NLA06608-R775-2007-1","NLA06608-R775",1,7,2007,9,6,19.7,0.2,7.4,358,"M",0
"16760","NLA06608-R775-2007-1","NLA06608-R775",1,8,2007,9,6,16.4,0.2,7.4,360,"M",0
"16761","NLA06608-R775-2007-1","NLA06608-R775",1,9,2007,9,6,13.5,0.2,7.3,366,"M",0
"16762","NLA06608-R775-2007-1","NLA06608-R775",1,10,2007,9,6,11.9,0.2,7.3,369,"M",0
"16763","NLA06608-R775-2007-1","NLA06608-R775",1,11,2007,9,6,11,0.2,7.3,370,"M",0
"16764","NLA06608-R775-2007-1","NLA06608-R775",1,12,2007,9,6,10.5,0.2,7.3,378,"H",0
