"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"15212","NLA06608-ACAD_LAKES_0435-2007-1","NLA06608-ACAD_LAKES_0435",1,0,2007,8,1,26.9,8.44,6.53,24,"E",1
"15213","NLA06608-ACAD_LAKES_0435-2007-1","NLA06608-ACAD_LAKES_0435",1,0.5,2007,8,1,26.7,8.47,6.51,24,"E",1
"15214","NLA06608-ACAD_LAKES_0435-2007-1","NLA06608-ACAD_LAKES_0435",1,1,2007,8,1,26.2,8.43,6.47,24,"E",1
"15215","NLA06608-ACAD_LAKES_0435-2007-1","NLA06608-ACAD_LAKES_0435",1,1.5,2007,8,1,26.1,8.49,6.46,24,"E",1
"15216","NLA06608-ACAD_LAKES_0435-2007-1","NLA06608-ACAD_LAKES_0435",1,2,2007,8,1,26,8.5,6.47,24,"E",1
"15217","NLA06608-ACAD_LAKES_0435-2007-1","NLA06608-ACAD_LAKES_0435",1,2.5,2007,8,1,25.9,8.5,6.5,24,"E",1
"15218","NLA06608-ACAD_LAKES_0435-2007-1","NLA06608-ACAD_LAKES_0435",1,3,2007,8,1,25.8,8.45,6.48,24,"E",1
"15219","NLA06608-ACAD_LAKES_0435-2007-1","NLA06608-ACAD_LAKES_0435",1,3.5,2007,8,1,25.75,8.15,6.38,24,"E",1
