"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"15954","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,0,2007,8,30,22,8.91,6.77,18,"E",1
"15955","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,0.5,2007,8,30,21.9,8.92,7,18,"E",1
"15956","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,1,2007,8,30,21.6,8.93,7.03,18,"E",1
"15957","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,1.5,2007,8,30,21.2,9,7.03,18,"E",1
"15958","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,2,2007,8,30,20.9,9.07,7.05,18,"E",1
"15959","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,2.5,2007,8,30,20.6,9.1,7.06,18,"E",1
"15960","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,3,2007,8,30,20.2,9.22,7.05,18,"E",1
"15961","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,3.5,2007,8,30,20.9,9.22,7.07,18,"E",1
"15962","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,4,2007,8,30,19.8,9.23,7.06,18,"E",1
"15963","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,4.5,2007,8,30,19.6,9.28,7.04,18,"E",1
"15964","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,5,2007,8,30,18.9,9.48,6.96,17,"E",1
"15965","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,5.5,2007,8,30,18.3,9.78,6.82,17,"E",1
"15966","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,6,2007,8,30,16.1,11.53,5.57,16,"E",1
"15967","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,6.5,2007,8,30,13.6,12.2,6.48,15,"E",1
"15968","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,7,2007,8,30,11,12.5,6.42,14,"E",1
"15969","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,7.5,2007,8,30,9.69,12.6,6.31,13,"E",1
"15970","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,8,2007,8,30,8.78,12.4,6.26,13,"E",1
"15971","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,8.5,2007,8,30,7.67,12.1,6.23,13,"E",1
"15972","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,9,2007,8,30,7.42,12,6.25,13,"E",1
"15973","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,9.5,2007,8,30,7.2,11.9,6.24,13,"E",1
"15974","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,10,2007,8,30,6.71,11.9,6.22,12,"E",1
"15975","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,10.5,2007,8,30,5.88,11.7,6.74,12,"E",1
"15976","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,11,2007,8,30,5.42,11.6,6.11,12,"E",1
"15977","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,11.5,2007,8,30,5.18,11.5,6.09,12,"E",1
"15978","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,12,2007,8,30,5.03,11.5,6.09,12,"E",1
"15979","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,12.5,2007,8,30,4.97,11.5,6.08,12,"E",1
"15980","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,13,2007,8,30,4.84,11.5,6.05,12,"E",1
"15981","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,14,2007,8,30,4.64,11.3,6.05,12,"E",1
"15982","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,15,2007,8,30,4.54,11.3,6.04,12,"E",1
"15983","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,16,2007,8,30,4.38,11.2,6.04,12,"E",1
"15984","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,17,2007,8,30,4.18,11.2,6.03,12,"E",1
"15985","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,18,2007,8,30,4.09,11.4,6.02,12,"E",1
"15986","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,19,2007,8,30,4.02,11.4,6.03,12,"E",1
"15987","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,20,2007,8,30,3.95,11.2,6.04,12,"E",1
"15988","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,22,2007,8,30,3.91,10.9,6.02,12,"E",1
"15989","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,24,2007,8,30,3.91,10.8,6.03,12,"E",1
"15990","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,26,2007,8,30,3.91,10.7,6.05,12,"E",1
"15991","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,28,2007,8,30,3.92,10.2,6.05,7,"E",1
"15992","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,30,2007,8,30,3.92,9.91,6.05,12,"E",1
"15993","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,32,2007,8,30,3.78,9.36,6.02,12,"E",1
"15994","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,34,2007,8,30,3.84,8.88,6.01,13,"E",1
"15995","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,36,2007,8,30,3.84,7.96,6,13,"E",1
"15996","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,40,2007,8,30,3.85,7.31,5.98,13,"E",1
"15997","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,42,2007,8,30,3.85,6.43,6,14,"E",1
"15998","NLA06608-NELP-3586-2007-1","NLA06608-NELP-3586",1,44,2007,8,30,3.85,6.01,6.01,13,"E",1
