"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"7466","NLA06608-0877-2007-1","NLA06608-0877",1,0,2007,9,13,30.8,8.39,8.22,1978.9,"E",1
"7467","NLA06608-0877-2007-1","NLA06608-0877",1,1,2007,9,13,30.8,8.25,8.19,1977.8,"E",1
"7468","NLA06608-0877-2007-1","NLA06608-0877",1,2,2007,9,13,30.7,8.08,8.18,1972.8,"E",1
"7469","NLA06608-0877-2007-1","NLA06608-0877",1,3,2007,9,13,30.6,7.79,8.17,1969,"E",1
"7470","NLA06608-0877-2007-1","NLA06608-0877",1,3.7,2007,9,13,30.5,8.43,7.92,1970.7,"E",1
