"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"16489","NLA06608-R5:KATHRYN-2007-1","NLA06608-R5_KATHRYN",1,0,2007,8,22,20.4,8.2,8.2,NA,"E",1
"16490","NLA06608-R5:KATHRYN-2007-1","NLA06608-R5_KATHRYN",1,1,2007,8,22,19.7,8.2,8.2,NA,"E",1
"16491","NLA06608-R5:KATHRYN-2007-1","NLA06608-R5_KATHRYN",1,2,2007,8,22,19.6,8.1,8.2,NA,"E",1
"16492","NLA06608-R5:KATHRYN-2007-1","NLA06608-R5_KATHRYN",1,3,2007,8,22,19.5,7.5,7.9,NA,"E",1
"16493","NLA06608-R5:KATHRYN-2007-1","NLA06608-R5_KATHRYN",1,4,2007,8,22,19.4,6.8,7.6,NA,"E",1
"16494","NLA06608-R5:KATHRYN-2007-1","NLA06608-R5_KATHRYN",1,5,2007,8,22,19.1,0.1,6.3,NA,"E",1
