"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"16041","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,0.1,2007,8,9,24.4,8.1,5.9,8.9,"E",1
"16042","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,0.9,2007,8,9,24.4,8.2,5.8,8.9,"E",1
"16043","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,1.9,2007,8,9,24.4,8.1,5.8,8.9,"E",1
"16044","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,2.9,2007,8,9,24.4,8,5.8,8.9,"E",1
"16045","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,4,2007,8,9,24.4,8,5.8,8.9,"E",1
"16046","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,5,2007,8,9,24.4,7.9,5,8.9,"E",1
"16047","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,6,2007,8,9,19.9,10.7,5.7,8,"E",1
"16048","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,6.9,2007,8,9,15.2,11.8,5.6,7.1,"E",1
"16049","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,7.9,2007,8,9,12.1,12.2,5.4,6.4,"E",1
"16050","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,9,2007,8,9,10.5,12.5,5.4,6.1,"E",1
"16051","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,9.9,2007,8,9,8.9,12.4,5.2,5.8,"E",1
"16052","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,10.9,2007,8,9,7.7,11.9,5.1,5.6,"E",1
"16053","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,12,2007,8,9,7.1,10.8,4.9,5.5,"E",1
"16054","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,12.9,2007,8,9,6.6,10.2,4.7,5.4,"E",1
"16055","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,13.9,2007,8,9,6.2,8.1,4.6,5.3,"E",1
"16056","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,14.9,2007,8,9,5.9,6.6,4.5,5.2,"E",1
"16057","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,15.9,2007,8,9,5.7,4.1,4.6,5.8,"E",1
"16058","NLA06608-NH4912-2007-1","NLA06608-NH4912",1,16.9,2007,8,9,5.7,2.8,4.6,5.8,"E",1
