"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"16033","NLA06608-NH250L-2007-1","NLA06608-NH250L",1,0.1,2007,7,26,26.8,7.9,6.6,9.4,"E",0
"16034","NLA06608-NH250L-2007-1","NLA06608-NH250L",1,0.2,2007,7,26,26.6,8.1,6.4,9.3,"E",0
"16035","NLA06608-NH250L-2007-1","NLA06608-NH250L",1,0.9,2007,7,26,25.5,8.1,6.5,9.1,"E",0
"16036","NLA06608-NH250L-2007-1","NLA06608-NH250L",1,1.9,2007,7,26,24.2,8.2,6.5,8.8,"E",0
"16037","NLA06608-NH250L-2007-1","NLA06608-NH250L",1,2.9,2007,7,26,22.4,6.8,5.9,8.5,"E",0
"16038","NLA06608-NH250L-2007-1","NLA06608-NH250L",1,4,2007,7,26,17.9,3.5,5.3,8.4,"E",0
"16039","NLA06608-NH250L-2007-1","NLA06608-NH250L",1,5,2007,7,26,13.9,0.7,5.2,7.6,"E",0
"16040","NLA06608-NH250L-2007-1","NLA06608-NH250L",1,6,2007,7,26,11.8,0.5,5.4,12.1,"E",0
