"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"16813","NLA06608-TX:15-2007-1","NLA06608-TX_15",1,0,2007,9,8,27.1,6.3,6.4,269.9,"E",0
"16814","NLA06608-TX:15-2007-1","NLA06608-TX_15",1,1,2007,9,8,27.1,6.3,7,269.9,"E",0
"16815","NLA06608-TX:15-2007-1","NLA06608-TX_15",1,2,2007,9,8,27.1,6.2,7.1,269.9,"E",0
"16816","NLA06608-TX:15-2007-1","NLA06608-TX_15",1,3,2007,9,8,27.1,6.4,7.3,269.9,"E",0
"16817","NLA06608-TX:15-2007-1","NLA06608-TX_15",1,4,2007,9,8,27.1,6.2,7.3,269.9,"E",0
"16818","NLA06608-TX:15-2007-1","NLA06608-TX_15",1,5,2007,9,8,27.1,6.2,7.3,269.9,"E",0
"16819","NLA06608-TX:15-2007-1","NLA06608-TX_15",1,6,2007,9,8,26.9,5.1,7.3,268.8,"E",0
"16820","NLA06608-TX:15-2007-1","NLA06608-TX_15",1,7,2007,9,8,26.8,4.7,7.3,262,"E",0
"16821","NLA06608-TX:15-2007-1","NLA06608-TX_15",1,8,2007,9,8,24,1.1,7,209.3,"E",0
"16822","NLA06608-TX:15-2007-1","NLA06608-TX_15",1,9,2007,9,8,22.8,0.8,6.9,201.7,"E",0
"16823","NLA06608-TX:15-2007-1","NLA06608-TX_15",1,10,2007,9,8,21.9,0.7,6.9,211.5,"E",0
"16824","NLA06608-TX:15-2007-1","NLA06608-TX_15",1,11,2007,9,8,20.9,0.6,6.9,226.5,"E",0
