"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"16637","NLA06608-R746-2007-1","NLA06608-R746",1,0,2007,7,16,28.9,7.3,8.6,182,"E",1
"16638","NLA06608-R746-2007-1","NLA06608-R746",1,1,2007,7,16,28.3,6.7,8.7,182,"E",1
"16639","NLA06608-R746-2007-1","NLA06608-R746",1,2,2007,7,16,27,5.1,8.3,195,"M",1
"16640","NLA06608-R746-2007-1","NLA06608-R746",1,3,2007,7,16,23.3,0.7,7.7,185,"M",1
"16641","NLA06608-R746-2007-1","NLA06608-R746",1,4,2007,7,16,20.1,0.1,7.3,170,"M",1
"16642","NLA06608-R746-2007-1","NLA06608-R746",1,5,2007,7,16,19.5,0.1,7,202,"H",1
"16643","NLA06608-R746-2007-1","NLA06608-R746",1,6,2007,7,16,19,0.1,7.1,250,"H",1
"16644","NLA06608-R746-2007-1","NLA06608-R746",1,7,2007,7,16,18.1,0.1,7.1,303,"H",1
"16645","NLA06608-R746-2007-1","NLA06608-R746",1,8,2007,7,16,16.7,0.1,7.1,352,"H",1
"16646","NLA06608-R746-2007-1","NLA06608-R746",1,9,2007,7,16,16.5,0.1,7.1,353,"H",1
