"SITE_ID"	"VISIT_NO"	"DEPTH"	"YEAR"	"MONTH"	"DAY"	"TEMP_FIELD"	"DO_FIELD"	"PH_FIELD"	"COND_FIELD"	"LAYER"
"2971"	"NLA06608-0240"	"1"	3	2012	6	19	17.61	9.28	8.56	842	"E"
"2972"	"NLA06608-0240"	"1"	4	2012	6	19	17.6	9.23	8.55	841	"E"
"2973"	"NLA06608-0240"	"1"	5	2012	6	19	17.6	9.21	8.56	842	"E"
"2974"	"NLA06608-0240"	"1"	6	2012	6	19	17.56	8.16	8.56	844	"E"
"2975"	"NLA06608-0240"	"1"	7.2	2012	6	19	17.57	2.14	8.53	840	"E"
"2976"	"NLA06608-0241"	"1"	0	2007	8	15	21.8	5.4	7.8	811	"E"
"2977"	"NLA06608-0241"	"1"	1	2007	8	15	21.2	5.5	7.8	810	"E"
"2978"	"NLA06608-0241"	"1"	2	2007	8	15	21	5.6	7.9	810	"E"
"2979"	"NLA06608-0241"	"1"	3	2007	8	15	20.9	5.7	7.9	808	"E"
"2980"	"NLA06608-0241"	"1"	3.5	2007	8	15	20.9	5.5	7.9	806	"E"
"2981"	"NLA06608-0242"	"1"	0	2007	8	2	28.5	7.75	7.07	62	"E"
"2982"	"NLA06608-0242"	"1"	0.5	2007	8	2	28.4	7.77	7.04	62	"E"
"2983"	"NLA06608-0242"	"1"	1	2007	8	2	28.4	7.75	7.05	64	"E"
"2984"	"NLA06608-0242"	"1"	1.5	2007	8	2	28.1	7.21	6.78	63	"E"
"2985"	"NLA06608-0242"	"1"	2	2007	8	2	27.9	7.23	6.85	62	"E"
"2986"	"NLA06608-0242"	"1"	2.5	2007	8	2	27	5.14	6.41	63	"M"
"2987"	"NLA06608-0242"	"1"	3	2007	8	2	25.8	2.38	6.18	62	"M"
"2988"	"NLA06608-0243"	"1"	0	2007	7	18	24.1	7.9	8.3	674	"E"
"2989"	"NLA06608-0243"	"1"	1	2007	7	18	24.1	7.9	8.4	674	"E"
"2990"	"NLA06608-0243"	"1"	2	2007	7	18	24.1	7.9	8.4	674	"E"
"2991"	"NLA06608-0243"	"1"	3	2007	7	18	24.1	7.9	8.4	673	"E"
"2992"	"NLA06608-0243"	"1"	4	2007	7	18	24.1	7.9	8.4	673	"E"
"2993"	"NLA06608-0243"	"1"	5	2007	7	18	24	7.9	8.4	674	"E"
"2994"	"NLA06608-0243"	"1"	6	2007	7	18	22.9	7.7	8.4	673	"E"
"2995"	"NLA06608-0243"	"1"	7	2007	7	18	21.9	7.1	8.3	672	"E"
"2996"	"NLA06608-0243"	"1"	8	2007	7	18	21.5	7	8.3	670	"E"
"2997"	"NLA06608-0243"	"1"	9	2007	7	18	21.2	6.9	8.3	669	"E"
"2998"	"NLA06608-0243"	"1"	10	2007	7	18	21	6.9	8.3	668	"E"
"2999"	"NLA06608-0243"	"1"	11	2007	7	18	20.6	6.9	8.3	665	"E"
"3000"	"NLA06608-0243"	"1"	12	2007	7	18	20.4	6.9	8.3	664	"E"
"3001"	"NLA06608-0243"	"1"	13	2007	7	18	20.2	6.9	8.2	663	"E"
"3002"	"NLA06608-0243"	"1"	14	2007	7	18	19.8	6.8	8.2	662	"E"
"3003"	"NLA06608-0243"	"1"	15	2007	7	18	19.3	6.7	8.2	661	"E"
"3004"	"NLA06608-0243"	"1"	16	2007	7	18	18.7	6.6	8.2	660	"E"
"3005"	"NLA06608-0243"	"1"	17	2007	7	18	17.5	6.5	8.1	661	"E"
"3006"	"NLA06608-0243"	"1"	18	2007	7	18	16	6.1	8	665	"E"
"3007"	"NLA06608-0243"	"1"	19	2007	7	18	15.5	6.1	8	665	"E"
"3008"	"NLA06608-0243"	"1"	20	2007	7	18	15.2	5.7	7.9	667	"E"
"3009"	"NLA06608-0243"	"1"	0	2012	5	31	14.1	10.8	8.4	707	"E"
"3010"	"NLA06608-0243"	"1"	1	2012	5	31	14.1	10.7	8.4	708	"E"
"3011"	"NLA06608-0243"	"1"	2	2012	5	31	13.8	10.7	8.4	725	"E"
"3012"	"NLA06608-0243"	"1"	3	2012	5	31	13.8	10.7	8.4	725	"E"
"3013"	"NLA06608-0243"	"1"	4	2012	5	31	13.8	10.6	8.4	725	"E"
"3014"	"NLA06608-0243"	"1"	5	2012	5	31	13.8	10.6	8.4	725	"E"
"3015"	"NLA06608-0243"	"1"	6	2012	5	31	13.8	10.6	8.4	725	"E"
"3016"	"NLA06608-0243"	"1"	7	2012	5	31	13.8	10.6	8.4	725	"E"
"3017"	"NLA06608-0243"	"1"	8	2012	5	31	13.8	10.6	8.4	725	"E"
"3018"	"NLA06608-0243"	"1"	9	2012	5	31	13.7	10.5	8.4	725	"E"
"3019"	"NLA06608-0243"	"1"	10	2012	5	31	13.7	10.5	8.4	725	"E"
"3020"	"NLA06608-0243"	"1"	11	2012	5	31	13.7	10.5	8.4	725	"E"
"3021"	"NLA06608-0243"	"1"	12	2012	5	31	13.7	10.5	8.4	725	"E"
"3022"	"NLA06608-0243"	"1"	13	2012	5	31	13.7	10.5	8.4	725	"E"
"3023"	"NLA06608-0243"	"1"	14	2012	5	31	13.7	10.5	8.4	725	"E"
"3024"	"NLA06608-0243"	"1"	15	2012	5	31	13.7	10.5	8.4	725	"E"
"3025"	"NLA06608-0243"	"1"	16	2012	5	31	13.7	10.5	8.4	725	"E"
"3026"	"NLA06608-0243"	"1"	17	2012	5	31	13.7	10.4	8.4	725	"E"
"3027"	"NLA06608-0243"	"1"	18	2012	5	31	13.7	10.4	8.4	724	"E"
"3028"	"NLA06608-0243"	"1"	19	2012	5	31	13.5	10.2	8.5	723	"E"
"3029"	"NLA06608-0243"	"1"	20	2012	5	31	12.7	10.2	8.3	712	"E"
"3030"	"NLA06608-0243"	"1"	22	2012	5	31	11.8	10.3	8.3	711	"E"
"3031"	"NLA06608-0243"	"1"	24	2012	5	31	11.6	10	8.3	709	"E"
"3032"	"NLA06608-0243"	"1"	25.6	2012	5	31	11.3	9.9	8.3	710	"E"
"3033"	"NLA06608-0243"	"2"	0	2012	8	16	21.15	8.2	8.4	761	"E"
"3034"	"NLA06608-0243"	"2"	1.1	2012	8	16	21.1	8.3	8.4	761	"E"
"3035"	"NLA06608-0243"	"2"	2.1	2012	8	16	21.1	8.3	8.4	761	"E"
"3036"	"NLA06608-0243"	"2"	3.1	2012	8	16	21.1	8.2	8.4	760	"E"
"3037"	"NLA06608-0243"	"2"	4	2012	8	16	21.1	8.2	8.4	760	"E"
"3038"	"NLA06608-0243"	"2"	5.1	2012	8	16	21.1	8.2	8.4	760	"E"
"3039"	"NLA06608-0243"	"2"	6	2012	8	16	21.1	8.2	8.4	760	"E"
"3040"	"NLA06608-0243"	"2"	7.1	2012	8	16	21.1	8.1	8.4	760	"E"
"3041"	"NLA06608-0243"	"2"	8.1	2012	8	16	21.1	8.1	8.4	760	"E"
"3042"	"NLA06608-0243"	"2"	9.1	2012	8	16	21.1	8.1	8.4	760	"E"
"3043"	"NLA06608-0243"	"2"	10.3	2012	8	16	21.1	8.1	8.4	760	"E"
"3044"	"NLA06608-0243"	"2"	11.2	2012	8	16	21.1	8.1	8.4	760	"E"
"3045"	"NLA06608-0243"	"2"	12.2	2012	8	16	21.1	8.1	8.4	761	"E"
"3046"	"NLA06608-0243"	"2"	13.2	2012	8	16	21	8	8.4	760	"E"
"3047"	"NLA06608-0243"	"2"	14.3	2012	8	16	21	8	8.4	760	"E"
"3048"	"NLA06608-0243"	"2"	15	2012	8	16	21	8	8.4	760	"E"
"3049"	"NLA06608-0243"	"2"	16.3	2012	8	16	21	8	8.4	760	"E"
"3050"	"NLA06608-0243"	"2"	17	2012	8	16	21	8	8.4	760	"E"
"3051"	"NLA06608-0243"	"2"	18.2	2012	8	16	20.9	7.9	8.4	760	"E"
"3052"	"NLA06608-0243"	"2"	19.3	2012	8	16	20.9	7.8	8.4	760	"E"
"3053"	"NLA06608-0243"	"2"	20.1	2012	8	16	20.2	7	8.3	760	"E"
"3054"	"NLA06608-0243"	"2"	22	2012	8	16	17.1	4.6	8	749	"E"
"3055"	"NLA06608-0243"	"2"	24.1	2012	8	16	16	4.2	7.8	746	"E"
"3056"	"NLA06608-0243"	"2"	25.2	2012	8	16	15.9	4.1	7.8	746	"E"
"3057"	"NLA06608-0244"	"1"	0	2007	6	20	26.3	7.6	8.2	4747	"E"
"3058"	"NLA06608-0244"	"1"	1	2007	6	20	26.3	7.5	8.2	4749	"E"
"3059"	"NLA06608-0244"	"1"	2	2007	6	20	26.2	7.4	8.2	4752	"E"
"3060"	"NLA06608-0244"	"1"	3	2007	6	20	26.2	7.4	8.2	4752	"E"
"3061"	"NLA06608-0244"	"1"	4	2007	6	20	26.2	7.3	8.2	4752	"E"
"3062"	"NLA06608-0244"	"1"	5	2007	6	20	26.1	7.2	8.2	4754	"E"
"3063"	"NLA06608-0244"	"1"	6	2007	6	20	26.1	7.2	8.2	4753	"E"
"3064"	"NLA06608-0244"	"1"	7	2007	6	20	26	7.1	8.2	4753	"E"
"3065"	"NLA06608-0244"	"1"	8	2007	6	20	25.8	6.8	9.1	4753	"E"
"3066"	"NLA06608-0244"	"1"	9	2007	6	20	25.3	6	8	4772	"E"
"3067"	"NLA06608-0244"	"1"	10	2007	6	20	24.3	4.5	7.8	4822	"M"
"3068"	"NLA06608-0244"	"1"	11	2007	6	20	24.1	4	7.7	4827	"M"
"3069"	"NLA06608-0244"	"1"	12	2007	6	20	23	2.3	7.5	4847	"H"
"3070"	"NLA06608-0245"	"1"	0	2007	7	24	25.7	10	9.2	382	"E"
"3071"	"NLA06608-0245"	"1"	1	2007	7	24	25.7	9.5	9.2	382	"E"
"3072"	"NLA06608-0245"	"1"	2	2007	7	24	25.7	9.6	9.2	382	"E"
"3073"	"NLA06608-0245"	"1"	3	2007	7	24	25.7	9.2	9.2	382	"E"
"3074"	"NLA06608-0245"	"1"	4	2007	7	24	25.7	9.1	9.2	382	"E"
"3075"	"NLA06608-0245"	"1"	5	2007	7	24	25.4	9.3	9.2	380	"E"
"3076"	"NLA06608-0245"	"1"	6	2007	7	24	24.7	8.2	9.1	381	"E"
"3077"	"NLA06608-0245"	"1"	7	2007	7	24	24.1	6.6	9	381	"E"
"3078"	"NLA06608-0245"	"1"	8	2007	7	24	23.4	5.9	8.8	385	"E"
"3079"	"NLA06608-0245"	"1"	9	2007	7	24	23.1	3.2	8.6	387	"E"
"3080"	"NLA06608-0247"	"1"	0	2007	7	17	25.5	8.6	8.6	1661	"E"
"3081"	"NLA06608-0247"	"1"	0.5	2007	7	17	25.5	8.6	8.5	1660	"E"
"3082"	"NLA06608-0247"	"1"	1	2007	7	17	25.4	8.6	8.6	1658	"E"
"3083"	"NLA06608-0247"	"1"	2	2007	7	17	25.2	8.1	8.6	1658	"E"
"3084"	"NLA06608-0247"	"1"	3	2007	7	17	25.1	7.8	8.5	1658	"E"
"3085"	"NLA06608-0247"	"1"	4	2007	7	17	24.8	4.4	8.3	1668	"E"
"3086"	"NLA06608-0253"	"1"	0	2007	8	8	31.18	6.65	7.04	117	"E"
"3087"	"NLA06608-0253"	"1"	0.5	2007	8	8	31.21	6.67	7.03	117	"E"
"3088"	"NLA06608-0253"	"1"	1	2007	8	8	30.01	3.78	6.67	117	"M"
"3089"	"NLA06608-0253"	"1"	1.5	2007	8	8	28.77	0.6	6.43	122	"M"
"3090"	"NLA06608-0254"	"1"	0	2007	6	21	22.1	12.2	8.6	1640	"E"
"3091"	"NLA06608-0254"	"1"	1	2007	6	21	21.2	10.9	8.6	1640	"E"
"3092"	"NLA06608-0254"	"1"	2	2007	6	21	20.7	9.7	8.5	1650	"E"
"3093"	"NLA06608-0254"	"1"	3	2007	6	21	20.5	9.3	8.5	1650	"E"
"3094"	"NLA06608-0254"	"1"	3.9	2007	6	21	19.9	6.5	8.4	1660	"E"
"3095"	"NLA06608-0255"	"1"	0	2007	8	7	29.6	7.5	8.3	NA	"E"
"3096"	"NLA06608-0255"	"1"	0.5	2007	8	7	29.6	7.3	8.2	NA	"E"
"3097"	"NLA06608-0255"	"1"	1	2007	8	7	29.6	7.5	8.2	NA	"E"
"3098"	"NLA06608-0255"	"1"	1.5	2007	8	7	29.6	7.4	8.2	NA	"E"
"3099"	"NLA06608-0255"	"1"	2	2007	8	7	29.6	7	8.2	NA	"E"
"3100"	"NLA06608-0255"	"1"	2.5	2007	8	7	29	6.8	7.7	NA	"M"
"3101"	"NLA06608-0255"	"1"	3	2007	8	7	27.8	5.5	7.3	NA	"M"
"3102"	"NLA06608-0255"	"1"	3.5	2007	8	7	26.9	3.8	7	NA	"H"
"3103"	"NLA06608-0255"	"1"	4	2007	8	7	25.7	1.3	6.8	NA	"H"
"3104"	"NLA06608-0255"	"1"	4.5	2007	8	7	24.9	0.1	6.7	NA	"H"
"3105"	"NLA06608-0255"	"1"	5	2007	8	7	23.8	0.1	6.7	NA	"H"
"3106"	"NLA06608-0257"	"1"	0	2007	7	18	22.9	9.5	8.8	210.8	"E"
"3107"	"NLA06608-0257"	"1"	2	2007	7	18	22.5	9.7	8.8	207	"E"
"3108"	"NLA06608-0257"	"1"	4	2007	7	18	22.4	9.8	8.8	205.5	"E"
"3109"	"NLA06608-0257"	"1"	6	2007	7	18	21.9	10.1	8.8	201.3	"E"
"3110"	"NLA06608-0257"	"1"	8	2007	7	18	18.9	10.7	8.8	173.2	"E"
"3111"	"NLA06608-0257"	"1"	10	2007	7	18	18.1	10.8	8.7	166.2	"E"
"3112"	"NLA06608-0257"	"1"	12	2007	7	18	15.8	10.8	8.6	146	"E"
"3113"	"NLA06608-0257"	"1"	14	2007	7	18	13.9	9.6	8.3	132.3	"E"
"3114"	"NLA06608-0257"	"1"	16	2007	7	18	13.3	9.3	8.2	127.7	"E"
"3115"	"NLA06608-0257"	"1"	18	2007	7	18	13	9.2	8.2	125.9	"E"
"3116"	"NLA06608-0257"	"1"	20	2007	7	18	12.8	9.1	8.1	124.4	"E"
"3117"	"NLA06608-0257"	"1"	22	2007	7	18	12.5	9	8.1	122.5	"E"
"3118"	"NLA06608-0257"	"1"	24	2007	7	18	12.1	8.9	8.1	120.3	"E"
"3119"	"NLA06608-0257"	"1"	26	2007	7	18	11.6	8.8	8.1	115.7	"E"
"3120"	"NLA06608-0257"	"1"	28	2007	7	18	11.2	8.9	8	112.8	"E"
"3121"	"NLA06608-0257"	"1"	30	2007	7	18	10.8	8.9	8	110	"E"
"3122"	"NLA06608-0257"	"1"	32	2007	7	18	10.4	8.9	8	108.6	"E"
"3123"	"NLA06608-0257"	"1"	34	2007	7	18	10.2	8.8	8	107.9	"E"
"3124"	"NLA06608-0257"	"1"	36	2007	7	18	9.8	8.9	8	109.8	"E"
"3125"	"NLA06608-0257"	"1"	38	2007	7	18	9.6	8.7	8	109.8	"E"
"3126"	"NLA06608-0257"	"1"	40	2007	7	18	9.2	8.7	8	112.2	"E"
"3127"	"NLA06608-0257"	"1"	42	2007	7	18	8.9	8.7	8	114.3	"E"
"3128"	"NLA06608-0257"	"1"	44	2007	7	18	8.4	8.7	8	118.7	"E"
"3129"	"NLA06608-0257"	"1"	46	2007	7	18	8	8.9	8	120.2	"E"
"3130"	"NLA06608-0257"	"1"	48	2007	7	18	7.7	9.1	8	118.9	"E"
"3131"	"NLA06608-0257"	"1"	48.3	2007	7	18	7.5	9.1	8	118.1	"E"
"3132"	"NLA06608-0259"	"1"	0	2007	6	14	21.3	5.3	7.68	1168	"E"
"3133"	"NLA06608-0259"	"1"	0.5	2007	6	14	21.3	5.1	7.67	1165	"E"
"3134"	"NLA06608-0259"	"1"	1	2007	6	14	21.2	4.3	7.62	1167	"E"
"3135"	"NLA06608-0259"	"1"	1.5	2007	6	14	21.1	3.5	7.59	1169	"E"
"3136"	"NLA06608-0260"	"1"	0	2007	8	30	21.2	7.5	7.8	181	"E"
"3137"	"NLA06608-0260"	"1"	1	2007	8	30	21.1	7.5	7.9	181	"E"
"3138"	"NLA06608-0260"	"1"	2	2007	8	30	21	7.5	8	181	"E"
"3139"	"NLA06608-0260"	"1"	3	2007	8	30	20.9	7.4	8	181	"E"
"3140"	"NLA06608-0260"	"1"	4	2007	8	30	20.9	7.4	8.1	181	"E"
"3141"	"NLA06608-0260"	"1"	5	2007	8	30	20.9	7.4	8.1	181	"E"
"3142"	"NLA06608-0260"	"1"	6	2007	8	30	20.7	7.3	8.1	181	"E"
"3143"	"NLA06608-0260"	"1"	7	2007	8	30	20.7	7.3	8.1	182	"E"
"3144"	"NLA06608-0260"	"1"	8	2007	8	30	17.7	4	7.8	177	"M"
"3145"	"NLA06608-0260"	"1"	9	2007	8	30	15.4	3.8	7.7	179	"M"
"3146"	"NLA06608-0260"	"1"	10	2007	8	30	14.1	4	7.7	183	"M"
"3147"	"NLA06608-0260"	"1"	11	2007	8	30	13.1	4.4	7.7	183	"M"
"3148"	"NLA06608-0260"	"1"	12	2007	8	30	12.7	4.8	7.7	186	"H"
"3149"	"NLA06608-0260"	"1"	13	2007	8	30	12.5	5	7.6	185	"H"
"3150"	"NLA06608-0260"	"1"	14	2007	8	30	12.2	5.2	7.3	184	"H"
"3151"	"NLA06608-0260"	"1"	15	2007	8	30	11.8	5.5	7.2	185	"H"
"3152"	"NLA06608-0260"	"1"	16	2007	8	30	11.6	5.7	7.2	186	"H"
"3153"	"NLA06608-0260"	"1"	17	2007	8	30	11.5	5.9	7.2	185	"H"
"3154"	"NLA06608-0260"	"1"	18	2007	8	30	11.4	5.9	7.1	185	"H"
"3155"	"NLA06608-0260"	"1"	19	2007	8	30	11.2	6.1	7.1	186	"H"
"3156"	"NLA06608-0260"	"1"	20	2007	8	30	11	6.4	7.1	186	"H"
"3157"	"NLA06608-0260"	"1"	22	2007	8	30	10.7	6.5	7.1	187	"H"
"3158"	"NLA06608-0260"	"1"	24	2007	8	30	10.5	6.8	7.1	188	"H"
"3159"	"NLA06608-0260"	"1"	26	2007	8	30	10.4	6.8	7.1	188	"H"
"3160"	"NLA06608-0260"	"1"	28	2007	8	30	10.2	6.7	7.1	189	"H"
"3161"	"NLA06608-0260"	"1"	30	2007	8	30	10	6.7	7.1	190	"H"
"3162"	"NLA06608-0260"	"1"	32	2007	8	30	9.9	6.8	7.1	190	"H"
"3163"	"NLA06608-0260"	"1"	34	2007	8	30	9.8	6.8	7.1	190	"H"
"3164"	"NLA06608-0260"	"1"	36	2007	8	30	9.7	6.8	7.1	191	"H"
"3165"	"NLA06608-0260"	"1"	38	2007	8	30	9.6	6.7	7.1	191	"H"
"3166"	"NLA06608-0260"	"1"	40	2007	8	30	9.6	0.3	6.9	251	"H"
"3167"	"NLA06608-0260"	"1"	41	2007	8	30	9.6	0.1	6.8	255	"H"
"3168"	"NLA06608-0260"	"1"	42	2007	8	30	9.6	0.1	6.8	254	"H"
"3169"	"NLA06608-0260"	"1"	44	2007	8	30	9.6	0.1	6.8	255	"H"
"3170"	"NLA06608-0260"	"1"	48	2007	8	30	9.6	0	6.8	255	"H"
"3171"	"NLA06608-0268"	"1"	0.1	2007	9	10	27.27	6.63	7.53	178.5	"E"
"3172"	"NLA06608-0268"	"1"	1	2007	9	10	27.57	6.52	7.51	179.3	"E"
"3173"	"NLA06608-0268"	"1"	2	2007	9	10	27.6	6.5	7.49	178.8	"E"
"3174"	"NLA06608-0268"	"1"	3	2007	9	10	27.61	6.32	7.46	179.1	"E"
"3175"	"NLA06608-0268"	"1"	4	2007	9	10	27.34	5.04	7.25	179.5	"E"
"3176"	"NLA06608-0268"	"1"	5	2007	9	10	26.76	3.13	7.07	184.4	"M"
"3177"	"NLA06608-0268"	"1"	6	2007	9	10	24.12	0.15	7.16	230.1	"M"
"3178"	"NLA06608-0268"	"1"	7	2007	9	10	19.73	0.13	7.3	269.9	"M"
"3179"	"NLA06608-0268"	"1"	7.8	2007	9	10	19.35	0.12	7.33	274.5	"H"
"3180"	"NLA06608-0268"	"1"	0	2012	6	11	26.8	7.75	8.6	241	"E"
"3181"	"NLA06608-0268"	"1"	1	2012	6	11	26.7	7.8	8.5	241	"E"
"3182"	"NLA06608-0268"	"1"	2	2012	6	11	26.8	7.8	8.5	241	"E"
"3183"	"NLA06608-0268"	"1"	3	2012	6	11	26.7	7.7	8.4	242	"E"
"3184"	"NLA06608-0268"	"1"	4	2012	6	11	26.4	7	8.2	239	"E"
"3185"	"NLA06608-0268"	"1"	5	2012	6	11	24.8	4.9	8.1	238	"M"
"3186"	"NLA06608-0268"	"1"	5.5	2012	6	11	24.4	4.3	7.8	238	"M"
"3187"	"NLA06608-0271"	"1"	0	2007	6	27	25.67	NA	8.56	420	"E"
"3188"	"NLA06608-0271"	"1"	0.5	2007	6	27	25.7	NA	8.56	421	"E"
"3189"	"NLA06608-0271"	"1"	1	2007	6	27	25.7	NA	8.56	420	"E"
"3190"	"NLA06608-0271"	"1"	1.5	2007	6	27	25.7	NA	8.56	420	"E"
"3191"	"NLA06608-0271"	"1"	0.1	2012	9	18	20.1	6.9	8.7	303	"E"
"3192"	"NLA06608-0271"	"1"	0.5	2012	9	18	20.1	6.8	8.7	303	"E"
"3193"	"NLA06608-0271"	"1"	1	2012	9	18	20.2	6.7	8.6	303	"E"
"3194"	"NLA06608-0275"	"1"	0	2007	6	21	19.86	8.48	8.62	4506	"E"
"3195"	"NLA06608-0275"	"1"	0.5	2007	6	21	19.89	8.46	8.62	4504	"E"
"3196"	"NLA06608-0275"	"1"	1	2007	6	21	19.8	8.43	8.62	4506	"E"
"3197"	"NLA06608-0275"	"1"	1.5	2007	6	21	19.76	8.39	8.62	4506	"E"
"3198"	"NLA06608-0275"	"1"	2	2007	6	21	19.14	8.35	8.62	4506	"E"
"3199"	"NLA06608-0275"	"1"	2.5	2007	6	21	19.72	8.32	8.62	4507	"E"
"3200"	"NLA06608-0276"	"1"	0	2007	8	7	15.5	7	7.46	31	"E"
"3201"	"NLA06608-0276"	"1"	1	2007	8	7	15.4	7.1	7.48	31	"E"
"3202"	"NLA06608-0276"	"1"	2	2007	8	7	15.4	7	7.45	31	"E"
"3203"	"NLA06608-0276"	"1"	3	2007	8	7	15.3	7	7.43	31	"E"
"3204"	"NLA06608-0276"	"1"	4	2007	8	7	15.3	6.97	7.37	31	"E"
"3205"	"NLA06608-0276"	"1"	5	2007	8	7	15	6.93	7.34	31	"E"
"3206"	"NLA06608-0276"	"1"	6	2007	8	7	14.6	6.9	7.29	32	"E"
"3207"	"NLA06608-0276"	"1"	7	2007	8	7	11	6.78	7.04	32	"E"
"3208"	"NLA06608-0276"	"1"	8	2007	8	7	8.73	4.8	6.84	33	"E"
"3209"	"NLA06608-0276"	"1"	9	2007	8	7	7.84	3.45	6.74	34	"E"
"3210"	"NLA06608-0276"	"1"	10	2007	8	7	7.4	1.48	6.63	36	"E"
"3211"	"NLA06608-0276"	"1"	11	2007	8	7	7	0.42	6.54	38	"E"
"3212"	"NLA06608-0276"	"1"	12	2007	8	7	6.84	0.18	6.44	43	"E"
"3213"	"NLA06608-0276"	"1"	13	2007	8	7	6.66	0.08	6.45	52	"E"
"3214"	"NLA06608-0277"	"1"	0	2007	7	20	22.7	6.7	8.6	456	"E"
"3215"	"NLA06608-0277"	"1"	1	2007	7	20	22.8	6.3	8.6	455	"E"
"3216"	"NLA06608-0277"	"1"	2	2007	7	20	22.8	6.2	8.6	457	"E"
"3217"	"NLA06608-0277"	"1"	3	2007	7	20	22.7	6.1	8.7	454	"E"
"3218"	"NLA06608-0277"	"1"	4	2007	7	20	22.7	6	8.7	454	"E"
"3219"	"NLA06608-0277"	"1"	5	2007	7	20	22.7	5.9	8.7	455	"E"
"3220"	"NLA06608-0277"	"1"	6	2007	7	20	22.7	5.9	8.7	455	"E"
"3221"	"NLA06608-0277"	"1"	7	2007	7	20	22.7	5.8	8.7	455	"E"
"3222"	"NLA06608-0277"	"1"	7.6	2007	7	20	22.7	5.7	8.7	456	"E"
"3223"	"NLA06608-0277"	"1"	1.54	2012	6	27	17.79	9.43	8.77	421	"E"
"3224"	"NLA06608-0277"	"1"	2	2012	6	27	17.79	9.47	8.82	421	"E"
"3225"	"NLA06608-0277"	"1"	3	2012	6	27	17.72	9.08	8.73	420	"E"
"3226"	"NLA06608-0277"	"1"	4	2012	6	27	17.71	9.03	8.71	420	"E"
"3227"	"NLA06608-0277"	"1"	5	2012	6	27	17.71	8.95	8.72	420	"E"
"3228"	"NLA06608-0277"	"1"	6	2012	6	27	17.59	8.78	8.7	418	"E"
"3229"	"NLA06608-0277"	"1"	7	2012	6	27	17.58	8.69	8.69	418	"E"
"3230"	"NLA06608-0277"	"1"	8	2012	6	27	17.56	8.62	8.68	418	"E"
"3231"	"NLA06608-0277"	"1"	9	2012	6	27	17.55	8.64	8.67	418	"E"
"3232"	"NLA06608-0277"	"1"	10	2012	6	27	17.54	8.63	8.69	418	"E"
"3233"	"NLA06608-0277"	"1"	11	2012	6	27	17.52	8.58	8.69	418	"E"
"3234"	"NLA06608-0277"	"1"	12	2012	6	27	17.51	8.54	8.67	418	"E"
"3235"	"NLA06608-0277"	"1"	13	2012	6	27	17.51	8.51	8.67	418	"E"
"3236"	"NLA06608-0277"	"1"	14	2012	6	27	17.51	8.44	8.66	418	"E"
"3237"	"NLA06608-0277"	"1"	15	2012	6	27	17.5	8.3	8.65	418	"E"
"3238"	"NLA06608-0279"	"1"	0	2007	8	8	24.3	8.8	9.5	267	"E"
"3239"	"NLA06608-0279"	"1"	0.5	2007	8	8	24.3	8.6	9.5	267	"E"
"3240"	"NLA06608-0279"	"1"	1	2007	8	8	24.3	8.4	9.4	268	"E"
"3241"	"NLA06608-0279"	"1"	1.5	2007	8	8	24.2	7	9.3	269	"E"
"3242"	"NLA06608-0279"	"1"	2	2007	8	8	23.2	1.3	8.2	280	"E"
"3243"	"NLA06608-0279"	"1"	0	2012	8	14	24.45	12.8	9.45	238.5	"E"
"3244"	"NLA06608-0279"	"1"	1	2012	8	14	22.6	8.2	9.2	241	"E"
"3245"	"NLA06608-0279"	"1"	2	2012	8	14	22.1	4.8	8.8	246	"E"
"3246"	"NLA06608-0279"	"1"	2.6	2012	8	14	21.8	1.9	8.2	254	"E"
"3247"	"NLA06608-0280"	"1"	0	2007	7	25	28.8	4.4	6.9	107.5	"E"
"3248"	"NLA06608-0280"	"1"	0.5	2007	7	25	28.8	4.2	6.8	107.3	"E"
"3249"	"NLA06608-0280"	"1"	1	2007	7	25	28.7	4.2	6.8	107.6	"E"
"3250"	"NLA06608-0280"	"1"	1.5	2007	7	25	28.5	1.9	6.6	109.3	"E"
"3251"	"NLA06608-0280"	"1"	2	2007	7	25	27.9	0.2	6.5	125.1	"E"
"3252"	"NLA06608-0280"	"1"	0	2012	7	11	30.8	4.85	7.75	178	"E"
"3253"	"NLA06608-0280"	"1"	0.5	2012	7	11	30.8	4.9	7.8	179	"E"
"3254"	"NLA06608-0280"	"1"	1	2012	7	11	30.8	5.2	7.8	178	"E"
"3255"	"NLA06608-0280"	"1"	1.5	2012	7	11	30.6	5.3	7.8	178	"E"
"3256"	"NLA06608-0280"	"1"	2	2012	7	11	30.5	4.7	7.7	178	"E"
"3257"	"NLA06608-0281"	"1"	0	2007	6	20	27.4	NA	8.4	132.1	"E"
"3258"	"NLA06608-0281"	"1"	1	2007	6	20	27.5	NA	8.4	134.1	"M"
"3259"	"NLA06608-0281"	"1"	2	2007	6	20	26.1	NA	7.7	129.3	"M"
"3260"	"NLA06608-0281"	"1"	3	2007	6	20	24.4	NA	6.9	123.4	"M"
"3261"	"NLA06608-0281"	"1"	3.7	2007	6	20	20.8	NA	6.9	139.9	"M"
"3262"	"NLA06608-0283"	"1"	0	2007	7	9	31.3	5.6	7.4	365.2	"E"
"3263"	"NLA06608-0283"	"1"	1	2007	7	9	31	5.4	7.4	362.5	"E"
