"SITE_ID"	"VISIT_NO"	"DEPTH"	"YEAR"	"MONTH"	"DAY"	"TEMP_FIELD"	"DO_FIELD"	"PH_FIELD"	"COND_FIELD"	"LAYER"
"21"	"NLA06608-0003"	"1"	1.5	2007	8	29	29.6	5.7	8.2	1120	"E"
"22"	"NLA06608-0003"	"1"	2	2007	8	29	29.4	4	8	1144	"M"
"23"	"NLA06608-0003"	"2"	0	2007	9	6	30	9	8.4	1221	"E"
"24"	"NLA06608-0003"	"2"	1	2007	9	6	29.9	9	8.4	1218.6	"E"
"25"	"NLA06608-0003"	"2"	2	2007	9	6	29	4.1	8	1196.8	"E"
"26"	"NLA06608-0004"	"1"	0	2007	7	10	20.6	6.7	8.2	296	"E"
"27"	"NLA06608-0004"	"1"	1	2007	7	10	20.6	6.7	8.4	296	"E"
"28"	"NLA06608-0004"	"1"	2	2007	7	10	20.5	6.6	8.4	296	"E"
"29"	"NLA06608-0004"	"1"	3	2007	7	10	20.5	6.6	8.4	296	"E"
"30"	"NLA06608-0004"	"1"	4	2007	7	10	20.4	6.5	8.4	296	"E"
"31"	"NLA06608-0004"	"1"	5	2007	7	10	20.1	5.4	8.2	296	"M"
"32"	"NLA06608-0004"	"1"	5.7	2007	7	10	19	2.2	7.8	296	"M"
"33"	"NLA06608-0004"	"2"	0	2007	9	11	18.8	6.2	8.3	298	"E"
"34"	"NLA06608-0004"	"2"	1	2007	9	11	18.8	6.1	8.4	299	"E"
"35"	"NLA06608-0004"	"2"	2	2007	9	11	18.7	6	8.4	301	"E"
"36"	"NLA06608-0004"	"2"	3	2007	9	11	18.7	6.1	8.4	302	"E"
"37"	"NLA06608-0004"	"2"	4	2007	9	11	18.7	6.3	8.4	302	"E"
"38"	"NLA06608-0004"	"2"	5	2007	9	11	18.6	6.2	8.4	303	"E"
"39"	"NLA06608-0004"	"2"	5.5	2007	9	11	18.6	6.1	8.4	304	"E"
"40"	"NLA06608-0005"	"1"	0	2007	7	18	20.1	8.12	7.51	40.1	"E"
"41"	"NLA06608-0005"	"1"	1	2007	7	18	20.1	8.19	7.51	40.1	"E"
"42"	"NLA06608-0005"	"1"	2	2007	7	18	20.1	7.82	7.51	40.1	"E"
"43"	"NLA06608-0005"	"1"	3	2007	7	18	20.1	7.65	7.66	40.1	"E"
"44"	"NLA06608-0005"	"1"	4	2007	7	18	20.1	7.66	8.02	40.1	"E"
"45"	"NLA06608-0005"	"1"	5	2007	7	18	19.9	7.8	8.1	40.8	"E"
"46"	"NLA06608-0005"	"1"	5.6	2007	7	18	19.9	7.8	8	40.8	"E"
"47"	"NLA06608-0005"	"2"	0	2007	8	22	17.5	7.7	8.3	54	"E"
"48"	"NLA06608-0005"	"2"	1	2007	8	22	17.6	7.7	8.3	54	"E"
"49"	"NLA06608-0005"	"2"	2	2007	8	22	17.6	7.7	8.3	54	"E"
"50"	"NLA06608-0005"	"2"	3	2007	8	22	17.6	7.7	8.3	54	"E"
"51"	"NLA06608-0005"	"2"	4	2007	8	22	17.6	7.7	8.3	54	"E"
"52"	"NLA06608-0005"	"2"	5	2007	8	22	17.6	7.6	8.3	54	"E"
"53"	"NLA06608-0005"	"2"	6	2007	8	22	17.4	7.5	8.1	54	"E"
"54"	"NLA06608-0005"	"2"	6.4	2007	8	22	17.3	7.4	8	54	"E"
"55"	"NLA06608-0006"	"1"	0	2007	7	17	25.3	8.56	8.15	77	"E"
"56"	"NLA06608-0006"	"1"	1	2007	7	17	25.3	8.56	8.15	77	"E"
"57"	"NLA06608-0006"	"1"	2	2007	7	17	25.1	8.64	8.1	77	"E"
"58"	"NLA06608-0006"	"1"	3	2007	7	17	25	8.55	8.1	77	"E"
"59"	"NLA06608-0006"	"1"	4	2007	7	17	24.5	8.83	8.1	77	"M"
"60"	"NLA06608-0006"	"1"	5	2007	7	17	17.6	9.55	7.1	74	"M"
"61"	"NLA06608-0006"	"1"	6	2007	7	17	14.2	7.76	6.8	72	"M"
"62"	"NLA06608-0006"	"1"	7	2007	7	17	10.4	6.39	6.6	73	"M"
"63"	"NLA06608-0006"	"1"	8	2007	7	17	8.4	6.58	6.5	72	"M"
"64"	"NLA06608-0006"	"1"	9	2007	7	17	7.54	7.48	6.5	73	"M"
"65"	"NLA06608-0006"	"1"	10	2007	7	17	7.07	7.6	6.6	73	"H"
"66"	"NLA06608-0006"	"1"	11	2007	7	17	6.79	7.64	6.6	73	"H"
"67"	"NLA06608-0006"	"1"	12	2007	7	17	6.51	8.01	6.6	73	"H"
"68"	"NLA06608-0006"	"1"	13	2007	7	17	6.33	8.11	6.6	73	"H"
"69"	"NLA06608-0006"	"1"	14	2007	7	17	6.06	8	6.6	73	"H"
"70"	"NLA06608-0006"	"1"	15	2007	7	17	5.94	7.8	6.6	74	"H"
"71"	"NLA06608-0006"	"1"	16	2007	7	17	5.89	7.86	6.6	74	"H"
"72"	"NLA06608-0006"	"1"	17	2007	7	17	5.81	7.99	6.6	73	"H"
"73"	"NLA06608-0006"	"1"	18	2007	7	17	5.74	8.04	6.6	74	"H"
"74"	"NLA06608-0006"	"1"	19	2007	7	17	5.7	7.67	6.6	74	"H"
"75"	"NLA06608-0006"	"1"	20	2007	7	17	5.64	6.83	6.6	75	"H"
"76"	"NLA06608-0006"	"1"	21	2007	7	17	5.55	6.21	6.5	75	"H"
"77"	"NLA06608-0006"	"1"	22	2007	7	17	5.53	5.2	6.5	76	"H"
"78"	"NLA06608-0006"	"1"	23	2007	7	17	5.51	4.45	6.5	77	"H"
"79"	"NLA06608-0006"	"1"	24	2007	7	17	5.46	1.83	6.6	87	"H"
"80"	"NLA06608-0006"	"2"	0	2007	8	30	24.7	8.84	7.85	83	"E"
"81"	"NLA06608-0006"	"2"	1	2007	8	30	24.4	8.51	7.82	83	"E"
"82"	"NLA06608-0006"	"2"	2	2007	8	30	24.3	8.49	7.8	82	"E"
"83"	"NLA06608-0006"	"2"	3	2007	8	30	24.2	8.49	7.78	82	"E"
"84"	"NLA06608-0006"	"2"	4	2007	8	30	22.8	8.55	7.71	82	"M"
"85"	"NLA06608-0006"	"2"	5	2007	8	30	20.7	7.07	7.3	81	"M"
"86"	"NLA06608-0006"	"2"	6	2007	8	30	14.9	3.04	6.63	78	"M"
"87"	"NLA06608-0006"	"2"	7	2007	8	30	10.7	3.22	6.51	77	"M"
"88"	"NLA06608-0006"	"2"	8	2007	8	30	8.71	4.71	6.48	77	"M"
"89"	"NLA06608-0006"	"2"	9	2007	8	30	7.81	5.44	6.46	76	"M"
"90"	"NLA06608-0006"	"2"	10	2007	8	30	7.26	5.68	6.46	77	"H"
"91"	"NLA06608-0006"	"2"	11	2007	8	30	6.88	5.95	6.47	76	"H"
"92"	"NLA06608-0006"	"2"	12	2007	8	30	6.66	6.24	6.48	77	"H"
"93"	"NLA06608-0006"	"2"	13	2007	8	30	6.38	6.13	6.47	77	"H"
"94"	"NLA06608-0006"	"2"	14	2007	8	30	6.22	6.13	6.47	77	"H"
"95"	"NLA06608-0006"	"2"	15	2007	8	30	6.12	6.32	6.48	77	"H"
"96"	"NLA06608-0006"	"2"	16	2007	8	30	6.06	6.31	6.48	77	"H"
"97"	"NLA06608-0006"	"2"	17	2007	8	30	6	6.22	6.48	77	"H"
"98"	"NLA06608-0006"	"2"	18	2007	8	30	5.92	5.8	6.45	77	"H"
"99"	"NLA06608-0006"	"2"	19	2007	8	30	5.85	4.66	6.42	78	"H"
"100"	"NLA06608-0006"	"2"	20	2007	8	30	5.78	4.08	6.38	78	"H"
"101"	"NLA06608-0006"	"2"	21	2007	8	30	5.73	2.91	6.35	79	"H"
"102"	"NLA06608-0006"	"2"	22	2007	8	30	5.7	1.74	6.35	81	"H"
"103"	"NLA06608-0006"	"2"	23	2007	8	30	5.69	1.01	6.36	82	"H"
"104"	"NLA06608-0006"	"2"	23.5	2007	8	30	5.67	0.62	6.48	87	"H"
"105"	"NLA06608-0007"	"1"	0	2007	7	24	26.7	8.17	7.15	34.2	"E"
"106"	"NLA06608-0007"	"1"	1	2007	7	24	26.4	8.12	7.14	35	"E"
"107"	"NLA06608-0007"	"1"	2	2007	7	24	23.9	8.3	7.14	27.3	"E"
"108"	"NLA06608-0007"	"1"	3	2007	7	24	23.7	8.09	7.11	27.2	"E"
"109"	"NLA06608-0007"	"1"	4	2007	7	24	23.2	7.68	6.46	31.7	"E"
"110"	"NLA06608-0007"	"1"	5	2007	7	24	17.4	8.28	6.01	27.5	"M"
"111"	"NLA06608-0007"	"1"	6	2007	7	24	12.4	7.58	5.87	28.9	"M"
"112"	"NLA06608-0007"	"1"	7	2007	7	24	8.9	8.17	5.95	25.2	"M"
"113"	"NLA06608-0007"	"1"	8	2007	7	24	6	7.88	5.9	23.3	"M"
"114"	"NLA06608-0007"	"1"	9	2007	7	24	5.5	7.6	5.85	22.8	"M"
"115"	"NLA06608-0007"	"1"	10	2007	7	24	5.2	7.27	5.83	32.2	"M"
"116"	"NLA06608-0007"	"1"	11	2007	7	24	5	6.67	5.76	30.8	"H"
"117"	"NLA06608-0007"	"1"	12	2007	7	24	4.9	5.97	5.72	28.4	"H"
"118"	"NLA06608-0007"	"1"	13	2007	7	24	4.9	5.43	5.63	32.4	"H"
"119"	"NLA06608-0007"	"1"	14	2007	7	24	4.8	4.65	5.65	32.2	"H"
"120"	"NLA06608-0007"	"1"	15	2007	7	24	4.8	3.92	5.62	33.3	"H"
"121"	"NLA06608-0007"	"1"	16	2007	7	24	4.8	2	5.62	35.6	"H"
"122"	"NLA06608-0007"	"1"	17	2007	7	24	4.8	1.05	5.63	34.4	"H"
"123"	"NLA06608-0007"	"1"	18	2007	7	24	4.8	0.72	5.76	37.8	"H"
"124"	"NLA06608-0007"	"1"	18.5	2007	7	24	4.8	0.71	5.76	39.4	"H"
"125"	"NLA06608-0007"	"2"	0	2007	9	6	23.5	8.33	6.7	20.9	"E"
"126"	"NLA06608-0007"	"2"	1	2007	9	6	23.5	8.3	6.8	20.8	"E"
"127"	"NLA06608-0007"	"2"	2	2007	9	6	23.5	8.3	6.9	20.8	"E"
"128"	"NLA06608-0007"	"2"	3	2007	9	6	22.6	8.7	7.3	20.5	"E"
"129"	"NLA06608-0007"	"2"	4	2007	9	6	21.7	8.7	7.2	20.6	"E"
"130"	"NLA06608-0007"	"2"	5	2007	9	6	19.7	6.9	5.9	20.8	"E"
"131"	"NLA06608-0007"	"2"	6	2007	9	6	14.9	5	5.3	21.5	"E"
"132"	"NLA06608-0007"	"2"	7	2007	9	6	9.3	5.3	5.3	21.5	"E"
"133"	"NLA06608-0007"	"2"	8	2007	9	6	7	5.3	5.2	21.2	"E"
"134"	"NLA06608-0007"	"2"	9	2007	9	6	5.8	4.7	5.2	21.4	"E"
"135"	"NLA06608-0007"	"2"	10	2007	9	6	5.3	4.2	5.1	21.4	"E"
"136"	"NLA06608-0007"	"2"	11	2007	9	6	5.1	3.9	5.2	21.6	"E"
"137"	"NLA06608-0007"	"2"	12	2007	9	6	4.9	3.1	5.2	22	"E"
"138"	"NLA06608-0007"	"2"	13	2007	9	6	4.9	2.6	5.2	23.1	"E"
"139"	"NLA06608-0007"	"2"	14	2007	9	6	4.8	2.4	5.1	22.3	"E"
"140"	"NLA06608-0007"	"2"	15	2007	9	6	4.8	1.6	5.2	22.4	"E"
"141"	"NLA06608-0007"	"2"	16	2007	9	6	4.7	1.3	5.2	22.6	"E"
"142"	"NLA06608-0007"	"2"	17	2007	9	6	4.7	1.1	5.2	22.7	"E"
"143"	"NLA06608-0007"	"2"	18	2007	9	6	4.7	0.9	5.2	22.7	"E"
"144"	"NLA06608-0007"	"2"	18.5	2007	9	6	4.7	0.8	5.2	22.9	"E"
"145"	"NLA06608-0008"	"1"	0	2007	7	12	27.3	6.6	8.7	NA	"E"
"146"	"NLA06608-0008"	"1"	1	2007	7	12	27.3	6.2	8.7	NA	"E"
"147"	"NLA06608-0008"	"1"	2	2007	7	12	27.2	5.8	8.7	NA	"M"
"148"	"NLA06608-0008"	"1"	3	2007	7	12	24.5	0.2	7.4	NA	"M"
"149"	"NLA06608-0008"	"1"	4	2007	7	12	20.9	0.1	7.4	NA	"M"
"150"	"NLA06608-0008"	"1"	4.8	2007	7	12	18	0.1	7.4	NA	"M"
"151"	"NLA06608-0008"	"2"	0	2007	8	22	28.8	7.5	9.4	NA	"E"
"152"	"NLA06608-0008"	"2"	1	2007	8	22	28.7	7.4	9.4	NA	"M"
"153"	"NLA06608-0008"	"2"	2	2007	8	22	27.3	1.5	8.2	NA	"M"
"154"	"NLA06608-0008"	"2"	3	2007	8	22	26.3	0.5	7.8	NA	"M"
"155"	"NLA06608-0008"	"2"	4	2007	8	22	22	0.2	7.1	NA	"M"
"156"	"NLA06608-0008"	"2"	5	2007	8	22	18.3	0.1	7	NA	"M"
"157"	"NLA06608-0010"	"1"	0	2007	7	17	23.8	10	8.4	626	"E"
"158"	"NLA06608-0010"	"1"	1	2007	7	17	23.8	9.9	8.4	626	"E"
"159"	"NLA06608-0010"	"1"	2	2007	7	17	23.8	9.9	8.4	626	"E"
"160"	"NLA06608-0010"	"1"	3	2007	7	17	23.8	9.8	8.4	626	"E"
"161"	"NLA06608-0010"	"1"	4	2007	7	17	23.6	9.4	8.3	626	"E"
"162"	"NLA06608-0010"	"1"	5	2007	7	17	23.2	8.5	8.2	631	"E"
"163"	"NLA06608-0010"	"1"	6	2007	7	17	21.8	8.6	8.1	658	"M"
"164"	"NLA06608-0010"	"1"	7	2007	7	17	16.3	4	7.5	714	"M"
"165"	"NLA06608-0010"	"1"	8	2007	7	17	14.5	1.3	7.4	718	"M"
"166"	"NLA06608-0010"	"1"	9	2007	7	17	10.9	0.4	7.2	715	"M"
"167"	"NLA06608-0010"	"1"	10	2007	7	17	9.5	0.3	7.1	713	"H"
"168"	"NLA06608-0010"	"1"	11	2007	7	17	8.8	0.2	7.1	723	"H"
"169"	"NLA06608-0010"	"1"	11.8	2007	7	17	8.6	0.2	7	728	"H"
"170"	"NLA06608-0010"	"2"	0	2007	8	18	24.7	8.8	8.5	610	"E"
"171"	"NLA06608-0010"	"2"	1	2007	8	18	24.7	8.9	8.5	613	"E"
"172"	"NLA06608-0010"	"2"	2	2007	8	18	24.6	9.1	8.5	613	"E"
"173"	"NLA06608-0010"	"2"	3	2007	8	18	24.1	8.8	8.4	614	"E"
"174"	"NLA06608-0010"	"2"	4	2007	8	18	23.8	8.6	8.3	614	"E"
"175"	"NLA06608-0010"	"2"	5	2007	8	18	23.2	7.5	8.2	631	"E"
"176"	"NLA06608-0010"	"2"	6	2007	8	18	20.8	1.3	7.9	694	"M"
"177"	"NLA06608-0010"	"2"	7	2007	8	18	16.8	0.4	7.7	717	"M"
"178"	"NLA06608-0010"	"2"	8	2007	8	18	12.3	0.4	7.7	733	"M"
"179"	"NLA06608-0010"	"2"	9	2007	8	18	9.9	0.4	7.7	746	"M"
"180"	"NLA06608-0010"	"2"	10	2007	8	18	9.2	0.4	7.5	759	"M"
"181"	"NLA06608-0010"	"2"	10.5	2007	8	18	8.9	0.4	7.4	774	"H"
"182"	"NLA06608-0012"	"1"	0.1	2007	6	13	26.77	5.46	7.47	196.2	"E"
"183"	"NLA06608-0012"	"1"	1	2007	6	13	26.77	5.34	7.39	196.1	"E"
"184"	"NLA06608-0012"	"1"	2	2007	6	13	26.61	5.21	7.35	196.7	"E"
"185"	"NLA06608-0012"	"1"	3	2007	6	13	26.45	4.95	7.3	197	"E"
"186"	"NLA06608-0012"	"1"	3.5	2007	6	13	25.93	3.7	7.21	203.2	"E"
"187"	"NLA06608-0012"	"2"	0.1	2007	9	18	24.1	6.89	7.78	220.6	"E"
"188"	"NLA06608-0012"	"2"	1	2007	9	18	24.11	6.85	7.78	221.3	"E"
"189"	"NLA06608-0012"	"2"	2	2007	9	18	24.1	6.78	7.77	220.4	"E"
"190"	"NLA06608-0012"	"2"	3	2007	9	18	24.09	6.74	7.77	220.6	"E"
"191"	"NLA06608-0012"	"2"	3.2	2007	9	18	24.08	6.72	7.77	220.5	"E"
"192"	"NLA06608-0013"	"1"	0	2007	9	4	27.3	NA	5.9	51.5	"E"
"193"	"NLA06608-0013"	"1"	0.5	2007	9	4	26.5	NA	5.6	49.8	"M"
"194"	"NLA06608-0013"	"1"	1	2007	9	4	25	NA	5.1	43	"M"
"195"	"NLA06608-0013"	"1"	1.5	2007	9	4	23.9	NA	4.9	41.7	"M"
"196"	"NLA06608-0013"	"1"	1.8	2007	9	4	22.8	NA	4.8	41.3	"M"
"197"	"NLA06608-0013"	"2"	0	2007	9	14	22.6	NA	6.5	44.6	"E"
"198"	"NLA06608-0013"	"2"	0.5	2007	9	14	22.7	NA	5.9	44.5	"E"
"199"	"NLA06608-0013"	"2"	1	2007	9	14	22.7	NA	5.7	44.6	"E"
"200"	"NLA06608-0013"	"2"	1.5	2007	9	14	22.7	NA	5.5	44.6	"E"
"201"	"NLA06608-0013"	"2"	1.8	2007	9	14	22.6	NA	5.4	44.3	"E"
"202"	"NLA06608-0014"	"1"	0	2007	8	6	20.9	7.7	9.4	9080	"E"
"203"	"NLA06608-0014"	"1"	0.5	2007	8	6	21.7	7.7	9.4	9080	"E"
"204"	"NLA06608-0014"	"1"	1	2007	8	6	21.7	7.7	9.4	9080	"E"
"205"	"NLA06608-0014"	"1"	1.5	2007	8	6	21.8	7.7	9.4	9080	"E"
"206"	"NLA06608-0014"	"1"	1.7	2007	8	6	21.7	7.2	9.4	9080	"E"
"207"	"NLA06608-0014"	"2"	0	2007	8	23	18.1	8.4	9.4	9052	"E"
"208"	"NLA06608-0014"	"2"	0.5	2007	8	23	18.1	8.4	9.4	9053	"E"
"209"	"NLA06608-0014"	"2"	1	2007	8	23	18.1	8.4	9.4	9052	"E"
"210"	"NLA06608-0014"	"2"	1.5	2007	8	23	18.1	8.4	9.4	9054	"E"
"211"	"NLA06608-0014"	"2"	1.7	2007	8	23	18.1	8.4	9.4	9051	"E"
"212"	"NLA06608-0015"	"1"	0	2007	7	10	25.2	8.9	7.9	NA	"E"
"213"	"NLA06608-0015"	"1"	1	2007	7	10	23.6	7.1	7.9	NA	"E"
"214"	"NLA06608-0015"	"1"	2	2007	7	10	23.5	6.8	8	NA	"E"
"215"	"NLA06608-0015"	"1"	3	2007	7	10	23.5	6.9	8.1	NA	"E"
"216"	"NLA06608-0015"	"1"	4	2007	7	10	23.4	6.8	8.1	NA	"E"
"217"	"NLA06608-0015"	"1"	5	2007	7	10	23.2	6.5	8.1	NA	"E"
"218"	"NLA06608-0015"	"1"	6	2007	7	10	23.1	6.2	8	NA	"E"
"219"	"NLA06608-0015"	"1"	6.5	2007	7	10	23.1	6.1	8	NA	"E"
"220"	"NLA06608-0015"	"2"	0	2007	8	29	25.5	7.5	8.3	617	"E"
"221"	"NLA06608-0015"	"2"	1	2007	8	29	25.5	7.5	8.3	617	"E"
"222"	"NLA06608-0015"	"2"	2	2007	8	29	25.5	7.5	8.3	617	"E"
"223"	"NLA06608-0015"	"2"	3	2007	8	29	25.5	7.5	8.3	617	"E"
"224"	"NLA06608-0015"	"2"	4	2007	8	29	25.5	7.4	8.3	617	"E"
"225"	"NLA06608-0015"	"2"	5	2007	8	29	25.4	6.3	8.3	618	"E"
"226"	"NLA06608-0015"	"2"	5.5	2007	8	29	25.3	5.7	8	620	"E"
"227"	"NLA06608-0016"	"1"	0	2007	6	27	23.5	7.1	8.2	1100	"E"
"228"	"NLA06608-0016"	"1"	1	2007	6	27	23.5	7.1	8.3	1100	"E"
"229"	"NLA06608-0016"	"1"	2	2007	6	27	23.6	7.2	8.4	1100	"E"
"230"	"NLA06608-0016"	"1"	3	2007	6	27	23.6	7.2	8.3	1110	"E"
"231"	"NLA06608-0016"	"1"	4	2007	6	27	23.6	7.4	8.3	1110	"E"
"232"	"NLA06608-0016"	"1"	5	2007	6	27	23.6	6.8	8.3	1110	"E"
"233"	"NLA06608-0016"	"1"	6	2007	6	27	23.6	6.8	8	1110	"E"
"234"	"NLA06608-0016"	"1"	6.2	2007	6	27	23.6	6.8	8.1	1090	"E"
"235"	"NLA06608-0016"	"2"	0	2007	7	11	24	7.7	8.2	1046.5	"E"
"236"	"NLA06608-0016"	"2"	1	2007	7	11	24	7.4	8.2	1046.5	"E"
"237"	"NLA06608-0016"	"2"	2	2007	7	11	24	7.4	8.2	1046.5	"E"
"238"	"NLA06608-0016"	"2"	3	2007	7	11	24	7.4	8.2	1046.5	"E"
"239"	"NLA06608-0016"	"2"	4	2007	7	11	24	7.5	8.2	1046.5	"E"
"240"	"NLA06608-0016"	"2"	5	2007	7	11	24	7.7	8.1	1056.2	"E"
"241"	"NLA06608-0016"	"2"	6	2007	7	11	24	7.8	8.1	1056.2	"E"
"242"	"NLA06608-0016"	"2"	6.3	2007	7	11	24	7.4	8.1	1056.2	"E"
"243"	"NLA06608-0019"	"1"	0	2007	6	11	22.9	7.4	8.38	3373	"E"
"244"	"NLA06608-0019"	"1"	0.5	2007	6	11	22.9	2.1	8.38	3373	"E"
"245"	"NLA06608-0019"	"2"	0	2007	8	7	21.8	7.3	9.04	2690	"E"
"246"	"NLA06608-0019"	"2"	0.5	2007	8	7	21	6.1	9.04	3696	"E"
"247"	"NLA06608-0019"	"2"	0.9	2007	8	7	20.9	0.74	9.01	2990	"E"
"248"	"NLA06608-0020"	"1"	0	2007	6	11	25.2	8.6	8	214	"E"
"249"	"NLA06608-0020"	"1"	1	2007	6	11	25.2	8.6	8	214	"E"
"250"	"NLA06608-0020"	"1"	2	2007	6	11	24.7	8.3	8	214	"E"
"251"	"NLA06608-0020"	"1"	3	2007	6	11	24.5	7.7	8	214	"M"
"252"	"NLA06608-0020"	"1"	4	2007	6	11	22.8	3.6	7.2	216	"M"
"253"	"NLA06608-0020"	"1"	5	2007	6	11	18.4	0.3	6.8	214	"M"
"254"	"NLA06608-0020"	"1"	6	2007	6	11	14	0.3	6.5	209	"M"
"255"	"NLA06608-0020"	"1"	7	2007	6	11	11.3	0.3	6.4	207	"M"
"256"	"NLA06608-0020"	"1"	8	2007	6	11	10.3	0.3	6.3	206	"M"
"257"	"NLA06608-0020"	"1"	9	2007	6	11	9.6	0.3	6.3	206	"H"
"258"	"NLA06608-0020"	"1"	10	2007	6	11	9.3	0	6.3	207	"H"
"259"	"NLA06608-0020"	"1"	11	2007	6	11	9	0	6.4	204	"H"
"260"	"NLA06608-0020"	"1"	12	2007	6	11	8.8	0	6.4	205	"H"
"261"	"NLA06608-0020"	"1"	13	2007	6	11	8.7	0	6.4	208	"H"
"262"	"NLA06608-0020"	"1"	14	2007	6	11	8.4	0	6.6	220	"H"
"263"	"NLA06608-0020"	"2"	0	2007	7	2	27	7.4	8.5	215	"E"
"264"	"NLA06608-0020"	"2"	1	2007	7	2	27	7.5	8.1	215	"E"
"265"	"NLA06608-0020"	"2"	2	2007	7	2	26.6	7.6	8.2	214	"E"
"266"	"NLA06608-0020"	"2"	3	2007	7	2	26.4	7.5	8.1	214	"M"
"267"	"NLA06608-0020"	"2"	4	2007	7	2	25.4	4.3	7.7	215	"M"
"268"	"NLA06608-0020"	"2"	5	2007	7	2	19.4	0.9	7.2	219	"M"
"269"	"NLA06608-0020"	"2"	6	2007	7	2	16.2	0.3	7.3	215	"M"
"270"	"NLA06608-0020"	"2"	7	2007	7	2	13	0	7.3	212	"M"
"271"	"NLA06608-0020"	"2"	8	2007	7	2	10.8	0	7.1	211	"M"
"272"	"NLA06608-0020"	"2"	9	2007	7	2	10	0	7	210	"M"
"273"	"NLA06608-0020"	"2"	10	2007	7	2	9.5	0	7	208	"H"
"274"	"NLA06608-0020"	"2"	11	2007	7	2	9.3	0	6.9	210	"H"
"275"	"NLA06608-0020"	"2"	12	2007	7	2	9	0	6.8	211	"H"
"276"	"NLA06608-0020"	"2"	13	2007	7	2	8.8	0	6.8	212	"H"
"277"	"NLA06608-0021"	"1"	0	2007	7	27	27.78	8.92	7.96	369	"E"
"278"	"NLA06608-0021"	"1"	1	2007	7	27	22.8	8.78	7.9	369	"E"
"279"	"NLA06608-0021"	"1"	2	2007	7	27	22.8	8.7	7.9	369	"E"
"280"	"NLA06608-0021"	"1"	3	2007	7	27	22.8	8.7	7.9	369	"E"
"281"	"NLA06608-0021"	"1"	4	2007	7	27	22.7	8.6	7.9	369	"E"
"282"	"NLA06608-0021"	"1"	5	2007	7	27	22.7	8.6	7.9	371	"E"
"283"	"NLA06608-0021"	"1"	6	2007	7	27	22.7	8.6	7.9	372	"E"
"284"	"NLA06608-0021"	"1"	7	2007	7	27	22.6	8.6	7.9	372	"E"
"285"	"NLA06608-0021"	"1"	8	2007	7	27	22.6	8.7	7.9	372	"E"
"286"	"NLA06608-0021"	"1"	9	2007	7	27	22.5	8.6	7.9	371	"E"
"287"	"NLA06608-0021"	"1"	10	2007	7	27	19.3	8.9	7.7	368	"M"
"288"	"NLA06608-0021"	"1"	11	2007	7	27	14.4	11	7.5	372	"M"
"289"	"NLA06608-0021"	"1"	12	2007	7	27	11.9	11.5	7.4	371	"M"
"290"	"NLA06608-0021"	"1"	13	2007	7	27	10.9	11.7	7.2	371	"M"
"291"	"NLA06608-0021"	"1"	14	2007	7	27	10	11.7	7.1	371	"H"
"292"	"NLA06608-0021"	"1"	15	2007	7	27	9.3	11.4	7	370	"H"
"293"	"NLA06608-0021"	"1"	16	2007	7	27	8.8	11.6	7	370	"H"
"294"	"NLA06608-0021"	"1"	17	2007	7	27	8.1	11.6	6.9	371	"H"
"295"	"NLA06608-0021"	"1"	18	2007	7	27	7.9	11.6	6.8	370	"H"
"296"	"NLA06608-0021"	"1"	19	2007	7	27	7.7	11.4	6.8	370	"H"
"297"	"NLA06608-0021"	"1"	20	2007	7	27	7.2	11.6	6.7	371	"H"
