"SITE_ID"	"VISIT_NO"	"DEPTH"	"YEAR"	"MONTH"	"DAY"	"TEMP_FIELD"	"DO_FIELD"	"PH_FIELD"	"COND_FIELD"	"LAYER"
"2106"	"NLA12_IL-112"	"1"	2.5	2012	8	15	25.1	1.2	7	169	"E"
"2107"	"NLA12_IL-114"	"1"	0	2012	8	29	26.3	8.2	8.25	1383	"E"
"2108"	"NLA12_IL-114"	"1"	1	2012	8	29	26.1	8.4	8.2	1379	"E"
"2109"	"NLA12_IL-114"	"1"	2	2012	8	29	25.8	8.4	8.2	1380	"E"
"2110"	"NLA12_IL-114"	"1"	3	2012	8	29	25.5	8	8.2	1382	"E"
"2111"	"NLA12_IL-114"	"1"	4	2012	8	29	25	6.6	8.1	1390	"E"
"2112"	"NLA12_IL-114"	"1"	5	2012	8	29	24.3	5.6	8	1405	"M"
"2113"	"NLA12_IL-114"	"1"	6	2012	8	29	22.6	2.5	7.7	1416	"M"
"2114"	"NLA12_IL-114"	"1"	7	2012	8	29	19.1	0.4	7.4	1452	"M"
"2115"	"NLA12_IL-114"	"1"	8	2012	8	29	13.6	0.3	7.3	1451	"M"
"2116"	"NLA12_IL-114"	"1"	9	2012	8	29	11.3	0.3	7.3	1445	"M"
"2117"	"NLA12_IL-114"	"1"	10	2012	8	29	9.9	0.2	7.3	1458	"M"
"2118"	"NLA12_IL-114"	"1"	11	2012	8	29	8.9	0.1	7.3	1458	"M"
"2119"	"NLA12_IL-114"	"1"	12	2012	8	29	8.5	0.1	7.2	1501	"H"
"2120"	"NLA12_IL-114"	"1"	13	2012	8	29	8.3	0.1	7	1723	"H"
"2121"	"NLA12_IL-114"	"1"	14	2012	8	29	8.1	NA	6.7	3388	"H"
"2122"	"NLA12_IL-116"	"1"	0	2012	8	16	25.6	4.65	2.7	3286.5	"E"
"2123"	"NLA12_IL-116"	"1"	1	2012	8	16	25.6	4.3	2.7	3287	"E"
"2124"	"NLA12_IL-116"	"1"	2	2012	8	16	25.6	4.7	2.7	3288	"E"
"2125"	"NLA12_IL-116"	"1"	3	2012	8	16	22	0.5	4.2	4083	"E"
"2126"	"NLA12_IL-116"	"1"	4	2012	8	16	21.6	0.4	5.2	4380	"E"
"2127"	"NLA12_IL-116"	"1"	5	2012	8	16	16.8	0.4	5.6	4633	"M"
"2128"	"NLA12_IL-116"	"1"	6	2012	8	16	14.3	0.2	5.8	5165	"M"
"2129"	"NLA12_IL-116"	"1"	7	2012	8	16	13.7	0.2	6.1	5389	"H"
"2130"	"NLA12_IL-118"	"1"	0	2012	7	17	28.8	9.545	8.365	1076.5	"E"
"2131"	"NLA12_IL-118"	"1"	0.5	2012	7	17	28.5	9.02	8.37	1078	"E"
"2132"	"NLA12_IL-118"	"1"	1	2012	7	17	28.3	8.27	8.31	1078	"E"
"2133"	"NLA12_IL-118"	"1"	1.5	2012	7	17	28	5.42	8.1	1082	"E"
"2134"	"NLA12_IL-118"	"1"	2	2012	7	17	27.7	3.11	7.79	1088	"E"
"2135"	"NLA12_IL-118"	"1"	2.5	2012	7	17	27.3	0.61	7.59	1091	"E"
"2136"	"NLA12_IL-120"	"1"	0	2012	7	24	31.1	9.9	8.45	509.5	"E"
"2137"	"NLA12_IL-120"	"1"	1	2012	7	24	30.6	9.7	8.4	509	"E"
"2138"	"NLA12_IL-120"	"1"	2	2012	7	24	30.3	5.1	8.1	517	"E"
"2139"	"NLA12_IL-120"	"1"	3	2012	7	24	29.6	0.6	7.7	523	"M"
"2140"	"NLA12_IL-120"	"1"	4	2012	7	24	25.7	0.3	7.3	566	"M"
"2141"	"NLA12_IL-120"	"1"	5	2012	7	24	18.3	0.2	7.1	628	"M"
"2142"	"NLA12_IL-120"	"1"	6	2012	7	24	13.4	0.1	7.1	649	"M"
"2143"	"NLA12_IL-120"	"1"	6.5	2012	7	24	12.47	0.1	7	665	"M"
"2144"	"NLA12_IL-123"	"1"	0	2012	9	25	15.8	10.2	8.95	565.5	"E"
"2145"	"NLA12_IL-123"	"1"	0.5	2012	9	25	15.5	10	8.9	566	"E"
"2146"	"NLA12_IL-123"	"1"	1	2012	9	25	15.2	9.4	8.8	566	"E"
"2147"	"NLA12_IL-R01"	"1"	0	2012	6	11	26.45	7.9	8.7	117.5	"E"
"2148"	"NLA12_IL-R01"	"1"	0.5	2012	6	11	26.9	7.5	8.7	118	"E"
"2149"	"NLA12_IL-R01"	"1"	1	2012	6	11	26.7	7.4	8.7	117	"E"
"2150"	"NLA12_IL-R01"	"1"	2	2012	6	11	26.6	7.9	8.6	117	"E"
"2151"	"NLA12_IL-R01"	"1"	3	2012	6	11	25.2	7.7	7.7	132	"M"
"2152"	"NLA12_IL-R01"	"1"	4	2012	6	11	23.2	5.9	7.3	146	"M"
"2153"	"NLA12_IL-R01"	"1"	4.5	2012	6	11	20.1	5.7	7.2	188	"M"
"2154"	"NLA12_IL-R03"	"1"	0	2012	6	13	NA	13.85	NA	NA	"E"
"2155"	"NLA12_IL-R03"	"1"	0.5	2012	6	13	27.2	13.3	7.6	57	"E"
"2156"	"NLA12_IL-R03"	"1"	1	2012	6	13	26.1	12.1	7.5	56	"M"
"2157"	"NLA12_IL-R03"	"1"	2	2012	6	13	25.3	11.2	7.4	56	"M"
"2158"	"NLA12_IL-R03"	"1"	3	2012	6	13	22	7.9	6.9	63	"M"
"2159"	"NLA12_IL-R03"	"1"	3.1	2012	6	13	19.3	5.5	6.6	78	"M"
"2160"	"NLA12_IL-R04"	"1"	0	2012	6	12	25.95	9.7	7.2	68	"E"
"2161"	"NLA12_IL-R04"	"1"	0.5	2012	6	12	25.9	9.6	7.2	68	"E"
"2162"	"NLA12_IL-R04"	"1"	1	2012	6	12	25.9	9.5	7.3	68	"E"
"2163"	"NLA12_IL-R04"	"1"	2	2012	6	12	25.5	9.2	7.2	68.1	"E"
"2164"	"NLA12_IL-R04"	"1"	3	2012	6	12	23.8	7.7	6.6	69.7	"M"
"2165"	"NLA12_IL-R04"	"1"	4	2012	6	12	19.8	4.8	6.4	73.5	"M"
"2166"	"NLA12_IL-R04"	"1"	5	2012	6	12	15	1.9	6.5	94	"M"
"2167"	"NLA12_IL-R04"	"1"	6	2012	6	12	12.5	0.28	6.9	145	"M"
"2168"	"NLA12_IN-101"	"1"	0	2012	8	1	26.97	5.095	7.095	309.5	"E"
"2169"	"NLA12_IN-101"	"1"	1	2012	8	1	26.85	4.92	7.01	308	"E"
"2170"	"NLA12_IN-101"	"1"	2	2012	8	1	26.68	4.88	7.14	309	"E"
"2171"	"NLA12_IN-101"	"1"	3	2012	8	1	25.79	3.51	7.12	311	"E"
"2172"	"NLA12_IN-101"	"1"	4	2012	8	1	22.71	2.46	7.08	298	"M"
"2173"	"NLA12_IN-101"	"1"	5	2012	8	1	18.02	2.67	7.17	292	"M"
"2174"	"NLA12_IN-101"	"1"	6	2012	8	1	13.21	3.25	7.27	291	"M"
"2175"	"NLA12_IN-101"	"1"	7	2012	8	1	10.03	3.03	7.32	290	"M"
"2176"	"NLA12_IN-101"	"1"	8	2012	8	1	8.08	1.53	7.27	295	"M"
"2177"	"NLA12_IN-101"	"1"	9	2012	8	1	6.75	1.27	7.27	300	"M"
"2178"	"NLA12_IN-101"	"1"	10	2012	8	1	6.72	1.1	7.26	307	"M"
"2179"	"NLA12_IN-101"	"1"	11	2012	8	1	5.81	1.04	7.22	313	"M"
"2180"	"NLA12_IN-101"	"1"	12	2012	8	1	5.64	0.64	7.21	323	"H"
"2181"	"NLA12_IN-101"	"1"	13	2012	8	1	5.5	0.56	7.19	331	"H"
"2182"	"NLA12_IN-101"	"1"	14	2012	8	1	5.41	0.45	7.21	336	"H"
"2183"	"NLA12_IN-101"	"1"	15	2012	8	1	5.31	0.43	7.21	345	"H"
"2184"	"NLA12_IN-101"	"1"	16	2012	8	1	5.35	0.41	7.19	348	"H"
"2185"	"NLA12_IN-101"	"1"	17	2012	8	1	5.35	0.36	7.18	367	"H"
"2186"	"NLA12_IN-101"	"1"	18	2012	8	1	5.41	0.31	6.93	434	"H"
"2187"	"NLA12_IN-101"	"1"	18.1	2012	8	1	NA	NA	NA	NA	"H"
"2188"	"NLA12_IN-101"	"2"	0	2012	8	13	23.095	1.82	6.89	304.5	"E"
"2189"	"NLA12_IN-101"	"2"	1	2012	8	13	23.13	1.94	6.81	304	"E"
"2190"	"NLA12_IN-101"	"2"	2	2012	8	13	23.12	1.95	6.88	304	"E"
"2191"	"NLA12_IN-101"	"2"	3	2012	8	13	22.99	1.74	6.93	306	"E"
"2192"	"NLA12_IN-101"	"2"	4	2012	8	13	22.5	1.51	6.95	306	"E"
"2193"	"NLA12_IN-101"	"2"	5	2012	8	13	20.02	1.32	7.02	296	"M"
"2194"	"NLA12_IN-101"	"2"	6	2012	8	13	14.22	1.46	7.1	290	"M"
"2195"	"NLA12_IN-101"	"2"	7	2012	8	13	11.02	1.62	7.18	294	"M"
"2196"	"NLA12_IN-101"	"2"	8	2012	8	13	8.31	1.46	7.19	293	"M"
"2197"	"NLA12_IN-101"	"2"	9	2012	8	13	6.97	0.93	7.2	300	"H"
"2198"	"NLA12_IN-101"	"2"	10	2012	8	13	6.26	0.51	7.18	308	"H"
"2199"	"NLA12_IN-101"	"2"	11	2012	8	13	5.94	0.51	7.13	315	"H"
"2200"	"NLA12_IN-101"	"2"	12	2012	8	13	5.72	0.36	7.12	323	"H"
"2201"	"NLA12_IN-101"	"2"	13	2012	8	13	5.53	0.33	7.08	333	"H"
"2202"	"NLA12_IN-101"	"2"	14	2012	8	13	5.51	0.25	6.81	391	"H"
"2203"	"NLA12_IN-102"	"1"	0	2012	8	9	27.9	1.845	8.245	376.5	"E"
"2204"	"NLA12_IN-102"	"1"	1	2012	8	9	27.9	1.88	8.32	374	"E"
"2205"	"NLA12_IN-102"	"1"	2	2012	8	9	27.9	2.26	8.37	373	"E"
"2206"	"NLA12_IN-102"	"1"	3	2012	8	9	27.8	2.24	8.37	377	"E"
"2207"	"NLA12_IN-102"	"1"	4	2012	8	9	27.5	2.33	8.32	375	"E"
"2208"	"NLA12_IN-102"	"1"	5	2012	8	9	26.8	2.15	8.17	388	"E"
"2209"	"NLA12_IN-102"	"1"	6	2012	8	9	25.5	1.68	7.87	405	"M"
"2210"	"NLA12_IN-102"	"1"	7	2012	8	9	22.6	1.44	7.67	416	"M"
"2211"	"NLA12_IN-102"	"1"	8	2012	8	9	17.3	0.84	7.59	449	"M"
"2212"	"NLA12_IN-102"	"1"	9	2012	8	9	15.2	0.63	7.41	456	"M"
"2213"	"NLA12_IN-102"	"1"	10	2012	8	9	13.8	0.47	7.39	466	"M"
"2214"	"NLA12_IN-102"	"1"	11.1	2012	8	9	12.7	0.31	7.26	480	"M"
"2215"	"NLA12_IN-103"	"1"	0	2012	8	15	23.2	3.79	7.15	387.5	"E"
"2216"	"NLA12_IN-103"	"1"	1	2012	8	15	23.1	4.18	7.1	388	"E"
"2217"	"NLA12_IN-103"	"1"	2	2012	8	15	23	4.14	7.4	388	"E"
"2218"	"NLA12_IN-103"	"1"	3	2012	8	15	22.8	3.78	7.5	389	"E"
"2219"	"NLA12_IN-103"	"1"	4	2012	8	15	21.9	1.92	7.3	413	"E"
"2220"	"NLA12_IN-103"	"1"	5	2012	8	15	16.6	0.99	7.1	519	"M"
"2221"	"NLA12_IN-103"	"1"	6	2012	8	15	13	0.48	7.1	537	"M"
"2222"	"NLA12_IN-103"	"1"	7	2012	8	15	12.3	0.61	7.1	538	"M"
"2223"	"NLA12_IN-103"	"1"	8	2012	8	15	12.1	0.49	7.1	544	"H"
"2224"	"NLA12_IN-103"	"1"	8.5	2012	8	15	11.9	0.39	7.1	547	"H"
"2225"	"NLA12_IN-104"	"1"	0	2012	8	22	26.155	6.64	8.51	176.5	"E"
"2226"	"NLA12_IN-104"	"1"	1	2012	8	22	25.89	6.78	8.55	174	"E"
"2227"	"NLA12_IN-104"	"1"	2	2012	8	22	25.77	6.69	8.46	178	"E"
"2228"	"NLA12_IN-104"	"1"	3	2012	8	22	25.7	6.63	8.48	117	"E"
"2229"	"NLA12_IN-104"	"1"	4	2012	8	22	25.46	6.09	8.21	180	"E"
"2230"	"NLA12_IN-104"	"1"	5	2012	8	22	25	1.18	7.88	195	"E"
"2231"	"NLA12_IN-104"	"1"	6	2012	8	22	21.99	0.32	7.54	301	"M"
"2232"	"NLA12_IN-104"	"1"	7	2012	8	22	17.88	0.26	7.42	421	"M"
"2233"	"NLA12_IN-105"	"1"	0	2012	8	7	27.54	1.705	8.215	NA	"E"
"2234"	"NLA12_IN-105"	"1"	1	2012	8	7	27.55	1.87	8.22	NA	"E"
"2235"	"NLA12_IN-105"	"1"	2	2012	8	7	27.57	1.94	8.72	NA	"E"
"2236"	"NLA12_IN-105"	"1"	3	2012	8	7	27.56	1.96	8.17	NA	"E"
"2237"	"NLA12_IN-105"	"1"	4	2012	8	7	26.82	1.95	7.88	NA	"E"
"2238"	"NLA12_IN-105"	"1"	5	2012	8	7	25.18	1.69	7.73	NA	"M"
"2239"	"NLA12_IN-105"	"1"	6	2012	8	7	21.11	0.83	7.46	NA	"M"
"2240"	"NLA12_IN-105"	"1"	7	2012	8	7	17.4	0.58	7.16	NA	"M"
"2241"	"NLA12_IN-105"	"1"	7.5	2012	8	7	16.64	0.42	7.16	NA	"M"
"2242"	"NLA12_IN-106"	"1"	0	2012	8	9	27.95	1.485	8.155	348	"E"
"2243"	"NLA12_IN-106"	"1"	1	2012	8	9	28	1.51	8.38	348	"E"
"2244"	"NLA12_IN-106"	"1"	2	2012	8	9	28	1.62	8.47	347	"E"
"2245"	"NLA12_IN-106"	"1"	3	2012	8	9	27.3	1.7	8.4	352	"E"
"2246"	"NLA12_IN-106"	"1"	4	2012	8	9	25.8	1.73	8.12	360	"M"
"2247"	"NLA12_IN-106"	"1"	5	2012	8	9	23.9	1.62	7.86	386	"M"
"2248"	"NLA12_IN-106"	"1"	6	2012	8	9	16.2	1.22	7.7	418	"M"
"2249"	"NLA12_IN-106"	"1"	7	2012	8	9	11.4	0.86	7.53	450	"M"
"2250"	"NLA12_IN-106"	"1"	8	2012	8	9	9.9	0.69	7.48	460	"M"
"2251"	"NLA12_IN-106"	"1"	9	2012	8	9	8	0.52	7.5	458	"M"
"2252"	"NLA12_IN-106"	"1"	10	2012	8	9	6.9	0.44	7.51	458	"M"
"2253"	"NLA12_IN-106"	"1"	11	2012	8	9	6.5	0.4	7.5	458	"M"
"2254"	"NLA12_IN-106"	"1"	12	2012	8	9	6.18	0.31	7.42	476	"H"
"2255"	"NLA12_IN-106"	"1"	13	2012	8	9	6	0.29	7.34	489	"H"
"2256"	"NLA12_IN-106"	"1"	14.1	2012	8	9	5.89	0.26	7.32	502	"H"
"2257"	"NLA12_IN-108"	"1"	0	2012	7	23	27.935	8.355	8.025	363	"E"
"2258"	"NLA12_IN-108"	"1"	1	2012	7	23	27.95	8.15	8.15	363	"E"
"2259"	"NLA12_IN-108"	"1"	1.5	2012	7	23	27.94	7.78	8.28	363	"E"
"2260"	"NLA12_IN-108"	"1"	2	2012	7	23	27.93	8.01	8.46	362	"E"
"2261"	"NLA12_IN-108"	"1"	3	2012	7	23	27.39	4.32	8.12	363	"E"
"2262"	"NLA12_IN-108"	"1"	4	2012	7	23	26.05	1.89	7.84	391	"M"
"2263"	"NLA12_IN-108"	"1"	5	2012	7	23	23.04	0.61	7.54	427	"M"
"2264"	"NLA12_IN-108"	"1"	6	2012	7	23	20.09	0.5	7.38	446	"M"
"2265"	"NLA12_IN-108"	"1"	7	2012	7	23	16.69	0.45	7.24	467	"M"
"2266"	"NLA12_IN-108"	"1"	8	2012	7	23	14.85	0.42	7.2	498	"M"
"2267"	"NLA12_IN-108"	"1"	8.5	2012	7	23	14.59	0.4	7.11	507	"M"
"2268"	"NLA12_IN-110"	"1"	0	2012	8	6	27.35	2.05	8.15	NA	"E"
"2269"	"NLA12_IN-110"	"1"	1	2012	8	6	27.4	2	8.1	NA	"E"
"2270"	"NLA12_IN-110"	"1"	2	2012	8	6	27.4	2	8.2	NA	"E"
"2271"	"NLA12_IN-110"	"1"	3	2012	8	6	27.3	2	8.2	NA	"E"
"2272"	"NLA12_IN-110"	"1"	4	2012	8	6	27.3	2	8.2	NA	"E"
"2273"	"NLA12_IN-110"	"1"	5	2012	8	6	26.6	2	8	NA	"E"
"2274"	"NLA12_IN-110"	"1"	6	2012	8	6	26.4	1.9	7.9	NA	"E"
"2275"	"NLA12_IN-110"	"1"	7	2012	8	6	23.2	1.7	7.8	NA	"E"
"2276"	"NLA12_IN-110"	"1"	8	2012	8	6	16.8	0.9	7.6	NA	"E"
"2277"	"NLA12_IN-110"	"1"	9	2012	8	6	13.8	0.7	7.6	NA	"E"
"2278"	"NLA12_IN-110"	"1"	10	2012	8	6	12.1	0.7	7.5	NA	"E"
"2279"	"NLA12_IN-110"	"1"	11	2012	8	6	11.1	0.6	7.5	NA	"E"
"2280"	"NLA12_IN-110"	"1"	12	2012	8	6	10.3	0.5	7.5	NA	"E"
"2281"	"NLA12_IN-110"	"1"	13	2012	8	6	9.5	0.5	7.5	NA	"E"
"2282"	"NLA12_IN-110"	"1"	14	2012	8	6	8.9	0.5	7.5	NA	"E"
"2283"	"NLA12_IN-110"	"1"	15	2012	8	6	8.2	0.6	7.5	NA	"E"
"2284"	"NLA12_IN-110"	"1"	16	2012	8	6	7.6	0.9	7.5	NA	"E"
"2285"	"NLA12_IN-110"	"1"	17	2012	8	6	7.1	1.3	7.5	NA	"E"
"2286"	"NLA12_IN-110"	"1"	18	2012	8	6	6.7	1.4	7.5	NA	"E"
"2287"	"NLA12_IN-110"	"1"	19	2012	8	6	6.5	1.5	7.5	NA	"E"
"2288"	"NLA12_IN-110"	"1"	20	2012	8	6	6.1	1.8	7.5	NA	"E"
"2289"	"NLA12_IN-110"	"1"	22	2012	8	6	5.6	2	7.5	NA	"E"
"2290"	"NLA12_IN-110"	"1"	24	2012	8	6	5.3	2	7.5	NA	"E"
"2291"	"NLA12_IN-110"	"1"	26	2012	8	6	5.1	2	7.4	NA	"E"
"2292"	"NLA12_IN-110"	"1"	28	2012	8	6	5	1.8	7.4	NA	"E"
"2293"	"NLA12_IN-110"	"1"	30	2012	8	6	4.9	1.1	7.4	NA	"E"
"2294"	"NLA12_IN-110"	"1"	32	2012	8	6	4.9	0.9	7.4	NA	"E"
"2295"	"NLA12_IN-110"	"1"	34	2012	8	6	4.9	0.7	7.3	NA	"E"
"2296"	"NLA12_IN-110"	"1"	35.5	2012	8	6	4.9	0.6	7.3	NA	"E"
"2297"	"NLA12_IN-111"	"1"	0	2012	7	31	27.95	9.21	9.26	306.5	"E"
"2298"	"NLA12_IN-111"	"1"	1	2012	7	31	27.9	10.1	9.25	304	"E"
"2299"	"NLA12_IN-111"	"1"	2	2012	7	31	27.83	10.19	9.2	304	"E"
"2300"	"NLA12_IN-111"	"1"	3	2012	7	31	27.5	9.54	8.89	316	"M"
"2301"	"NLA12_IN-111"	"1"	4	2012	7	31	26.6	2.4	7.83	355	"M"
"2302"	"NLA12_IN-111"	"1"	5	2012	7	31	21.46	1.68	7.6	435	"M"
"2303"	"NLA12_IN-111"	"1"	6	2012	7	31	15.92	1.34	7.48	460	"M"
"2304"	"NLA12_IN-111"	"1"	7	2012	7	31	12.35	1.2	7.45	465	"M"
"2305"	"NLA12_IN-111"	"1"	8	2012	7	31	10.78	1.05	7.4	474	"M"
"2306"	"NLA12_IN-112"	"1"	0	2012	9	5	26.1	9.3	8.05	283	"E"
"2307"	"NLA12_IN-112"	"1"	1	2012	9	5	26.1	9.6	8.3	285	"E"
"2308"	"NLA12_IN-112"	"1"	2	2012	9	5	26	9.4	8.3	281	"E"
"2309"	"NLA12_IN-112"	"1"	3	2012	9	5	25.5	4.3	7.6	290	"E"
"2310"	"NLA12_IN-112"	"1"	4	2012	9	5	25.4	3	7.5	292	"E"
"2311"	"NLA12_IN-112"	"1"	5	2012	9	5	25.2	1.6	7.4	294	"E"
"2312"	"NLA12_IN-112"	"1"	6	2012	9	5	25.2	0.6	7.3	292	"M"
"2313"	"NLA12_IN-112"	"1"	7	2012	9	5	24.1	0.2	7.1	318	"M"
"2314"	"NLA12_IN-112"	"1"	8	2012	9	5	22.8	0.1	7	340	"M"
"2315"	"NLA12_IN-112"	"1"	9	2012	9	5	21.1	0.1	6.9	387	"M"
"2316"	"NLA12_IN-112"	"1"	10	2012	9	5	19.3	0.1	6.8	440	"M"
"2317"	"NLA12_IN-113"	"1"	0	2012	7	30	26.7	5.85	7.75	481	"E"
"2318"	"NLA12_IN-113"	"1"	1	2012	7	30	26	5.7	7.9	480	"E"
"2319"	"NLA12_IN-113"	"1"	2	2012	7	30	26.7	6	8.1	481	"E"
"2320"	"NLA12_IN-113"	"1"	3	2012	7	30	26.7	6.1	8.2	481	"E"
"2321"	"NLA12_IN-113"	"1"	4	2012	7	30	26.7	6.2	8.2	481	"E"
"2322"	"NLA12_IN-113"	"1"	5	2012	7	30	26.6	6.3	8.2	480	"E"
"2323"	"NLA12_IN-113"	"1"	6	2012	7	30	25.4	6.1	8.1	493	"M"
"2324"	"NLA12_IN-113"	"1"	7	2012	7	30	20.8	6	7.9	505	"M"
"2325"	"NLA12_IN-113"	"1"	8	2012	7	30	15.4	5.3	7.9	523	"M"
"2326"	"NLA12_IN-113"	"1"	9	2012	7	30	14.3	5	7.8	522	"M"
"2327"	"NLA12_IN-113"	"1"	10	2012	7	30	12.6	4.2	7.8	520	"M"
"2328"	"NLA12_IN-113"	"1"	11	2012	7	30	11.5	3.9	7.8	520	"H"
"2329"	"NLA12_IN-113"	"1"	12	2012	7	30	10.6	3.8	7.7	520	"H"
"2330"	"NLA12_IN-113"	"1"	13	2012	7	30	9.7	3.7	7.7	523	"H"
"2331"	"NLA12_IN-113"	"1"	14	2012	7	30	8.9	3.5	7.7	525	"H"
"2332"	"NLA12_IN-113"	"1"	15	2012	7	30	7.9	3.5	7.7	527	"H"
"2333"	"NLA12_IN-113"	"1"	16	2012	7	30	6.9	3.3	7.7	522	"H"
"2334"	"NLA12_IN-113"	"1"	17	2012	7	30	6.5	3.5	7.7	524	"H"
"2335"	"NLA12_IN-113"	"1"	18	2012	7	30	6.1	3.6	7.7	524	"H"
"2336"	"NLA12_IN-113"	"1"	19	2012	7	30	6	3.5	7.6	524	"H"
"2337"	"NLA12_IN-113"	"1"	20	2012	7	30	5.7	3.4	7.6	524	"H"
"2338"	"NLA12_IN-113"	"1"	21	2012	7	30	5.5	3.7	7.6	525	"H"
"2339"	"NLA12_IN-113"	"1"	22	2012	7	30	5.3	3.5	7.6	525	"H"
"2340"	"NLA12_IN-113"	"1"	23	2012	7	30	5.2	2.4	7.6	526	"H"
"2341"	"NLA12_IN-113"	"1"	24	2012	7	30	5.1	1.9	7.5	525	"H"
"2342"	"NLA12_IN-113"	"1"	25	2012	7	30	4.9	1.8	7.5	538	"H"
"2343"	"NLA12_IN-115"	"1"	0	2012	8	22	25.7	7.445	7.505	123	"E"
"2344"	"NLA12_IN-115"	"1"	1	2012	8	22	25.19	7.4	7.15	124	"E"
"2345"	"NLA12_IN-115"	"1"	2	2012	8	22	24.92	7.3	7.25	123	"E"
"2346"	"NLA12_IN-115"	"1"	3	2012	8	22	24.77	7.1	7.33	124	"E"
"2347"	"NLA12_IN-115"	"1"	4	2012	8	22	24.67	6.93	7.34	124	"E"
"2348"	"NLA12_IN-115"	"1"	5	2012	8	22	24.6	6.41	7.34	123	"E"
"2349"	"NLA12_IN-116"	"1"	0	2012	7	19	29.4	6.165	7.05	187.5	"E"
"2350"	"NLA12_IN-116"	"1"	1	2012	7	19	29.3	6.66	7.2	187	"E"
"2351"	"NLA12_IN-116"	"1"	2	2012	7	19	29.2	6.92	7.7	187	"E"
"2352"	"NLA12_IN-116"	"1"	3	2012	7	19	29.1	6.3	7.7	186	"E"
"2353"	"NLA12_IN-116"	"1"	4	2012	7	19	25.9	4.4	7.5	202	"E"
"2354"	"NLA12_IN-116"	"1"	5	2012	7	19	20.1	0.6	7.4	222	"E"
"2355"	"NLA12_IN-116"	"1"	6	2012	7	19	15.4	0.5	7.4	241	"E"
"2356"	"NLA12_IN-116"	"1"	7	2012	7	19	11.2	0.4	7.2	282	"E"
"2357"	"NLA12_IN-116"	"1"	7.5	2012	7	19	10.9	0.3	7.1	309	"E"
"2358"	"NLA12_IN-117"	"1"	0	2012	8	29	25.85	8.2	7.95	805	"E"
"2359"	"NLA12_IN-117"	"1"	1	2012	8	29	25.9	8.3	8.1	813	"E"
"2360"	"NLA12_IN-117"	"1"	2	2012	8	29	25.9	8.3	8.1	817	"E"
"2361"	"NLA12_IN-117"	"1"	3	2012	8	29	25.8	8.3	8.1	818	"E"
"2362"	"NLA12_IN-117"	"1"	4	2012	8	29	25.2	7.5	8	830	"E"
"2363"	"NLA12_IN-117"	"1"	5	2012	8	29	24.6	5	7.7	852	"E"
"2364"	"NLA12_IN-117"	"1"	6	2012	8	29	24.3	3.4	7.6	856	"M"
"2365"	"NLA12_IN-117"	"1"	7	2012	8	29	23.2	0.4	7.4	863	"M"
"2366"	"NLA12_IN-120"	"1"	0	2012	8	14	22.75	7.76	6.95	507	"E"
"2367"	"NLA12_IN-120"	"1"	1	2012	8	14	22.8	7.52	7.58	507	"E"
"2368"	"NLA12_IN-120"	"1"	2	2012	8	14	22.79	7.41	7.65	507	"E"
"2369"	"NLA12_IN-120"	"1"	3	2012	8	14	22.58	6.16	7.6	511	"E"
"2370"	"NLA12_IN-120"	"1"	4	2012	8	14	22.05	3.51	7.46	519	"E"
"2371"	"NLA12_IN-120"	"1"	5	2012	8	14	19.2	1.08	7.19	545	"E"
"2372"	"NLA12_IN-120"	"1"	6	2012	8	14	13.52	0.74	7.21	579	"E"
"2373"	"NLA12_IN-126"	"1"	0	2012	8	31	27.135	7.875	8.44	273.5	"E"
"2374"	"NLA12_IN-126"	"1"	1	2012	8	31	26.34	7.43	8.37	278	"E"
"2375"	"NLA12_IN-126"	"1"	2	2012	8	31	24.14	1.2	7.66	290	"M"
"2376"	"NLA12_IN-126"	"1"	2.9	2012	8	31	21.1	0.7	7.48	378	"M"
"2377"	"NLA12_IN-127"	"1"	0	2012	7	31	28.9	8.3	8.4	NA	"E"
"2378"	"NLA12_IN-127"	"1"	1	2012	7	31	29	8.4	8.9	NA	"E"
"2379"	"NLA12_IN-127"	"1"	2	2012	7	31	28.9	8.4	8.9	NA	"E"
"2380"	"NLA12_IN-127"	"1"	3	2012	7	31	28.8	8	8.9	NA	"M"
"2381"	"NLA12_IN-127"	"1"	4	2012	7	31	27.8	2	7.9	NA	"M"
"2382"	"NLA12_IN-127"	"1"	5	2012	7	31	25.9	1	7.8	NA	"M"
"2383"	"NLA12_IN-127"	"1"	6	2012	7	31	23.8	0.6	7.7	NA	"M"
"2384"	"NLA12_IN-128"	"1"	0	2012	7	26	27.95	7.125	8.25	390	"E"
"2385"	"NLA12_IN-128"	"1"	1	2012	7	26	28.01	7.1	8.3	391	"E"
"2386"	"NLA12_IN-128"	"1"	2	2012	7	26	27.9	6.6	8.3	390	"E"
"2387"	"NLA12_IN-128"	"1"	3	2012	7	26	27.7	6.67	8.2	392	"E"
"2388"	"NLA12_IN-128"	"1"	4	2012	7	26	27.1	6.23	8.1	393	"E"
"2389"	"NLA12_IN-128"	"1"	5	2012	7	26	25.5	3.42	7.8	417	"M"
"2390"	"NLA12_IN-128"	"1"	6	2012	7	26	22.6	1	7.6	430	"M"
"2391"	"NLA12_IN-128"	"1"	7	2012	7	26	19.1	0.45	7.5	450	"M"
"2392"	"NLA12_IN-128"	"1"	7.5	2012	7	26	17.7	0.468	7.4	467	"M"
