"SITE_ID"	"VISIT_NO"	"DEPTH"	"YEAR"	"MONTH"	"DAY"	"TEMP_FIELD"	"DO_FIELD"	"PH_FIELD"	"COND_FIELD"	"LAYER"
"96"	"NLA06608-0010"	"2"	10	2007	8	18	9.2	0.4	7.5	759	"M"
"97"	"NLA06608-0010"	"2"	10.5	2007	8	18	8.9	0.4	7.4	774	"H"
"98"	"NLA06608-0012"	"1"	0.1	2007	6	13	26.77	5.46	7.47	196.2	"E"
"99"	"NLA06608-0012"	"1"	1	2007	6	13	26.77	5.34	7.39	196.1	"E"
"100"	"NLA06608-0012"	"1"	2	2007	6	13	26.61	5.21	7.35	196.7	"E"
"101"	"NLA06608-0012"	"1"	3	2007	6	13	26.45	4.95	7.3	197	"E"
"102"	"NLA06608-0012"	"1"	3.5	2007	6	13	25.93	3.7	7.21	203.2	"E"
"103"	"NLA06608-0012"	"2"	0.1	2007	9	18	24.1	6.89	7.78	220.6	"E"
"104"	"NLA06608-0012"	"2"	1	2007	9	18	24.11	6.85	7.78	221.3	"E"
"105"	"NLA06608-0012"	"2"	2	2007	9	18	24.1	6.78	7.77	220.4	"E"
"106"	"NLA06608-0012"	"2"	3	2007	9	18	24.09	6.74	7.77	220.6	"E"
"107"	"NLA06608-0012"	"2"	3.2	2007	9	18	24.08	6.72	7.77	220.5	"E"
"108"	"NLA06608-0013"	"1"	0	2007	9	4	27.3	NA	5.9	51.5	"E"
"109"	"NLA06608-0013"	"1"	0.5	2007	9	4	26.5	NA	5.6	49.8	"M"
"110"	"NLA06608-0013"	"1"	1	2007	9	4	25	NA	5.1	43	"M"
"111"	"NLA06608-0013"	"1"	1.5	2007	9	4	23.9	NA	4.9	41.7	"M"
"112"	"NLA06608-0013"	"1"	1.8	2007	9	4	22.8	NA	4.8	41.3	"M"
"113"	"NLA06608-0013"	"2"	0	2007	9	14	22.6	NA	6.5	44.6	"H"
"114"	"NLA06608-0013"	"2"	0.5	2007	9	14	22.7	NA	5.9	44.5	"H"
"115"	"NLA06608-0013"	"2"	1	2007	9	14	22.7	NA	5.7	44.6	"H"
"116"	"NLA06608-0013"	"2"	1.5	2007	9	14	22.7	NA	5.5	44.6	"H"
"117"	"NLA06608-0013"	"2"	1.8	2007	9	14	22.6	NA	5.4	44.3	"H"
"118"	"NLA06608-0016"	"1"	0	2007	6	27	23.5	7.1	8.2	1100	"E"
"119"	"NLA06608-0016"	"1"	1	2007	6	27	23.5	7.1	8.3	1100	"E"
"120"	"NLA06608-0016"	"1"	2	2007	6	27	23.6	7.2	8.4	1100	"E"
"121"	"NLA06608-0016"	"1"	3	2007	6	27	23.6	7.2	8.3	1110	"E"
"122"	"NLA06608-0016"	"1"	4	2007	6	27	23.6	7.4	8.3	1110	"E"
"123"	"NLA06608-0016"	"1"	5	2007	6	27	23.6	6.8	8.3	1110	"E"
"124"	"NLA06608-0016"	"1"	6	2007	6	27	23.6	6.8	8	1110	"E"
"125"	"NLA06608-0016"	"1"	6.2	2007	6	27	23.6	6.8	8.1	1090	"E"
"126"	"NLA06608-0016"	"2"	0	2007	7	11	24	7.7	8.2	1046.5	"E"
"127"	"NLA06608-0016"	"2"	1	2007	7	11	24	7.4	8.2	1046.5	"E"
"128"	"NLA06608-0016"	"2"	2	2007	7	11	24	7.4	8.2	1046.5	"E"
"129"	"NLA06608-0016"	"2"	3	2007	7	11	24	7.4	8.2	1046.5	"E"
"130"	"NLA06608-0016"	"2"	4	2007	7	11	24	7.5	8.2	1046.5	"E"
"131"	"NLA06608-0016"	"2"	5	2007	7	11	24	7.7	8.1	1056.2	"E"
"132"	"NLA06608-0016"	"2"	6	2007	7	11	24	7.8	8.1	1056.2	"E"
"133"	"NLA06608-0016"	"2"	6.3	2007	7	11	24	7.4	8.1	1056.2	"E"
"134"	"NLA06608-0019"	"1"	0	2007	6	11	22.9	7.4	8.38	3373	"E"
"135"	"NLA06608-0019"	"1"	0.5	2007	6	11	22.9	2.1	8.38	3373	"E"
"136"	"NLA06608-0019"	"2"	0	2007	8	7	21.8	7.3	9.04	2690	"E"
"137"	"NLA06608-0019"	"2"	0.5	2007	8	7	21	6.1	9.04	3696	"E"
"138"	"NLA06608-0019"	"2"	0.9	2007	8	7	20.9	0.74	9.01	2990	"E"
"139"	"NLA06608-0020"	"1"	0	2007	6	11	25.2	8.6	8	214	"E"
"140"	"NLA06608-0020"	"1"	1	2007	6	11	25.2	8.6	8	214	"E"
"141"	"NLA06608-0020"	"1"	2	2007	6	11	24.7	8.3	8	214	"E"
"142"	"NLA06608-0020"	"1"	3	2007	6	11	24.5	7.7	8	214	"M"
"143"	"NLA06608-0020"	"1"	4	2007	6	11	22.8	3.6	7.2	216	"M"
"144"	"NLA06608-0020"	"1"	5	2007	6	11	18.4	0.3	6.8	214	"M"
"145"	"NLA06608-0020"	"1"	6	2007	6	11	14	0.3	6.5	209	"M"
"146"	"NLA06608-0020"	"1"	7	2007	6	11	11.3	0.3	6.4	207	"M"
"147"	"NLA06608-0020"	"1"	8	2007	6	11	10.3	0.3	6.3	206	"M"
"148"	"NLA06608-0020"	"1"	9	2007	6	11	9.6	0.3	6.3	206	"H"
"149"	"NLA06608-0020"	"1"	10	2007	6	11	9.3	0	6.3	207	"H"
"150"	"NLA06608-0020"	"1"	11	2007	6	11	9	0	6.4	204	"H"
"151"	"NLA06608-0020"	"1"	12	2007	6	11	8.8	0	6.4	205	"H"
"152"	"NLA06608-0020"	"1"	13	2007	6	11	8.7	0	6.4	208	"H"
"153"	"NLA06608-0020"	"1"	14	2007	6	11	8.4	0	6.6	220	"H"
"154"	"NLA06608-0020"	"2"	0	2007	7	2	27	7.4	8.5	215	"E"
"155"	"NLA06608-0020"	"2"	1	2007	7	2	27	7.5	8.1	215	"E"
"156"	"NLA06608-0020"	"2"	2	2007	7	2	26.6	7.6	8.2	214	"E"
"157"	"NLA06608-0020"	"2"	3	2007	7	2	26.4	7.5	8.1	214	"M"
"158"	"NLA06608-0020"	"2"	4	2007	7	2	25.4	4.3	7.7	215	"M"
"159"	"NLA06608-0020"	"2"	5	2007	7	2	19.4	0.9	7.2	219	"M"
"160"	"NLA06608-0020"	"2"	6	2007	7	2	16.2	0.3	7.3	215	"M"
"161"	"NLA06608-0020"	"2"	7	2007	7	2	13	0	7.3	212	"M"
"162"	"NLA06608-0020"	"2"	8	2007	7	2	10.8	0	7.1	211	"M"
"163"	"NLA06608-0020"	"2"	9	2007	7	2	10	0	7	210	"M"
"164"	"NLA06608-0020"	"2"	10	2007	7	2	9.5	0	7	208	"H"
"165"	"NLA06608-0020"	"2"	11	2007	7	2	9.3	0	6.9	210	"H"
"166"	"NLA06608-0020"	"2"	12	2007	7	2	9	0	6.8	211	"H"
"167"	"NLA06608-0020"	"2"	13	2007	7	2	8.8	0	6.8	212	"H"
"168"	"NLA06608-0023"	"1"	0	2007	8	9	29.4	7.8	8.2	168	"E"
"169"	"NLA06608-0023"	"1"	1	2007	8	9	29.3	7.8	8.2	168	"E"
"170"	"NLA06608-0023"	"1"	2	2007	8	9	29	7.7	8.2	168	"E"
"171"	"NLA06608-0023"	"1"	2.5	2007	8	9	28.9	7.5	8.2	168	"E"
"172"	"NLA06608-0023"	"2"	0	2007	9	19	27.6	8.3	8.3	182	"E"
"173"	"NLA06608-0023"	"2"	0.5	2007	9	19	27.6	8.2	8.3	182	"E"
"174"	"NLA06608-0023"	"2"	1	2007	9	19	27.6	8.1	8.3	182	"E"
"175"	"NLA06608-0023"	"2"	1.5	2007	9	19	27.6	8.1	8.7	182	"E"
"176"	"NLA06608-0023"	"2"	2	2007	9	19	27.6	8.1	8.3	182	"E"
"177"	"NLA06608-0023"	"2"	2.4	2007	9	19	27.5	8	8.3	182	"E"
"178"	"NLA06608-0024"	"1"	0	2007	7	11	27.8	7.1	7.1	176.2	"E"
"179"	"NLA06608-0024"	"1"	1	2007	7	11	27.7	7.1	7.2	176.4	"E"
"180"	"NLA06608-0024"	"1"	2	2007	7	11	27.6	6.8	7.1	176.7	"E"
"181"	"NLA06608-0024"	"1"	3	2007	7	11	27.6	6.5	7	176.6	"E"
"182"	"NLA06608-0024"	"1"	4	2007	7	11	27.5	6	6.9	172.9	"E"
"183"	"NLA06608-0024"	"1"	5	2007	7	11	27.3	4.8	6.7	169.7	"M"
"184"	"NLA06608-0024"	"1"	6	2007	7	11	26.3	1.6	6.4	159.1	"M"
"185"	"NLA06608-0024"	"1"	7	2007	7	11	26.2	1.1	6.3	160.5	"M"
"186"	"NLA06608-0024"	"1"	8	2007	7	11	26.1	0.8	6.3	162.6	"M"
"187"	"NLA06608-0024"	"1"	9	2007	7	11	25.8	0.1	6.3	165.8	"M"
"188"	"NLA06608-0024"	"1"	10	2007	7	11	25.7	0.1	6.3	165.7	"M"
"189"	"NLA06608-0024"	"1"	11	2007	7	11	24.7	0.1	6.4	191.6	"M"
"190"	"NLA06608-0024"	"1"	12	2007	7	11	21.7	0.1	6.9	259.7	"H"
"191"	"NLA06608-0024"	"1"	12.4	2007	7	11	21	0.1	7.1	270.6	"H"
"192"	"NLA06608-0024"	"2"	0	2007	8	14	32.8	8.6	8.8	135.9	"E"
"193"	"NLA06608-0024"	"2"	1	2007	8	14	32.7	8.4	8.8	135.7	"E"
"194"	"NLA06608-0024"	"2"	2	2007	8	14	32.3	7.3	8.4	133.7	"E"
"195"	"NLA06608-0024"	"2"	3	2007	8	14	31.9	6.3	7.9	133.2	"E"
"196"	"NLA06608-0024"	"2"	4	2007	8	14	30.9	3.4	7.2	133.8	"E"
"197"	"NLA06608-0024"	"2"	5	2007	8	14	29.6	2.2	6.9	133.4	"E"
"198"	"NLA06608-0024"	"2"	6	2007	8	14	28.9	0.1	6.6	134	"E"
"199"	"NLA06608-0024"	"2"	7	2007	8	14	27.8	0.1	6.6	150.5	"E"
"200"	"NLA06608-0024"	"2"	8	2007	8	14	26.4	0.1	6.6	161.5	"M"
