"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"22113","NLA12_WA-R08-2012-1","NLA12_WA-R08",1,0,2012,7,30,25.3,9.4,8.6,550,"E",0
"22114","NLA12_WA-R08-2012-1","NLA12_WA-R08",1,1,2012,7,30,25.4,9.3,8.6,550,"E",0
"22115","NLA12_WA-R08-2012-1","NLA12_WA-R08",1,2,2012,7,30,25.4,8.4,8.5,550,"E",0
"22116","NLA12_WA-R08-2012-1","NLA12_WA-R08",1,3,2012,7,30,25.4,9.7,8.5,550,"E",0
"22117","NLA12_WA-R08-2012-1","NLA12_WA-R08",1,4,2012,7,30,25.4,8.8,8.5,550,"E",0
"22118","NLA12_WA-R08-2012-1","NLA12_WA-R08",1,5,2012,7,30,25.1,8.9,8.7,550,"E",0
"22119","NLA12_WA-R08-2012-1","NLA12_WA-R08",1,6,2012,7,30,24.6,9.1,8.6,540,"E",0
"22120","NLA12_WA-R08-2012-1","NLA12_WA-R08",1,7,2012,7,30,22.6,4.7,8.4,530,"M",0
"22121","NLA12_WA-R08-2012-1","NLA12_WA-R08",1,8,2012,7,30,21.1,2.5,8.1,510,"M",0
"22122","NLA12_WA-R08-2012-1","NLA12_WA-R08",1,8.9,2012,7,30,18.8,0.3,7.9,500,"M",0
