"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"22288","NLA12_WI-151-2012-1","NLA12_WI-151",1,0,2012,7,31,26.6,7.2,6.5,16,"E",0
"22289","NLA12_WI-151-2012-1","NLA12_WI-151",1,1,2012,7,31,26,7,6.3,16,"E",0
"22290","NLA12_WI-151-2012-1","NLA12_WI-151",1,2,2012,7,31,24.8,3.4,5.9,16,"M",0
"22291","NLA12_WI-151-2012-1","NLA12_WI-151",1,3,2012,7,31,20.2,0.9,5.8,18,"M",0
"22292","NLA12_WI-151-2012-1","NLA12_WI-151",1,4,2012,7,31,13.6,0.4,5.7,17,"M",0
"22293","NLA12_WI-151-2012-1","NLA12_WI-151",1,5,2012,7,31,10.4,0.3,5.4,11,"M",0
"22294","NLA12_WI-151-2012-1","NLA12_WI-151",1,6,2012,7,31,7.8,0.3,5.7,28.2,"M",0
"22295","NLA12_WI-151-2012-1","NLA12_WI-151",1,7,2012,7,31,6.5,0.3,6,56,"M",0
"22296","NLA12_WI-151-2012-1","NLA12_WI-151",1,8,2012,7,31,5.9,0.3,6.2,80,"M",0
"22297","NLA12_WI-151-2012-1","NLA12_WI-151",1,8.8,2012,7,31,5.7,0.3,6.3,117,"H",0
