"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"18490","NLA12_IN-202-2012-1","NLA12_IN-202",1,0,2012,9,24,18.265,5.365,6.57,211,"E",0
"18491","NLA12_IN-202-2012-1","NLA12_IN-202",1,0.5,2012,9,24,18.15,5.4,6.65,211,"E",0
"18492","NLA12_IN-202-2012-1","NLA12_IN-202",1,1,2012,9,24,18.14,5.32,6.74,211,"E",0
"18493","NLA12_IN-202-2012-1","NLA12_IN-202",1,1.5,2012,9,24,18.04,5.3,6.77,213,"E",0
"18494","NLA12_IN-202-2012-1","NLA12_IN-202",1,1.9,2012,9,24,17.9,5.25,6.79,213,"E",0
