"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"18593","NLA12_KY-116-2012-1","NLA12_KY-116",1,0,2012,7,1,31.8,11.6,8.85,253,"E",0
"18594","NLA12_KY-116-2012-1","NLA12_KY-116",1,1,2012,7,1,31.2,11.6,8.9,252,"E",0
"18595","NLA12_KY-116-2012-1","NLA12_KY-116",1,2,2012,7,1,29.5,11.6,8.9,249,"M",0
"18596","NLA12_KY-116-2012-1","NLA12_KY-116",1,3,2012,7,1,28.1,10.9,8.7,250,"M",0
"18597","NLA12_KY-116-2012-1","NLA12_KY-116",1,4,2012,7,1,26.8,8.4,8.3,252,"M",0
"18598","NLA12_KY-116-2012-1","NLA12_KY-116",1,5,2012,7,1,25.4,5.9,7.9,254,"M",0
"18599","NLA12_KY-116-2012-1","NLA12_KY-116",1,5.1,2012,7,1,25.2,5.7,7.9,255,"M",0
